%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1536693691515600376,12320,1536693691514331288,map,-16.7602025946,4.8217433555,0.0,0.0,0.0,0.0
1536693691684194584,12321,1536693691683843416,map,-16.7305391216,4.95898787053,0.0,0.0,0.0,0.0
1536693691929028696,12322,1536693691928713336,map,-16.6457748687,5.30274259431,0.0,0.0,0.0,0.0
1536693692074233624,12323,1536693692073159832,map,-16.4962486948,5.75105894586,0.0,0.0,0.0,0.0
1536693692331754680,12324,1536693692331458232,map,-16.2010076871,6.31976660343,0.0,0.0,0.0,0.0
1536693692495150456,12325,1536693692494799608,map,-15.9799228737,7.08466406749,0.0,0.0,0.0,0.0
1536693692682516632,12326,1536693692682064696,map,-15.6223521126,8.01846085424,0.0,0.0,0.0,0.0
1536693692912968408,12327,1536693692910930488,map,-15.1470910897,9.07971538762,0.0,0.0,0.0,0.0
1536693693061558072,12328,1536693693061009400,map,-14.4629632969,10.2555152319,0.0,0.0,0.0,0.0
1536693693253633208,12329,1536693693253014648,map,-13.5833578099,11.580798358,0.0,0.0,0.0,0.0
1536693693537997624,12330,1536693693537651928,map,-12.553475569,12.9000097341,0.0,0.0,0.0,0.0
1536693693695093656,12331,1536693693694734520,map,-11.4626991407,13.9301158793,0.0,0.0,0.0,0.0
1536693693930894552,12332,1536693693930520824,map,-10.1946014995,14.9559386287,0.0,0.0,0.0,0.0
1536693694114139384,12333,1536693694113763736,map,-8.87423310501,15.9242232714,0.0,0.0,0.0,0.0
1536693694292015064,12334,1536693694291396376,map,-7.49228715195,16.7178955982,0.0,0.0,0.0,0.0
1536693694476700152,12335,1536693694476013496,map,-5.92986963168,17.4288481017,0.0,0.0,0.0,0.0
1536693694656062072,12336,1536693694655703096,map,-4.26888762938,17.8773879078,0.0,0.0,0.0,0.0
1536693694939011320,12337,1536693694938650360,map,-2.51481694733,18.1465725613,0.0,0.0,0.0,0.0
1536693695083768312,12338,1536693695083567352,map,-0.642554265229,18.308728083,0.0,0.0,0.0,0.0
1536693695284714840,12339,1536693695284391224,map,1.13569469092,18.2547061759,0.0,0.0,0.0,0.0
1536693695536387000,12340,1536693695535964280,map,2.89744633949,18.069167239,0.0,0.0,0.0,0.0
1536693695706947768,12341,1536693695706341592,map,4.52872884739,17.6894944819,0.0,0.0,0.0,0.0
1536693695892240280,12342,1536693695891920408,map,6.11633789445,17.2051739532,0.0,0.0,0.0,0.0
1536693696082140568,12343,1536693696081823160,map,7.53623572176,16.5444114778,0.0,0.0,0.0,0.0
1536693696342463992,12344,1536693696342148632,map,8.94733608708,15.8143629952,0.0,0.0,0.0,0.0
1536693696485893080,12345,1536693696485441240,map,10.385976693,14.8602956947,0.0,0.0,0.0,0.0
1536693696683703672,12346,1536693696683269624,map,11.6143783584,13.8169720036,0.0,0.0,0.0,0.0
1536693696913977880,12347,1536693696913464184,map,12.8863582352,12.73876648,0.0,0.0,0.0,0.0
1536693697096044312,12348,1536693697095603576,map,13.9067117735,11.5537772027,0.0,0.0,0.0,0.0
1536693697278410136,12349,1536693697277931000,map,14.8548312584,10.4634071069,0.0,0.0,0.0,0.0
1536693697501585336,12350,1536693697501128472,map,15.7052982121,9.29548858692,0.0,0.0,0.0,0.0
1536693697713409848,12351,1536693697712957144,map,16.495677669,8.03835295567,0.0,0.0,0.0,0.0
1536693697935904952,12352,1536693697935406936,map,17.0521131858,6.88603920262,0.0,0.0,0.0,0.0
1536693698047137464,12353,1536693698046478392,map,17.7565756769,5.40163125633,0.0,0.0,0.0,0.0
1536693698333501304,12354,1536693698323621016,map,18.2435208716,3.96772557089,0.0,0.0,0.0,0.0
1536693698500159928,12355,1536693698499310712,map,18.8026390659,2.35865727825,0.0,0.0,0.0,0.0
1536693698761170264,12356,1536693698759820472,map,19.0105603205,0.859939708512,0.0,0.0,0.0,0.0
