%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.type_mask,field.latitude,field.longitude,field.altitude,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration_or_force.x,field.acceleration_or_force.y,field.acceleration_or_force.z,field.yaw,field.yaw_rate
1536693691520456056,30917,1536693691519341368,,5,65528,40.5917957,-79.8979578,392.859985352,-15.9991674423,0.163217008114,-1.97932123796e-15,-16.7021121979,5.33679533005,-0.587295353413,-15.0,-0.0
1536693691583052504,30918,1536693691582472792,,5,65528,40.5917957,-79.8979578,392.859985352,-15.9991674423,0.163217008114,-1.97932123796e-15,-16.6765079498,5.39786672592,-0.636312305927,-15.0,-0.0
1536693691613802904,30919,1536693691612937720,,5,65528,40.5917957,-79.8979578,392.859985352,-15.9991674423,0.163217008114,-1.97932123796e-15,-16.654624939,5.44188404083,-0.673664748669,-15.0,-0.0
1536693691687543032,30920,1536693691686941496,,5,65528,40.5917957,-79.8979578,392.859985352,-15.9991674423,0.163217008114,-1.97932123796e-15,-16.627281189,5.52750635147,-0.717459380627,-15.0,-0.0
1536693691752713752,30921,1536693691750613976,,5,65528,40.5917957,-79.8979578,392.859985352,-15.9991674423,0.163217008114,-1.97932123796e-15,-16.57695961,5.6761174202,-0.77325117588,-15.0,-0.0
1536693691824139192,30922,1536693691820657688,,5,65528,40.5917957,-79.8979578,392.859985352,-15.9991674423,0.163217008114,-1.97932123796e-15,-16.5346374512,5.80816507339,-0.80506926775,-15.0,-0.0
1536693691883991352,30923,1536693691883343512,,5,65528,40.5917957,-79.8979578,392.859985352,-15.9991674423,0.163217008114,-1.97932123796e-15,-16.4882965088,5.9526181221,-0.840158045292,-15.0,-0.0
1536693691934166680,30924,1536693691933857560,,5,65528,40.5917957,-79.8979578,392.859985352,-15.9991674423,0.163217008114,-1.97932123796e-15,-16.4396972656,6.10986852646,-0.881554186344,-15.0,-0.0
1536693691980984152,30925,1536693691979784728,,5,65528,40.5917957,-79.8979578,392.859985352,-15.9991674423,0.163217008114,-1.97932123796e-15,-16.4006633759,6.22027587891,-0.911214292049,-15.0,-0.0
1536693692062626104,30926,1536693692061989784,,5,65528,40.5917957,-79.8979578,392.859985352,-15.9991674423,0.163217008114,-1.97932123796e-15,-16.3304920197,6.46087646484,-0.96523141861,-15.0,-0.0
1536693692113397304,30927,1536693692112881592,,5,65528,40.5917957,-79.8979578,392.859985352,-15.9991674423,0.163217008114,-1.97932123796e-15,-16.2652759552,6.65875053406,-0.996668338776,-15.0,-0.0
1536693692159720088,30928,1536693692158418072,,5,65528,40.5917957,-79.8979578,392.859985352,-15.9991674423,0.163217008114,-1.97932123796e-15,-16.2209949493,6.81174087524,-1.00951361656,-15.0,-0.0
1536693692211147832,30929,1536693692209933976,,5,65528,40.5917957,-79.8979578,392.859985352,-15.9991674423,0.163217008114,-1.97932123796e-15,-16.1577033997,7.02528810501,-1.02875065804,-15.0,-0.0
1536693692266124024,30930,1536693692265700856,,5,65528,40.5917957,-79.8979578,392.859985352,-15.9991674423,0.163217008114,-1.97932123796e-15,-16.099811554,7.19713497162,-1.04448521137,-15.0,-0.0
1536693692335622232,30931,1536693692335216024,,5,65528,40.5917957,-79.8979578,392.859985352,-15.9991674423,0.163217008114,-1.97932123796e-15,-15.9903488159,7.52792787552,-1.07652366161,-15.0,-0.0
