%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1536693691514639640,12320,1536693691514331288,base_link,0,1,40.5918045,-79.8980135,354.023590135,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1536693691684187832,12321,1536693691683843416,base_link,0,1,40.5918133,-79.8980531,353.923545987,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1536693691928954776,12322,1536693691928713336,base_link,0,1,40.5918224,-79.8980926,353.783501821,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1536693692074214072,12323,1536693692073159832,base_link,0,1,40.5918322,-79.8981318,353.613457673,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1536693692331698488,12324,1536693692331458232,base_link,0,1,40.591843,-79.8981705,353.433413624,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1536693692495154072,12325,1536693692494799608,base_link,0,1,40.591855,-79.8982086,353.253369692,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1536693692682407384,12326,1536693692682064696,base_link,0,1,40.5918685,-79.898246,353.023325855,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1536693692912963608,12327,1536693692910930488,base_link,0,1,40.5918838,-79.8982825,352.803282192,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1536693693061334424,12328,1536693693061009400,base_link,0,1,40.5919012,-79.8983175,352.593239194,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1536693693253408568,12329,1536693693253014648,base_link,0,1,40.5919208,-79.8983507,352.443197123,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
