%time,field.header.seq,field.header.stamp,field.header.frame_id,field.airspeed,field.groundspeed,field.heading,field.throttle,field.altitude,field.climb
1536693691419638616,6594,1536693691419333656,,0.0,17.5415992737,289,0.460000008345,392.649993896,-0.502018928528
1536693691831240472,6595,1536693691829576984,,0.0,17.5215702057,290,0.479999989271,392.369995117,-0.406566083431
1536693692166077880,6596,1536693692164715032,,0.0,17.5973358154,292,0.509999990463,392.019989014,-1.21770381927
1536693692635807672,6597,1536693692635246776,,0.0,17.839099884,299,0.560000002384,391.519989014,-2.0516808033
1536693693036251512,6598,1536693693035733112,,0.0,18.1811408997,308,0.610000014305,391.0,-2.63697481155
1536693693322169400,6599,1536693693322005112,,0.0,18.5018596649,315,0.629999995232,390.729980469,-1.73728191853
1536693693796721528,6600,1536693693796326936,,0.0,18.9822711945,327,0.649999976158,390.470001221,-0.725444614887
1536693694106880344,6601,1536693694106011512,,0.0,19.1970214844,335,0.649999976158,390.440002441,-0.685270011425
1536693694535731032,6602,1536693694535462776,,0.0,19.3733196259,346,0.649999976158,390.579986572,0.557965040207
1536693694943836120,6603,1536693694943526072,,0.0,19.3918228149,357,0.649999976158,390.940002441,1.09399664402
1536693695304688472,6604,1536693695304431768,,0.0,19.3338794708,6,0.629999995232,391.410003662,2.17571616173
1536693695682923000,6605,1536693695682677624,,0.0,19.1825847626,17,0.610000014305,392.059997559,2.33363032341
1536693696125589528,6606,1536693696125392504,,0.0,18.9409294128,29,0.579999983311,392.850006104,2.18536257744
1536693696442252024,6607,1536693696441251992,,0.0,18.7773551941,36,0.569999992847,393.25,4.60300922394
1536693696701658808,6608,1536693696701461336,,0.0,18.6974811554,42,0.569999992847,393.579986572,0.401456922293
1536693697048899064,6609,1536693697048442520,,0.0,18.654340744,50,0.550000011921,393.899993896,0.498309135437
1536693697522073112,6610,1536693697521901176,,0.0,18.6957015991,61,0.52999997139,394.029998779,1.19247531891
1536693697889305784,6611,1536693697888865752,,0.0,18.861831665,70,0.540000021458,393.970001221,-0.440548181534
1536693698334347832,6612,1536693698331226744,,0.0,19.1098213196,80,0.550000011921,393.660003662,-0.403555601835
1536693698772871256,6613,1536693698771052472,,0.0,19.4522075653,91,0.569999992847,393.209991455,-2.15904951096
1536693699034578776,6614,1536693699034261720,,0.0,19.6952972412,97,0.569999992847,392.929992676,-1.0422372818
1536693699352186488,6615,1536693699351508952,,0.0,19.9821853638,106,0.569999992847,392.630004883,-2.19677424431
1536693699817198424,6616,1536693699816879896,,0.0,20.2909889221,117,0.579999983311,392.319976807,-0.908892154694
1536693700190807896,6617,1536693700190441304,,0.0,20.5189399719,127,0.589999973774,392.199981689,0.308196008205
1536693700643975128,6618,1536693700643348824,,0.0,20.6761360168,138,0.569999992847,392.199981689,-3.51420593262
1536693700998440440,6619,1536693700998160568,,0.0,20.6676921844,145,0.550000011921,392.279998779,4.40933561325
1536693701382147288,6620,1536693701381844152,,0.0,20.5185508728,153,0.519999980927,392.600006104,1.36859416962
1536693701711392984,6621,1536693701708461400,,0.0,20.2979640961,157,0.479999989271,393.029998779,2.04850316048
1536693702107978456,6622,1536693702107633080,,0.0,19.8851394653,161,0.439999997616,393.739990234,0.921177625656
1536693702577147448,6623,1536693702576886712,,0.0,19.3240222931,165,0.40000000596,394.529998779,3.11617827415
1536693703088057624,6624,1536693703087603832,,0.0,18.857509613,168,0.389999985695,394.959991455,1.09399676323
1536693703477864696,6625,1536693703476805240,,0.0,18.6405754089,171,0.389999985695,395.0,-0.00781829282641
1536693703881998456,6626,1536693703881763896,,0.0,18.5880908966,174,0.419999986887,394.709991455,-0.543718636036
1536693704246357592,6627,1536693704246003288,,0.0,18.7123756409,178,0.449999988079,394.199981689,-1.22558951378
1536693704733565400,6628,1536693704733262072,,0.0,19.1033439636,188,0.509999990463,393.199981689,-2.79421687126
1536693705324611832,6629,1536693705324253144,,0.0,19.876991272,199,0.550000011921,392.130004883,-3.53207612038
1536693705638180344,6630,1536693705637819192,,0.0,20.1677417755,206,0.560000002384,391.799987793,-1.94560623169
1536693706013931640,6631,1536693706013290936,,0.0,20.3689174652,214,0.579999983311,391.539978027,-1.54280912876
1536693706403320184,6632,1536693706403131416,,0.0,20.4755973816,223,0.600000023842,391.389984131,-0.560938417912
1536693706843327832,6633,1536693706842065720,,0.0,20.5625019073,234,0.620000004768,391.269989014,-1.30103933811
1536693707119297528,6634,1536693707119121848,,0.0,20.5748672485,241,0.620000004768,391.269989014,-1.53002488613
1536693707543043544,6635,1536693707542860280,,0.0,20.504737854,252,0.620000004768,391.359985352,-0.133345127106
1536693707925519064,6636,1536693707924731928,,0.0,20.3793373108,262,0.620000004768,391.529998779,1.24314546585
1536693708314380088,6637,1536693708314169976,,0.0,20.1624507904,271,0.610000014305,391.769989014,0.949242174625
1536693708637776152,6638,1536693708637480312,,0.0,19.909866333,279,0.589999973774,392.019989014,0.189882621169
1536693709016879000,6639,1536693709016674616,,0.0,19.4768333435,288,0.569999992847,392.410003662,1.09892356396
1536693709417053272,6640,1536693709416330776,,0.0,19.0314426422,296,0.550000011921,392.819976807,2.73349928856
1536693709934928152,6641,1536693709934422040,,0.0,18.4522571564,307,0.509999990463,393.429992676,1.67595529556
1536693710205386488,6642,1536693710205096824,,0.0,18.2157039642,311,0.490000009537,393.679992676,2.36520862579
1536693710595601080,6643,1536693710586423480,,0.0,17.8982925415,317,0.479999989271,393.949981689,1.10978960991
1536693710934658136,6644,1536693710934469752,,0.0,17.6210269928,324,0.469999998808,394.089996338,0.41233420372
1536693711395214520,6645,1536693711394764152,,0.0,17.4178104401,332,0.469999998808,394.089996338,-0.555332899094
1536693711808972536,6646,1536693711808748344,,0.0,17.3332958221,339,0.479999989271,393.91998291,-0.562350749969
1536693712214483896,6647,1536693712214250456,,0.0,17.3354434967,346,0.5,393.630004883,-1.38351202011
1536693712586279480,6648,1536693712586073368,,0.0,17.4177589417,354,0.509999990463,393.309997559,-1.72389757633
1536693713070916664,6649,1536693713070196056,,0.0,17.5939502716,4,0.519999980927,392.91998291,-1.51460397243
1536693713465120024,6650,1536693713464702680,,0.0,17.7532749176,12,0.52999997139,392.639984131,-2.5723824501
1536693713827758200,6651,1536693713827521304,,0.0,17.8723564148,19,0.540000021458,392.399993896,-0.401899963617
1536693714299505880,6652,1536693714299199096,,0.0,18.0003948212,29,0.550000011921,392.239990234,-2.69939017296
1536693714627015320,6653,1536693714624545720,,0.0,18.0824108124,36,0.540000021458,392.229980469,0.17897246778
1536693714963300952,6654,1536693714962965816,,0.0,18.0936489105,42,0.540000021458,392.309997559,1.74671661854
1536693715275013528,6655,1536693715274646360,,0.0,18.0886745453,48,0.52999997139,392.449981689,-0.0101073961705
1536693715658522712,6656,1536693715657632920,,0.0,18.0976696014,56,0.52999997139,392.630004883,0.705599009991
1536693716133851512,6657,1536693716133482136,,0.0,18.1678981781,65,0.52999997139,392.859985352,0.960210621357
1536693716442642264,6658,1536693716442175416,,0.0,18.229593277,71,0.52999997139,392.949981689,-0.218968972564
