%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.des_x,field.des_y,field.des_z,field.meas_x,field.meas_y,field.meas_z
1536693691520374776,30917,1536693691517934648,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,5.33679533005,-16.7021121979,0.587295353413
1536693691583027288,30918,1536693691582227544,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,5.39786672592,-16.6765079498,0.636312305927
1536693691613744056,30919,1536693691612624376,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,5.44188404083,-16.654624939,0.673664748669
1536693691687487192,30920,1536693691686693272,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,5.52750635147,-16.627281189,0.717459380627
1536693691752679576,30921,1536693691750379640,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,5.6761174202,-16.57695961,0.77325117588
1536693691824050648,30922,1536693691820360216,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,5.80816507339,-16.5346374512,0.80506926775
1536693691883968376,30923,1536693691883158776,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,5.9526181221,-16.4882965088,0.840158045292
1536693691933524728,30924,1536693691932946968,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,6.10986852646,-16.4396972656,0.881554186344
1536693691980860312,30925,1536693691979461432,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,6.22027587891,-16.4006633759,0.911214292049
1536693692062597432,30926,1536693692061573944,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,6.46087646484,-16.3304920197,0.96523141861
1536693692113283512,30927,1536693692112691608,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,6.65875053406,-16.2652759552,0.996668338776
1536693692159698136,30928,1536693692158200024,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,6.81174087524,-16.2209949493,1.00951361656
1536693692211099032,30929,1536693692209688920,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,7.02528810501,-16.1577033997,1.02875065804
1536693692266100536,30930,1536693692265517816,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,7.19713497162,-16.099811554,1.04448521137
1536693692335185816,30931,1536693692334829848,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,7.52792787552,-15.9903488159,1.07652366161
1536693692443165624,30932,1536693692441735256,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,7.97636890411,-15.8347892761,1.11807441711
1536693692499089816,30933,1536693692498454456,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,8.25231170654,-15.7258434296,1.14736521244
1536693692538116824,30934,1536693692537795672,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,8.44383430481,-15.6496315002,1.1763150692
1536693692583367096,30935,1536693692582366712,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,8.65410137177,-15.5622634888,1.19813203812
1536693692612548024,30936,1536693692611912024,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,8.85849761963,-15.4687919617,1.20210242271
1536693692667358424,30937,1536693692667162552,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,9.08689689636,-15.3673439026,1.19880306721
1536693692689348280,30938,1536693692689065464,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,9.31744766235,-15.26151371,1.21140372753
1536693692766776952,30939,1536693692766231608,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,9.66987323761,-15.0831537247,1.21726202965
1536693692781070520,30940,1536693692780193720,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,9.78270530701,-15.0285825729,1.21861863136
1536693692845474296,30941,1536693692843731640,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,10.1544094086,-14.8400688171,1.21356534958
1536693692868895768,30942,1536693692868393432,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,10.2919588089,-14.7681093216,1.20561921597
1536693692914188376,30943,1536693692913775832,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,10.7003860474,-14.5442276001,1.18181276321
1536693692969388408,30944,1536693692968882296,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,11.1234302521,-14.2993774414,1.15228295326
1536693693063720120,30945,1536693693063009880,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,11.6799592972,-13.9619073868,1.11421573162
1536693693138606808,30946,1536693693138210872,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,12.2352571487,-13.5910072327,1.05706620216
1536693693172517784,30947,1536693693172102072,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,12.3788013458,-13.487654686,1.03586089611
1536693693191091416,30948,1536693693189362680,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,12.6628952026,-13.2858381271,0.980064809322
1536693693256212344,30949,1536693693255380792,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,13.1143808365,-12.9516620636,0.872586429119
1536693693320971096,30950,1536693693320556696,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,13.5370349884,-12.6121969223,0.780389010906
1536693693333220184,30951,1536693693333078168,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,13.6736631393,-12.5012216568,0.751109540462
1536693693402319608,30952,1536693693398922264,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,14.0442218781,-12.1830835342,0.692315220833
1536693693435622232,30953,1536693693433498040,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,14.2870569229,-11.9576892853,0.644536852837
1536693693541811576,30954,1536693693540799096,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,14.8887844086,-11.3772821426,0.548668324947
1536693693578125720,30955,1536693693576290616,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,15.1132898331,-11.1309175491,0.502484858036
1536693693638142072,30956,1536693693637672600,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,15.4796962738,-10.7415838242,0.437129169703
1536693693700315960,30957,1536693693699845656,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,15.7939491272,-10.3675966263,0.378010541201
1536693693736787544,30958,1536693693735885848,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,16.0065956116,-10.0882492065,0.320806860924
1536693693774032024,30959,1536693693773433208,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,16.2286624908,-9.80808925629,0.288211137056
1536693693821078584,30960,1536693693820136696,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,16.4275856018,-9.5419216156,0.259789794683
1536693693851154968,30961,1536693693850857016,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,16.6232242584,-9.262591362,0.210103616118
1536693693935859352,30962,1536693693935258776,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,17.0112533569,-8.66892337799,0.118056476116
1536693693976472024,30963,1536693693976030808,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,17.1840934753,-8.36760425568,0.0576689057052
1536693694003016152,30964,1536693694002184440,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,17.3710174561,-8.06426620483,0.0216188617051
1536693694075765688,30965,1536693694075407864,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,17.6095638275,-7.62691926956,-0.0344348028302
1536693694132481784,30966,1536693694132080760,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,17.8540210724,-7.14605236053,-0.0958683565259
1536693694167505400,30967,1536693694166336280,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,17.9203033447,-7.00451660156,-0.107994653285
1536693694194149944,30968,1536693694191610648,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,18.0543346405,-6.692445755,-0.155762776732
1536693694242619864,30969,1536693694240117336,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,18.2040786743,-6.36894845963,-0.186293885112
1536693694297003000,30970,1536693694296118840,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,18.3823871613,-5.88959169388,-0.243201106787
1536693694327959896,30971,1536693694327273272,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,18.5033226013,-5.54651451111,-0.284173041582
1536693694389599672,30972,1536693694388505336,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,18.6694221497,-5.05173206329,-0.333933383226
1536693694430250232,30973,1536693694429732696,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,18.7758083344,-4.70067119598,-0.381386607885
1536693694494741208,30974,1536693694494407096,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,18.9153575897,-4.18555021286,-0.423657923937
1536693694527450104,30975,1536693694526845016,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,18.950296402,-4.00422382355,-0.454832553864
1536693694584760984,30976,1536693694583725880,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,19.0774593353,-3.45425987244,-0.514269351959
1536693694633413016,30977,1536693694632473784,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,19.1729183197,-2.92371273041,-0.583603382111
1536693694682746232,30978,1536693694681809944,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,19.2382335663,-2.53342652321,-0.638740181923
1536693694715782136,30979,1536693694715628376,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,19.2799091339,-2.17626905441,-0.678675591946
1536693694758757976,30980,1536693694757972728,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,19.3111858368,-1.78966367245,-0.751397430897
1536693694848624344,30981,1536693694843774712,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,19.3789596558,-1.01994419098,-0.867613077164
1536693694873335640,30982,1536693694872385432,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,19.3932228088,-0.59863191843,-0.946776747704
1536693694943195800,30983,1536693694941826776,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,19.3918037415,-0.0271300580353,-1.03953874111
1536693694982432152,30984,1536693694981971192,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,19.3803691864,0.180273532867,-1.08283746243
1536693695017695416,30985,1536693695015469336,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,19.3713741302,0.753091275692,-1.15340566635
1536693695091659704,30986,1536693695088133368,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,19.3272399902,1.29813659191,-1.22074151039
1536693695113938744,30987,1536693695111381400,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,19.2913856506,1.69976556301,-1.26841902733
1536693695175005272,30988,1536693695173590200,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,19.2186737061,2.23947191238,-1.33546447754
1536693695212217688,30989,1536693695209801624,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,19.1612033844,2.61094903946,-1.38386690617
1536693695287169464,30990,1536693695286454840,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,19.0748996735,3.15389633179,-1.4275534153
1536693695317243256,30991,1536693695316687352,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,18.9916286469,3.49794769287,-1.45216464996
1536693695373906008,30992,1536693695372016728,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,18.9030799866,3.85671830177,-1.48978054523
1536693695392065784,30993,1536693695391160280,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,18.8198490143,4.22697639465,-1.51373672485
1536693695484476312,30994,1536693695484106360,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,18.5726032257,5.05615329742,-1.55092918873
1536693695547063480,30995,1536693695546892696,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,18.4056301117,5.5424041748,-1.54917478561
1536693695593424664,30996,1536693695592241144,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,18.2916526794,5.86991119385,-1.5486137867
1536693695651967704,30997,1536693695651135544,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,18.1223716736,6.32889127731,-1.53594195843
1536693695709549048,30998,1536693695708992600,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,17.9839191437,6.6308131218,-1.53572165966
1536693695733678200,30999,1536693695731840440,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,17.836889267,6.9426651001,-1.53328514099
1536693695817164152,31000,1536693695815815832,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,17.5549812317,7.53921365738,-1.49848878384
1536693695845650776,31001,1536693695842666840,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,17.480928421,7.69088554382,-1.48870038986
1536693695913371992,31002,1536693695912812152,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,17.1515197754,8.29329776764,-1.46215713024
1536693695925471096,31003,1536693695923869592,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,17.0668354034,8.44109630585,-1.45690310001
1536693695977546904,31004,1536693695975555992,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,16.8978347778,8.73244380951,-1.4457449913
1536693696040479192,31005,1536693696039837464,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,16.646194458,9.16237735748,-1.42633748055
1536693696085683256,31006,1536693696084422584,NED,5,0.163217008114,-15.9991674423,1.99883182309e-17,16.4651260376,9.44159984589,-1.41359305382
