%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1536693691549010968,10294,1536693691547702200,map,-4.74343538284,64.6337203979,44.3321113586,0.00399611050235,-0.0855588963402,-0.982213897961,-0.167091486949
1536693691809744824,10295,1536693691808639096,map,-8.73176193237,65.8409118652,44.14503479,0.00399611050235,-0.0855588963402,-0.982213897961,-0.167091486949
1536693692074239736,10296,1536693692072288152,map,-13.0110168457,67.3298416138,43.9011993408,-0.0137156147482,-0.182548170693,-0.967558720121,-0.174121137164
1536693692271742328,10297,1536693692271349944,map,-16.2263278961,68.6256790161,43.6926498413,-0.033292534644,-0.254055619568,-0.946613307822,-0.195628716597
1536693692503195288,10298,1536693692502619032,map,-20.349155426,70.587020874,43.3997993469,-0.033292534644,-0.254055619568,-0.946613307822,-0.195628716597
1536693692704848120,10299,1536693692700825688,map,-23.4000263214,72.3151702881,43.1483612061,-0.0644841497982,-0.317492802128,-0.912229765286,-0.250752807259
1536693692957337080,10300,1536693692956501048,map,-26.9249210358,74.73828125,42.8499069214,-0.0644841497982,-0.317492802128,-0.912229765286,-0.250752807259
1536693693180380120,10301,1536693693179834584,map,-29.9446372986,77.3223648071,42.5945892334,-0.109476362822,-0.347675839809,-0.876459454053,-0.314571552746
1536693693406662040,10302,1536693693406177496,map,-32.9387245178,80.5366516113,42.3910064697,-0.143023025301,-0.343037109128,-0.85690028483,-0.35720002499
1536693693676144920,10303,1536693693674702552,map,-35.7900733948,84.4144973755,42.2548408508,-0.143023025301,-0.343037109128,-0.85690028483,-0.35720002499
1536693693882600632,10304,1536693693881901208,map,-37.6754989624,87.6229248047,42.1975440979,-0.187713997385,-0.327591858741,-0.814421670861,-0.440640864316
1536693694135438872,10305,1536693694135085944,map,-39.680683136,92.0488204956,42.2082328796,-0.214632990942,-0.313178206154,-0.782397561015,-0.493666027702
1536693694360283064,10306,1536693694359123992,map,-40.9577636719,95.9339599609,42.2665290833,-0.214632990942,-0.313178206154,-0.782397561015,-0.493666027702
1536693694593602040,10307,1536693694593274488,map,-41.8375091553,99.9514923096,42.3709411621,-0.256846085095,-0.289350430584,-0.727284502012,-0.566889468966
1536693694859641048,10308,1536693694851094456,map,-42.3143196106,104.787132263,42.5758705139,-0.256846085095,-0.289350430584,-0.727284502012,-0.566889468966
1536693695102982712,10309,1536693695102367640,map,-42.1307678223,109.628410339,42.9011917114,-0.29679800082,-0.259381335909,-0.67237842641,-0.626529744696
1536693695327055416,10310,1536693695320828376,map,-41.4144058228,113.966789246,43.2694358826,-0.319274403035,-0.231321318525,-0.61902917741,-0.679232788282
1536693695574030648,10311,1536693695572544504,map,-40.2110786438,118.220542908,43.6775054932,-0.319274403035,-0.231321318525,-0.61902917741,-0.679232788282
1536693695820554136,10312,1536693695819732600,map,-38.5814666748,122.29221344,44.0895729065,-0.338386139826,-0.205749167327,-0.557221269901,-0.729840089943
1536693696053514808,10313,1536693696052536216,map,-36.5321235657,126.175445557,44.4777793884,-0.338386139826,-0.205749167327,-0.557221269901,-0.729840089943
1536693696273598296,10314,1536693696272967064,map,-34.298992157,129.520050049,44.8105010986,-0.357992604039,-0.173553121204,-0.47682276777,-0.783811621316
1536693696501359480,10315,1536693696500899256,map,-32.0154304504,132.343292236,45.0934867859,-0.369079862046,-0.157280918197,-0.422761488306,-0.812597989296
1536693696738557816,10316,1536693696738278456,map,-28.6957130432,135.661331177,45.4020805359,-0.379553119299,-0.145025270495,-0.37906795044,-0.831393161806
1536693696978189560,10317,1536693696977154616,map,-25.5852336884,138.176101685,45.603225708,-0.379553119299,-0.145025270495,-0.37906795044,-0.831393161806
1536693697227424376,10318,1536693697226378680,map,-21.2956943512,140.988418579,45.7462768555,-0.376505718263,-0.121952224265,-0.315994184735,-0.862275347163
1536693697497318104,10319,1536693697496869400,map,-17.4058437347,143.002716064,45.7893943787,-0.376505718263,-0.121952224265,-0.315994184735,-0.862275347163
1536693697735280376,10320,1536693697734669720,map,-12.9304599762,144.787872314,45.7703514099,-0.372758471215,-0.0988597741032,-0.223258535897,-0.895228179489
1536693697948262456,10321,1536693697947794712,map,-9.01973724365,145.945602417,45.6904296875,-0.378495226004,-0.0815446904942,-0.148485817194,-0.909969114551
1536693698213275544,10322,1536693698212353240,map,-4.22329330444,146.883178711,45.5117034912,-0.378495226004,-0.0815446904942,-0.148485817194,-0.909969114551
1536693698409119992,10323,1536693698408520952,map,-0.445006012917,147.254394531,45.3200683594,-0.388510064127,-0.0501149459464,-0.0680314938283,-0.917562062268
1536693698671940344,10324,1536693698671332216,map,4.55343008041,147.244445801,45.0305519104,-0.388510064127,-0.0501149459464,-0.0680314938283,-0.917562062268
1536693698926777560,10325,1536693698922403224,map,9.1981754303,146.716705322,44.7624702454,-0.383974373363,-0.00978288758945,0.0161199941818,-0.923151191029
1536693699214858776,10326,1536693699214125592,map,14.9658222198,145.346954346,44.4809646606,-0.372002875187,0.0123489611587,0.0687877929047,-0.925596890422
1536693699413230808,10327,1536693699404655992,map,18.362077713,144.161392212,44.3374214172,-0.365900237057,0.0416084971579,0.137955091181,-0.919431423383
1536693699665082488,10328,1536693699664192216,map,23.1100120544,142.000549316,44.1564216614,-0.365900237057,0.0416084971579,0.137955091181,-0.919431423383
