%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1532986742302553328,1963,1532986742300953973,base_link,-188000.0,179000.0,-513000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986742384133944,1964,1532986742382449213,base_link,-188000.0,179000.0,-513000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986742429278958,1965,1532986742428471313,base_link,-141000.0,117000.0,-508000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986742537250981,1966,1532986742536696839,base_link,-115000.0,49000.0,-498000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986742649799854,1967,1532986742649018097,base_link,-113000.0,28000.0,-506000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986742733697519,1968,1532986742732890609,base_link,-104000.0,68000.0,-497000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986742878933140,1969,1532986742877792632,base_link,-102000.0,132000.0,-477000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986742938938301,1970,1532986742937271874,base_link,-93000.0,189000.0,-450000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986743028421069,1971,1532986743027858190,base_link,-89000.0,243000.0,-415000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986743127435935,1972,1532986743126966785,base_link,-94000.0,276000.0,-393000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986743252824674,1973,1532986743251900036,base_link,-100000.0,302000.0,-373000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986743333233357,1974,1532986743332816846,base_link,-104000.0,317000.0,-359000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986743453806110,1975,1532986743453162752,base_link,-100000.0,325000.0,-345000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986743534709128,1976,1532986743534205929,base_link,-98000.0,336000.0,-331000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986743647465841,1977,1532986743646984498,base_link,-88000.0,348000.0,-322000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986743762907409,1978,1532986743762151251,base_link,-83000.0,355000.0,-316000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986743838630507,1979,1532986743838042733,base_link,-70000.0,362000.0,-303000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986743946571586,1980,1532986743945542053,base_link,-59000.0,365000.0,-292000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986744081949798,1981,1532986744081401384,base_link,-51000.0,371000.0,-286000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986744140490612,1982,1532986744139999285,base_link,-42000.0,374000.0,-282000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986744232378044,1983,1532986744231626271,base_link,-32000.0,376000.0,-275000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986744350908084,1984,1532986744350509109,base_link,-23000.0,379000.0,-269000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986744450972579,1985,1532986744450416325,base_link,-8000.0,379000.0,-254000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986744520521039,1986,1532986744518862292,base_link,-2000.0,380000.0,-258000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986744661954657,1987,1532986744661420547,base_link,8000.0,378000.0,-256000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986744751867791,1988,1532986744751440209,base_link,16000.0,377000.0,-257000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986744833975573,1989,1532986744832975256,base_link,26000.0,374000.0,-258000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986744941904909,1990,1532986744941518862,base_link,39000.0,370000.0,-255000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986745031014526,1991,1532986745030250912,base_link,50000.0,367000.0,-257000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986745126376347,1992,1532986745125986653,base_link,62000.0,365000.0,-253000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986745251499647,1993,1532986745250112803,base_link,73000.0,361000.0,-251000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986745336915483,1994,1532986745336469436,base_link,83000.0,356000.0,-251000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986745452056828,1995,1532986745451081183,base_link,98000.0,350000.0,-244000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986745539295379,1996,1532986745538634229,base_link,111000.0,346000.0,-234000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986745631401754,1997,1532986745630235582,base_link,126000.0,337000.0,-227000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986745737623735,1998,1532986745736904537,base_link,131000.0,339000.0,-231000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986745825361708,1999,1532986745824769838,base_link,132000.0,339000.0,-239000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986746027064870,2000,1532986746024878733,base_link,138000.0,335000.0,-235000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986746090747397,2001,1532986746088395212,base_link,135000.0,331000.0,-250000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986746127996851,2002,1532986746127480821,base_link,135000.0,331000.0,-250000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986746240221630,2003,1532986746238506211,base_link,137000.0,322000.0,-260000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986746343842499,2004,1532986746343457988,base_link,139000.0,313000.0,-272000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986746430074397,2005,1532986746429374015,base_link,147000.0,304000.0,-275000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986746539331729,2006,1532986746538610003,base_link,152000.0,299000.0,-277000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986746638110117,2007,1532986746636676841,base_link,155000.0,294000.0,-283000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986746749821937,2008,1532986746749329651,base_link,160000.0,292000.0,-280000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986746829690782,2009,1532986746828947585,base_link,168000.0,289000.0,-277000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986746983798762,2010,1532986746983275243,base_link,168000.0,281000.0,-283000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986747036521994,2011,1532986747035761388,base_link,168000.0,281000.0,-283000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986747125793466,2012,1532986747118350769,base_link,166000.0,276000.0,-292000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986747266076368,2013,1532986747264693396,base_link,167000.0,272000.0,-298000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986747346862810,2014,1532986747344527041,base_link,164000.0,268000.0,-305000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986747461666397,2015,1532986747461224895,base_link,164000.0,266000.0,-308000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986747522429092,2016,1532986747521970150,base_link,163000.0,264000.0,-309000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986747638309668,2017,1532986747637509895,base_link,158000.0,258000.0,-317000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532986747733497091,2018,1532986747733044484,base_link,159000.0,254000.0,-323000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
