%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1532986742394344025,1084,1532986742394063962,base_link,0,1,40.5915631,-79.8990468,410.58263527,0.518400041199,0.0,0.0,0.0,0.518400041199,0.0,0.0,0.0,2.07360016479,1
1532986742581429407,1085,1532986742579656900,base_link,0,1,40.5915703,-79.8989943,410.36268586,0.518400041199,0.0,0.0,0.0,0.518400041199,0.0,0.0,0.0,2.07360016479,1
1532986742822132033,1086,1532986742821835330,base_link,0,1,40.5915772,-79.8989417,410.072736682,0.518400041199,0.0,0.0,0.0,0.518400041199,0.0,0.0,0.0,2.07360016479,1
1532986742963332851,1087,1532986742962976404,base_link,0,1,40.5915838,-79.8988896,409.802787122,0.518400041199,0.0,0.0,0.0,0.518400041199,0.0,0.0,0.0,2.07360016479,1
1532986743175372077,1088,1532986743174576528,base_link,0,1,40.5915909,-79.8988383,409.582836541,0.518400041199,0.0,0.0,0.0,0.518400041199,0.0,0.0,0.0,2.07360016479,1
1532986743371626136,1089,1532986743371107674,base_link,0,1,40.591599,-79.8987878,409.332884729,0.518400041199,0.0,0.0,0.0,0.518400041199,0.0,0.0,0.0,2.07360016479,1
1532986743578296675,1090,1532986743577786565,base_link,0,1,40.5916082,-79.8987383,409.062931442,0.518400041199,0.0,0.0,0.0,0.518400041199,0.0,0.0,0.0,2.07360016479,1
1532986743788947458,1091,1532986743786251402,base_link,0,1,40.591619,-79.8986899,408.772976366,0.518400041199,0.0,0.0,0.0,0.518400041199,0.0,0.0,0.0,2.07360016479,1
1532986743982061238,1092,1532986743981815799,base_link,0,1,40.5916314,-79.8986428,408.4330193,0.518400041199,0.0,0.0,0.0,0.518400041199,0.0,0.0,0.0,2.07360016479,1
1532986744170863448,1093,1532986744170229337,base_link,0,1,40.5916456,-79.8985971,408.053060055,0.518400041199,0.0,0.0,0.0,0.518400041199,0.0,0.0,0.0,2.07360016479,1
1532986744430457985,1094,1532986744429683588,base_link,0,1,40.5916618,-79.8985529,407.633098448,0.518400041199,0.0,0.0,0.0,0.518400041199,0.0,0.0,0.0,2.07360016479,1
1532986744560922964,1095,1532986744560704469,base_link,0,1,40.5916799,-79.8985102,407.153134518,0.518400041199,0.0,0.0,0.0,0.518400041199,0.0,0.0,0.0,2.07360016479,1
1532986744765088935,1096,1532986744764006922,base_link,0,1,40.5917,-79.8984691,406.643168124,0.518400041199,0.0,0.0,0.0,0.518400041199,0.0,0.0,0.0,2.07360016479,1
1532986744974056395,1097,1532986744973649548,base_link,0,1,40.5917223,-79.8984301,406.133198669,0.518400041199,0.0,0.0,0.0,0.518400041199,0.0,0.0,0.0,2.07360016479,1
1532986745191987284,1098,1532986745191612789,base_link,0,1,40.5917469,-79.8983931,405.593226216,0.518400041199,0.0,0.0,0.0,0.518400041199,0.0,0.0,0.0,2.07360016479,1
1532986745372302959,1099,1532986745372038960,base_link,0,1,40.5917735,-79.898358,405.003250991,0.518400041199,0.0,0.0,0.0,0.518400041199,0.0,0.0,0.0,2.07360016479,1
1532986745596285093,1100,1532986745594261291,base_link,0,1,40.5918015,-79.8983251,404.353272939,0.518400041199,0.0,0.0,0.0,0.518400041199,0.0,0.0,0.0,2.07360016479,1
1532986745755805280,1101,1532986745755524705,base_link,0,1,40.591831,-79.8982944,403.633292018,0.518400041199,0.0,0.0,0.0,0.518400041199,0.0,0.0,0.0,2.07360016479,1
1532986745973285386,1102,1532986745972895659,base_link,0,1,40.5918624,-79.8982664,402.863307551,0.518400041199,0.0,0.0,0.0,0.518400041199,0.0,0.0,0.0,2.07360016479,1
1532986746175061220,1103,1532986746174845957,base_link,0,1,40.5918954,-79.8982419,402.103318846,0.518400041199,0.0,0.0,0.0,0.518400041199,0.0,0.0,0.0,2.07360016479,1
1532986746374965861,1104,1532986746374643046,base_link,0,1,40.5919299,-79.8982207,401.34332615,0.518400041199,0.0,0.0,0.0,0.518400041199,0.0,0.0,0.0,2.07360016479,1
