%time,field.header.seq,field.header.stamp,field.header.frame_id,field.time_ref,field.source
1532986742302643856,474,1532986742302035986,,1532986742159000000,fcu
1532986742608040174,475,1532986742607614639,,1532986742459000000,fcu
1532986743089806066,476,1532986743087812472,,1532986742958000000,fcu
1532986743478191284,477,1532986743466450743,,1532986743324000000,fcu
1532986744112663369,478,1532986744109983121,,1532986743959000000,fcu
1532986744496684600,479,1532986744496038970,,1532986744339000000,fcu
1532986745029610626,480,1532986745029200067,,1532986744880000000,fcu
1532986745453911863,481,1532986745453717143,,1532986745300000000,fcu
1532986745861731869,482,1532986745861530654,,1532986745721000000,fcu
1532986746380260629,483,1532986746379893654,,1532986746239000000,fcu
1532986746918659568,484,1532986746918196785,,1532986746779000000,fcu
1532986747571046705,485,1532986747570743218,,1532986747426000000,fcu
1532986747953150503,486,1532986747952886824,,1532986747824000000,fcu
1532986748456415341,487,1532986748456006447,,1532986748322000000,fcu
1532986749086039252,488,1532986749085775860,,1532986748959000000,fcu
1532986749558652505,489,1532986749557112861,,1532986749401000000,fcu
1532986750090122667,490,1532986750089660429,,1532986749922000000,fcu
1532986750444321560,491,1532986750443976313,,1532986750300000000,fcu
1532986751010770528,492,1532986751010516865,,1532986750878000000,fcu
1532986751448758606,493,1532986751447689201,,1532986751299000000,fcu
1532986751857492437,494,1532986751857213590,,1532986751721000000,fcu
1532986752339237184,495,1532986752338877217,,1532986752198000000,fcu
1532986752857065086,496,1532986752856659999,,1532986752721000000,fcu
1532986753494286609,497,1532986753494106098,,1532986753359000000,fcu
1532986754010463476,498,1532986754009747670,,1532986753859000000,fcu
1532986754335994169,499,1532986754335580506,,1532986754202000000,fcu
1532986754805884296,500,1532986754805602057,,1532986754641000000,fcu
1532986755408947747,501,1532986755408700996,,1532986755259000000,fcu
1532986755866631383,502,1532986755866399832,,1532986755723000000,fcu
1532986756324043342,503,1532986756322279155,,1532986756202000000,fcu
1532986756644482051,504,1532986756641025550,,1532986756520000000,fcu
1532986757162699554,505,1532986757162356899,,1532986757041000000,fcu
1532986757540759529,506,1532986757540420874,,1532986757421000000,fcu
1532986758004830667,507,1532986758004609996,,1532986757879000000,fcu
1532986758492603110,508,1532986758492054567,,1532986758358000000,fcu
1532986759111561523,509,1532986759111375060,,1532986758960000000,fcu
1532986759517891844,510,1532986759517675781,,1532986759380000000,fcu
1532986759998790356,511,1532986759997355864,,1532986759842000000,fcu
1532986760574848259,512,1532986760574591716,,1532986760440000000,fcu
1532986760980474391,513,1532986760978600732,,1532986760842000000,fcu
1532986761610373509,514,1532986761610102054,,1532986761459000000,fcu
1532986762144361686,515,1532986762144029399,,1532986762001000000,fcu
1532986762778697911,516,1532986762778458136,,1532986762624000000,fcu
1532986763092704993,517,1532986763092568450,,1532986762940000000,fcu
1532986763732755665,518,1532986763732315923,,1532986763578000000,fcu
1532986764184245563,519,1532986764183395550,,1532986764026000000,fcu
1532986764766255675,520,1532986764765791708,,1532986764624000000,fcu
1532986765167924988,521,1532986765167725052,,1532986765004000000,fcu
