%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.type_mask,field.latitude,field.longitude,field.altitude,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration_or_force.x,field.acceleration_or_force.y,field.acceleration_or_force.z,field.yaw,field.yaw_rate
1532986742210083434,1745,1532986742209552332,,5,65528,40.5915512,-79.8991116,445.019989014,0.0,0.0,0.0,22.0919895172,3.99571824074,-0.771436452866,-15.0,-20.174741745
1532986742288972410,1746,1532986742288550299,,5,65528,40.5915512,-79.8991116,445.019989014,0.0,0.0,0.0,22.1370029449,3.9560649395,-0.954699873924,-15.0,-20.1153354645
1532986742384404887,1747,1532986742380915650,,5,65528,40.5915512,-79.8991116,445.019989014,3.94430452611e-31,16.0,-1.95943496414e-15,22.1768035889,3.83341693878,-1.08701598644,-15.0,-20.1153354645
1532986742406614067,1748,1532986742402313472,,5,65528,40.5915512,-79.8991116,445.019989014,3.94430452611e-31,16.0,-1.95943496414e-15,22.186674118,3.78566932678,-1.12978196144,-16.0,-20.0749340057
1532986742428321137,1749,1532986742426606902,,5,65528,40.5915512,-79.8991116,445.019989014,3.94430452611e-31,16.0,-1.95943496414e-15,22.2016487122,3.66282081604,-1.21172094345,-16.0,-20.0749340057
1532986742531977877,1750,1532986742531768598,,5,65528,40.5915512,-79.8991116,445.019989014,3.94430452611e-31,16.0,-1.95943496414e-15,22.2038078308,3.37655973434,-1.40358626842,-16.0,-20.0675888062
1532986742605503061,1751,1532986742604906231,,5,65528,40.5915512,-79.8991116,445.019989014,3.94430452611e-31,16.0,-1.95943496414e-15,22.1765441895,3.19322443008,-1.47329437733,-16.0,-20.104883194
1532986742648335059,1752,1532986742647425462,,5,65528,40.5915512,-79.8991116,445.019989014,3.94430452611e-31,16.0,-1.95943496414e-15,22.1399173737,3.14026331902,-1.47145736217,-16.0,-20.104883194
1532986742697721820,1753,1532986742697190622,,5,65528,40.5915512,-79.8991116,445.019989014,3.94430452611e-31,16.0,-1.95943496414e-15,22.1001758575,3.11016988754,-1.44958055019,-16.0,-20.2025871277
1532986742732478482,1754,1532986742731265174,,5,65528,40.5915512,-79.8991116,445.019989014,3.94430452611e-31,16.0,-1.95943496414e-15,22.0564365387,3.10954380035,-1.37701272964,-16.0,-20.2025871277
1532986742830489864,1755,1532986742830189833,,5,65528,40.5915512,-79.8991116,445.019989014,3.94430452611e-31,16.0,-1.95943496414e-15,21.9034767151,3.26019454002,-1.27417480946,-16.0,-20.4622268677
1532986742900787697,1756,1532986742900279571,,5,65528,40.5915512,-79.8991116,445.019989014,3.94430452611e-31,16.0,-1.95943496414e-15,21.7646121979,3.44335508347,-1.25092661381,-16.0,-20.5850563049
1532986742938264735,1757,1532986742935869287,,5,65528,40.5915512,-79.8991116,445.019989014,3.94430452611e-31,16.0,-1.95943496414e-15,21.7219142914,3.50049304962,-1.22866594791,-16.0,-20.5850563049
1532986742970675325,1758,1532986742968424451,,5,65528,40.5915512,-79.8991116,445.019989014,3.94430452611e-31,16.0,-1.95943496414e-15,21.6450023651,3.6332719326,-1.19157445431,-16.0,-20.5517082214
1532986743027059665,1759,1532986743026727378,,5,65528,40.5915512,-79.8991116,445.019989014,3.94430452611e-31,16.0,-1.95943496414e-15,21.523601532,3.81665372849,-1.17007768154,-16.0,-20.5517082214
1532986743088941140,1760,1532986743085953278,,5,65528,40.5915512,-79.8991116,445.019989014,3.94430452611e-31,16.0,-1.95943496414e-15,21.4036388397,3.99976873398,-1.20199394226,-16.0,-20.5178356171
1532986743100637041,1761,1532986743100355794,,5,65528,40.5915512,-79.8991116,445.019989014,3.94430452611e-31,16.0,-1.95943496414e-15,21.3633480072,4.05465984344,-1.2188616991,-16.0,-20.5178356171
1532986743179308833,1762,1532986743178999650,,5,65528,40.5915512,-79.8991116,445.019989014,3.94430452611e-31,16.0,-1.95943496414e-15,21.2264671326,4.23768949509,-1.26525652409,-16.0,-20.5178356171
1532986743248004976,1763,1532986743246578133,,5,65528,40.5915512,-79.8991116,445.019989014,3.94430452611e-31,16.0,-1.95943496414e-15,21.0491580963,4.5220117569,-1.34153032303,-16.0,-20.3011379242
1532986743280063663,1764,1532986743277185784,,5,65528,40.5915512,-79.8991116,445.019989014,3.94430452611e-31,16.0,-1.95943496414e-15,21.0010032654,4.60287237167,-1.34946918488,-16.0,-20.3011379242
1532986743331673394,1765,1532986743331393171,,5,65528,40.5915512,-79.8991116,445.019989014,3.94430452611e-31,16.0,-1.95943496414e-15,20.8620948792,4.8372092247,-1.35198378563,-16.0,-20.0723991394
1532986743423761785,1766,1532986743423261467,,5,65528,40.5915512,-79.8991116,445.019989014,3.94430452611e-31,16.0,-1.95943496414e-15,20.6133022308,5.25821399689,-1.34174644947,-16.0,-19.9443740845
1532986743478164948,1767,1532986743465899929,,5,65528,40.5915512,-79.8991116,445.019989014,3.94430452611e-31,16.0,-1.95943496414e-15,20.5084724426,5.42764663696,-1.35596418381,-16.0,-19.9443740845
1532986743530360693,1768,1532986743529470392,,5,65528,40.5915512,-79.8991116,445.019989014,3.94430452611e-31,16.0,-1.95943496414e-15,20.3508586884,5.67283201218,-1.43313860893,-16.0,-19.8711471558
1532986743583757842,1769,1532986743583437747,,5,65528,40.5915512,-79.8991116,445.019989014,3.94430452611e-31,16.0,-1.95943496414e-15,20.2410526276,5.84933757782,-1.49064540863,-16.0,-19.6993904114
1532986743623598073,1770,1532986743622762556,,5,65528,40.5915512,-79.8991116,445.019989014,3.94430452611e-31,16.0,-1.95943496414e-15,20.0685138702,6.13437795639,-1.57193768024,-16.0,-19.6993904114
1532986743663605759,1771,1532986743662015620,,5,65528,40.5915512,-79.8991116,445.019989014,3.94430452611e-31,16.0,-1.95943496414e-15,19.953748703,6.32615709305,-1.62740135193,-16.0,-19.6993904114
1532986743718406809,1772,1532986743717756347,,5,65528,40.5915512,-79.8991116,445.019989014,3.94430452611e-31,16.0,-1.95943496414e-15,19.7779827118,6.62442922592,-1.69167625904,-16.0,-19.5503540039
1532986743793279509,1773,1532986743789700416,,5,65528,40.5915512,-79.8991116,445.019989014,3.94430452611e-31,16.0,-1.95943496414e-15,19.5867900848,6.92715930939,-1.74829375744,-16.0,-19.4564552307
1532986743803708021,1774,1532986743803508054,,5,65528,40.5915512,-79.8991116,445.019989014,3.94430452611e-31,16.0,-1.95943496414e-15,19.5233097076,7.03226566315,-1.76476335526,-16.0,-19.4564552307
1532986743860198697,1775,1532986743858562126,,5,65528,40.5915512,-79.8991116,445.019989014,3.94430452611e-31,16.0,-1.95943496414e-15,19.3369522095,7.3473906517,-1.82051348686,-16.0,-19.4564552307
1532986743946481762,1776,1532986743945315014,,5,65528,40.5915512,-79.8991116,445.019989014,3.94430452611e-31,16.0,-1.95943496414e-15,19.077911377,7.78878498077,-1.9088973999,-16.0,-19.3483562469
