%time,field.header.seq,field.header.stamp,field.header.frame_id,field.connected,field.armed,field.guided,field.mode,field.system_status
1532986742210839656,216,1532986742210460873,,1,1,1,GUIDED,4
1532986743187662856,217,1532986743187138954,,1,1,1,GUIDED,4
1532986744187482405,218,1532986744184171407,,1,1,1,GUIDED,4
1532986745197155652,219,1532986745196930117,,1,1,1,GUIDED,4
1532986746209776027,220,1532986746201265301,,1,1,1,GUIDED,4
1532986747185431781,221,1532986747184225641,,1,1,1,GUIDED,4
1532986748190725237,222,1532986748190485814,,1,1,1,GUIDED,4
1532986749194334603,223,1532986749193762381,,1,1,1,GUIDED,4
1532986750195968906,224,1532986750195704715,,1,1,1,GUIDED,4
1532986751169853757,225,1532986751169544734,,1,1,1,GUIDED,4
1532986752209912104,226,1532986752204741496,,1,1,1,GUIDED,4
1532986753198493458,227,1532986753197880884,,1,1,1,GUIDED,4
1532986754196518688,228,1532986754194533094,,1,1,1,GUIDED,4
1532986755203336243,229,1532986755202711733,,1,1,1,GUIDED,4
1532986756220790054,230,1532986756220375880,,1,1,1,GUIDED,4
1532986757190118030,231,1532986757188724787,,1,1,1,GUIDED,4
1532986758202285077,232,1532986758201821206,,1,1,1,GUIDED,4
1532986759190393444,233,1532986759189272904,,1,1,1,GUIDED,4
1532986760193958469,234,1532986760192716745,,1,1,1,GUIDED,4
1532986761198347684,235,1532986761197257927,,1,1,1,GUIDED,4
1532986762201682121,236,1532986762201345418,,1,1,1,GUIDED,4
1532986763194737421,237,1532986763194454766,,1,1,1,GUIDED,4
1532986764185847479,238,1532986764185546840,,1,1,1,GUIDED,4
1532986765200776664,239,1532986765200514489,,1,1,1,GUIDED,4
1532986766169073672,240,1532986766168614473,,1,1,1,GUIDED,4
1532986767192521492,241,1532986767192294485,,1,1,1,GUIDED,4
1532986768210933167,242,1532986768209678515,,1,1,1,GUIDED,4
1532986769194333108,243,1532986769191920347,,1,1,1,GUIDED,4
1532986770184323429,244,1532986770182889193,,1,1,1,GUIDED,4
1532986771212611138,245,1532986771206113558,,1,1,1,GUIDED,4
1532986772206043562,246,1532986772205685771,,1,1,1,GUIDED,4
1532986773205076931,247,1532986773204522981,,1,1,1,GUIDED,4
1532986774215728282,248,1532986774214477149,,1,1,1,GUIDED,4
1532986775213241944,249,1532986775212409082,,1,1,1,GUIDED,4
1532986776203948714,250,1532986776203573227,,1,1,1,GUIDED,4
1532986777204240160,251,1532986777202994500,,1,1,1,GUIDED,4
1532986778194442900,252,1532986778190394880,,1,1,1,GUIDED,4
1532986779172453901,253,1532986779172221037,,1,1,1,GUIDED,4
1532986780204018853,254,1532986780203373991,,1,1,1,GUIDED,4
1532986781211931143,255,1532986781211454153,,1,1,1,GUIDED,4
1532986782180433696,256,1532986782179967906,,1,1,1,GUIDED,4
1532986783205861070,257,1532986783201830010,,1,1,1,GUIDED,4
1532986784191364020,258,1532986784186311875,,1,1,1,GUIDED,4
1532986785195287778,259,1532986785193906758,,1,1,1,GUIDED,4
1532986786201424298,260,1532986786200842956,,1,1,1,GUIDED,4
1532986787189426120,261,1532986787188706667,,1,1,1,GUIDED,4
1532986788194135220,262,1532986788192734361,,1,1,1,GUIDED,4
1532986789205508460,263,1532986789204052145,,1,1,1,GUIDED,4
1532986790209336123,264,1532986790208031615,,1,1,1,GUIDED,4
1532986791208996599,265,1532986791208638712,,1,1,1,GUIDED,4
1532986792192887238,266,1532986792192495207,,1,1,1,GUIDED,4
1532986793239729910,267,1532986793238153371,,1,1,1,GUIDED,4
1532986794194604060,268,1532986794191006855,,1,1,1,GUIDED,4
1532986795194372667,269,1532986795193934268,,1,1,1,GUIDED,4
1532986796211544197,270,1532986796211172902,,1,1,1,GUIDED,4
1532986797188104042,271,1532986797184997043,,1,1,1,GUIDED,4
1532986798226873139,272,1532986798226432372,,1,1,1,GUIDED,4
1532986799202590970,273,1532986799201844284,,1,1,1,GUIDED,4
1532986800189287584,274,1532986800188818881,,1,1,1,GUIDED,4
1532986801209798720,275,1532986801209382113,,1,1,1,GUIDED,4
1532986802226767883,276,1532986802226463020,,1,1,1,GUIDED,4
1532986803192237265,277,1532986803191161940,,1,1,1,GUIDED,4
1532986804178646392,278,1532986804177499931,,1,1,1,GUIDED,4
1532986805188764023,279,1532986805188208089,,1,1,1,GUIDED,4
1532986806190690288,280,1532986806190355697,,1,1,1,GUIDED,4
1532986807183100421,281,1532986807182362983,,1,1,1,GUIDED,4
1532986808195807520,282,1532986808194833443,,1,1,1,GUIDED,4
1532986809231714358,283,1532986809231002488,,1,1,1,GUIDED,4
1532986810212125683,284,1532986810211801876,,1,1,1,GUIDED,4
1532986811193758412,285,1532986811192153425,,1,1,1,GUIDED,4
1532986812179113433,286,1532986812178461083,,1,1,1,GUIDED,4
1532986813186413797,287,1532986813186169606,,1,1,1,GUIDED,4
1532986814228012071,288,1532986814227401033,,1,1,1,GUIDED,4
1532986815184279722,289,1532986815183967211,,1,1,1,GUIDED,4
1532986816192173490,290,1532986816191681779,,1,1,1,GUIDED,4
1532986817189865880,291,1532986817189497593,,1,1,1,GUIDED,4
1532986818192308112,292,1532986818190045815,,1,1,1,GUIDED,4
1532986819179219671,293,1532986819178474393,,1,1,1,GUIDED,4
1532986820202942192,294,1532986820199441850,,1,1,1,GUIDED,4
1532986821204574283,295,1532986821203390318,,1,1,1,GUIDED,4
1532986822193940235,296,1532986822193499852,,1,1,1,GUIDED,4
1532986823193459660,297,1532986823192782670,,1,1,1,GUIDED,4
1532986824180419380,298,1532986824176461600,,1,1,1,GUIDED,4
1532986825201171670,299,1532986825198877725,,1,1,1,GUIDED,4
1532986826184503016,300,1532986826184157737,,1,1,1,GUIDED,4
1532986827187236993,301,1532986827183074637,,1,1,1,GUIDED,4
1532986828213688818,302,1532986828210451451,,1,1,1,GUIDED,4
1532986829184422762,303,1532986829181321140,,1,1,1,GUIDED,4
1532986830205288332,304,1532986830201512248,,1,1,1,GUIDED,4
1532986831209321345,305,1532986831208943330,,1,1,1,GUIDED,4
1532986832207370472,306,1532986832198389027,,1,1,1,GUIDED,4
1532986833202777271,307,1532986833202269113,,1,1,1,GUIDED,4
1532986834201685979,308,1532986834200771966,,1,1,1,GUIDED,4
1532986835196766507,309,1532986835191813882,,1,1,1,GUIDED,4
1532986836189804098,310,1532986836189466339,,1,1,1,GUIDED,4
1532986837213928251,311,1532986837213485468,,1,1,1,GUIDED,4
1532986838191106881,312,1532986838190613122,,1,1,1,GUIDED,4
1532986839195947060,313,1532986839195524981,,1,1,1,GUIDED,4
1532986840214016895,314,1532986840213387841,,1,1,1,GUIDED,4
1532986841198404047,315,1532986841197387506,,1,1,1,GUIDED,4
1532986842182320417,316,1532986842181904163,,1,1,1,GUIDED,4
1532986843207327128,317,1532986843207018521,,1,1,1,GUIDED,4
1532986844185442940,318,1532986844181672295,,1,1,1,GUIDED,4
1532986845185762652,319,1532986845185488573,,1,1,1,GUIDED,4
1532986846188722261,320,1532986846188452566,,1,1,1,GUIDED,4
1532986847195600707,321,1532986847194673542,,1,1,1,GUIDED,4
1532986848191584497,322,1532986848190802259,,1,1,1,GUIDED,4
1532986849195747302,323,1532986849194901577,,1,1,1,GUIDED,4
1532986850197192676,324,1532986850196293127,,1,1,1,GUIDED,4
1532986851204900143,325,1532986851203427220,,1,1,1,GUIDED,4
1532986852197219208,326,1532986852195882828,,1,1,1,GUIDED,4
1532986853187992486,327,1532986853187472616,,1,1,1,GUIDED,4
1532986854189459652,328,1532986854188975942,,1,1,1,GUIDED,4
1532986855217995729,329,1532986855217482706,,1,1,1,GUIDED,4
1532986856184447448,330,1532986856183829402,,1,1,1,GUIDED,4
1532986857169734375,331,1532986857167822476,,1,1,1,GUIDED,4
1532986858179098413,332,1532986858178839118,,1,1,1,GUIDED,4
1532986859215191203,333,1532986859214886084,,1,1,1,GUIDED,4
1532986860208389914,334,1532986860208116827,,1,1,1,GUIDED,4
1532986861187577755,335,1532986861187178812,,1,1,1,GUIDED,4
1532986862183387818,336,1532986862183005259,,1,1,1,GUIDED,4
1532986863200375578,337,1532986863198732670,,1,1,1,GUIDED,4
1532986864193165266,338,1532986864192887827,,1,1,1,GUIDED,4
1532986865190226781,339,1532986865189072033,,1,1,1,GUIDED,4
1532986866227700431,340,1532986866227225713,,1,1,1,GUIDED,4
1532986867170666173,341,1532986867167898630,,1,1,1,GUIDED,4
1532986868201822787,342,1532986868199940744,,1,1,1,GUIDED,4
1532986869195077850,343,1532986869193638302,,1,1,1,GUIDED,4
1532986870191752262,344,1532986870189489517,,1,1,1,GUIDED,4
1532986871183533698,345,1532986871182935844,,1,1,1,GUIDED,4
1532986872180789101,346,1532986872180022799,,1,1,1,GUIDED,4
1532986873213159311,347,1532986873212759312,,1,1,1,GUIDED,4
1532986874186853376,348,1532986874186209538,,1,1,1,GUIDED,4
1532986875195939976,349,1532986875195534057,,1,1,1,GUIDED,4
1532986876216158382,350,1532986876213775029,,1,1,1,GUIDED,4
1532986877229289354,351,1532986877228885099,,1,1,1,GUIDED,4
1532986878187001548,352,1532986878186762412,,1,1,1,GUIDED,4
1532986879197324112,353,1532986879196809969,,1,1,1,GUIDED,4
1532986880179027914,354,1532986880178832266,,1,1,1,GUIDED,4
1532986881183676991,355,1532986881183346688,,1,1,1,GUIDED,4
1532986882177924915,356,1532986882172787938,,1,1,1,GUIDED,4
1532986883196479294,357,1532986883195950400,,1,1,1,GUIDED,4
1532986884200282934,358,1532986884199811863,,1,1,1,GUIDED,4
1532986885208576288,359,1532986885208337281,,1,1,1,GUIDED,4
1532986886189340221,360,1532986886187756194,,1,1,1,GUIDED,4
1532986887169116349,361,1532986887166629860,,1,1,1,GUIDED,4
