%time,field.header.seq,field.header.stamp,field.header.frame_id,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1532986742305620903,644,1532986742305413640,,1500,1563,1500,1567,1634,1634,1500,2036
1532986742539891517,645,1532986742539557278,,1500,1544,1356,1391,1282,1282,1500,2036
1532986742944950059,646,1532986742944021358,,1500,1531,1100,1445,1389,1389,1500,2036
1532986743248820590,647,1532986743248542127,,1500,1534,1100,1465,1429,1429,1500,2036
1532986743530378997,648,1532986743529726807,,1500,1523,1100,1472,1444,1444,1500,2036
1532986743814153845,649,1532986743813564343,,1500,1522,1100,1480,1459,1459,1500,2036
1532986744216555756,650,1532986744212695864,,1500,1522,1100,1485,1470,1470,1500,2036
1532986744507274648,651,1532986744506935801,,1500,1519,1100,1488,1476,1476,1500,2036
1532986744929936785,652,1532986744929692210,,1500,1513,1100,1489,1477,1477,1500,2036
1532986745255039604,653,1532986745254837812,,1500,1504,1100,1492,1483,1483,1500,2036
1532986745542770728,654,1532986745542579593,,1500,1496,1100,1494,1488,1488,1500,2036
1532986745905060953,655,1532986745901145701,,1500,1490,1100,1499,1498,1498,1500,2036
1532986746313600127,656,1532986746313243232,,1500,1499,1100,1490,1479,1479,1500,2036
1532986746665500465,657,1532986746665206162,,1500,1490,1100,1494,1487,1487,1500,2036
1532986747080925699,658,1532986747080713795,,1500,1489,1100,1494,1488,1488,1500,2036
1532986747452409497,659,1532986747452214554,,1500,1493,1100,1495,1490,1490,1500,2036
1532986747861903069,660,1532986747861705117,,1500,1499,1100,1493,1485,1485,1500,2036
1532986748174692166,661,1532986748174346215,,1500,1501,1100,1504,1508,1508,1500,2036
1532986748558521975,662,1532986748558297176,,1500,1518,1100,1529,1558,1558,1500,2036
1532986748901239141,663,1532986748893168990,,1500,1536,1100,1537,1575,1575,1500,2036
1532986749295300216,664,1532986749294827066,,1500,1548,1100,1582,1664,1664,1500,2036
1532986749605653642,665,1532986749605170604,,1500,1549,1100,1552,1604,1604,1500,2036
1532986749945676578,666,1532986749945502754,,1500,1543,1100,1533,1567,1567,1500,2036
1532986750359434201,667,1532986750358153341,,1500,1524,1100,1516,1533,1533,1500,2036
1532986750679576302,668,1532986750679061359,,1500,1510,1100,1509,1519,1519,1500,2036
1532986751102073835,669,1532986751101649868,,1500,1492,1100,1508,1517,1517,1500,2036
1532986751381062556,670,1532986751380362910,,1500,1485,1100,1509,1519,1519,1500,2036
1532986751676999609,671,1532986751676750330,,1500,1477,1100,1509,1518,1518,1500,2036
1532986751986103311,672,1532986751985943983,,1500,1473,1100,1508,1516,1516,1500,2036
1532986752383310906,673,1532986752383066875,,1500,1475,1100,1506,1512,1512,1500,2036
1532986752772738877,674,1532986752772408190,,1500,1478,1100,1511,1522,1522,1500,2036
1532986753094080911,675,1532986753093780336,,1500,1477,1100,1513,1526,1526,1500,2036
1532986753408221270,676,1532986753407943127,,1500,1477,1100,1512,1525,1525,1500,2036
1532986753773942049,677,1532986753773721058,,1500,1481,1100,1511,1522,1522,1500,2036
1532986754087858249,678,1532986754086405774,,1500,1482,1100,1510,1521,1521,1500,2036
1532986754398869210,679,1532986754398599195,,1500,1481,1100,1508,1517,1517,1500,2036
1532986754684366360,680,1532986754683003293,,1500,1480,1100,1510,1520,1520,1500,2036
1532986755006842599,681,1532986755006590919,,1500,1474,1132,1507,1514,1514,1500,2036
1532986755367180866,682,1532986755366755363,,1500,1467,1172,1506,1513,1513,1500,2036
1532986755645124759,683,1532986755644880344,,1500,1459,1204,1503,1507,1507,1500,2036
1532986755990303072,684,1532986755990045121,,1500,1455,1220,1500,1501,1501,1500,2036
1532986756319415228,685,1532986756315242920,,1500,1454,1244,1484,1468,1468,1500,2036
1532986756581597505,686,1532986756576763184,,1500,1464,1228,1478,1455,1455,1500,2036
1532986756955393301,687,1532986756952822973,,1500,1475,1212,1458,1416,1416,1500,2036
1532986757327205071,688,1532986757326746737,,1500,1493,1204,1440,1380,1380,1500,2036
1532986757520024327,689,1532986757519603177,,1500,1500,1212,1443,1386,1386,1500,2036
1532986757929819502,690,1532986757929600879,,1500,1519,1244,1446,1391,1391,1500,2036
1532986758220203071,691,1532986758218013317,,1500,1524,1252,1458,1415,1415,1500,2036
1532986758595959789,692,1532986758594551825,,1500,1522,1276,1475,1449,1449,1500,2036
1532986759008754634,693,1532986759006858224,,1500,1511,1292,1491,1482,1482,1500,2036
1532986759401540741,694,1532986759401303750,,1500,1507,1308,1496,1492,1492,1500,2036
1532986759764178971,695,1532986759763249565,,1500,1502,1316,1500,1499,1499,1500,2036
1532986760172743973,696,1532986760172432646,,1500,1498,1332,1507,1515,1515,1500,2036
1532986760482923898,697,1532986760482191132,,1500,1500,1348,1509,1519,1519,1500,2036
1532986760873174108,698,1532986760872862301,,1500,1504,1364,1517,1534,1534,1500,2036
1532986761194609583,699,1532986761194410320,,1500,1509,1364,1522,1544,1544,1500,2036
1532986761585089714,700,1532986761584773139,,1500,1516,1356,1528,1556,1556,1500,2036
1532986761910559673,701,1532986761907941601,,1500,1524,1356,1523,1547,1547,1500,2036
1532986762293307635,702,1532986762292779509,,1500,1532,1356,1512,1524,1524,1500,2036
1532986762680674048,703,1532986762679385924,,1500,1530,1372,1508,1516,1516,1500,2036
1532986762995887046,704,1532986762995460711,,1500,1525,1412,1511,1522,1522,1500,2036
1532986763220566239,705,1532986763219975520,,1500,1518,1460,1517,1534,1534,1500,2036
1532986763587020170,706,1532986763586122861,,1500,1515,1460,1504,1509,1509,1500,2036
1532986763972598108,707,1532986763972288445,,1500,1516,1444,1505,1510,1510,1500,2036
1532986764262947181,708,1532986764262658958,,1500,1516,1428,1510,1520,1520,1500,2036
1532986764665356972,709,1532986764665126477,,1500,1523,1460,1515,1530,1530,1500,2036
1532986764999952184,710,1532986764997720287,,1500,1520,1476,1527,1554,1554,1500,2036
1532986765265612660,711,1532986765264884663,,1500,1518,1484,1521,1542,1542,1500,2036
1532986765666479608,712,1532986765666305848,,1500,1512,1476,1528,1556,1556,1500,2036
1532986765942795860,713,1532986765941556664,,1500,1507,1476,1520,1540,1540,1500,2036
1532986766213910753,714,1532986766213700257,,1500,1503,1476,1509,1518,1518,1500,2036
1532986766621268178,715,1532986766620715060,,1500,1500,1460,1500,1500,1500,1500,2036
1532986767002479122,716,1532986767001935348,,1500,1499,1468,1493,1486,1486,1500,2036
1532986767410097315,717,1532986767408854182,,1500,1492,1444,1495,1490,1490,1500,2036
1532986767755129712,718,1532986767754921297,,1500,1487,1444,1490,1479,1479,1500,2036
1532986768192274152,719,1532986768191580970,,1500,1496,1436,1489,1478,1478,1500,2036
1532986768446041289,720,1532986768445812298,,1500,1502,1428,1487,1474,1474,1500,2036
1532986768791199830,721,1532986768791012727,,1500,1510,1420,1492,1482,1482,1500,2036
1532986769198323144,722,1532986769194515188,,1500,1514,1420,1500,1500,1500,1500,2036
1532986769604979867,723,1532986769604534397,,1500,1514,1452,1502,1505,1505,1500,2036
1532986769962614915,724,1532986769962368996,,1500,1519,1436,1491,1482,1482,1500,2036
1532986770321536103,725,1532986770321292583,,1500,1529,1420,1489,1478,1478,1500,2036
1532986770693331171,726,1532986770693124900,,1500,1526,1404,1494,1488,1488,1500,2036
1532986771067249114,727,1532986771061376747,,1500,1521,1388,1496,1491,1491,1500,2036
1532986771363945209,728,1532986771363601466,,1500,1521,1388,1493,1486,1486,1500,2036
1532986771598400469,729,1532986771597906454,,1500,1524,1404,1492,1483,1483,1500,2036
1532986771904997143,730,1532986771904675768,,1500,1527,1404,1486,1472,1472,1500,2036
1532986772294912158,731,1532986772294269888,,1500,1530,1396,1480,1460,1460,1500,2036
1532986772617930895,732,1532986772617513968,,1500,1532,1396,1485,1470,1470,1500,2036
1532986773024671716,733,1532986773024349157,,1500,1522,1396,1502,1504,1504,1500,2036
1532986773389655318,734,1532986773389321687,,1500,1521,1388,1513,1527,1527,1500,2036
1532986773755378823,735,1532986773755168007,,1500,1521,1388,1508,1517,1517,1500,2036
1532986774084510758,736,1532986774084262790,,1500,1521,1396,1504,1508,1508,1500,2036
1532986774399673967,737,1532986774399383055,,1500,1522,1412,1504,1509,1509,1500,2036
1532986774786972446,738,1532986774786423328,,1500,1522,1388,1508,1516,1516,1500,2036
1532986775094645213,739,1532986775093924864,,1500,1523,1372,1505,1512,1512,1500,2036
1532986775454145633,740,1532986775453528483,,1500,1527,1396,1500,1501,1501,1500,2036
1532986775753889592,741,1532986775753608345,,1500,1532,1412,1499,1498,1498,1500,2036
1532986776061310681,742,1532986776061053689,,1500,1532,1396,1497,1494,1494,1500,2036
1532986776479261643,743,1532986776478617197,,1500,1534,1380,1494,1488,1488,1500,2036
1532986776801869950,744,1532986776795707153,,1500,1536,1396,1490,1480,1480,1500,2036
1532986777212729926,745,1532986777212468487,,1500,1535,1428,1495,1489,1489,1500,2036
1532986777506869519,746,1532986777505989969,,1500,1529,1444,1495,1489,1489,1500,2036
1532986777797644513,747,1532986777797272610,,1500,1524,1452,1502,1505,1505,1500,2036
1532986778129365816,748,1532986778128989689,,1500,1522,1428,1503,1507,1507,1500,2036
1532986778501118230,749,1532986778500853399,,1500,1521,1396,1507,1514,1514,1500,2036
1532986778800842254,750,1532986778800445135,,1500,1524,1428,1509,1518,1518,1500,2036
1532986779305219388,751,1532986779304530750,,1500,1521,1436,1496,1492,1492,1500,2036
1532986779656010650,752,1532986779655719610,,1500,1520,1476,1496,1492,1492,1500,2036
1532986779986941683,753,1532986779986693044,,1500,1513,1484,1500,1500,1500,1500,2036
1532986780248896957,754,1532986780247493826,,1500,1511,1484,1495,1489,1489,1500,2036
1532986780540445839,755,1532986780539938128,,1500,1514,1476,1498,1496,1496,1500,2036
1532986780941818005,756,1532986780941225207,,1500,1523,1404,1507,1515,1515,1500,2036
1532986781141631291,757,1532986781141179356,,1500,1525,1396,1512,1525,1525,1500,2036
1532986781452479506,758,1532986781451356438,,1500,1530,1404,1512,1524,1524,1500,2036
1532986781812515893,759,1532986781811391960,,1500,1538,1428,1514,1529,1529,1500,2036
1532986782163286068,760,1532986782162869429,,1500,1540,1436,1515,1530,1530,1500,2036
1532986782560590919,761,1532986782560188776,,1500,1540,1444,1514,1529,1529,1500,2036
1532986782845675787,762,1532986782845458444,,1500,1531,1476,1517,1535,1535,1500,2036
1532986783152775726,763,1532986783152266607,,1500,1523,1484,1520,1540,1540,1500,2036
1532986783498118269,764,1532986783497813150,,1500,1517,1420,1526,1552,1552,1500,2036
1532986783784471870,765,1532986783783367617,,1500,1520,1404,1515,1530,1530,1500,2036
1532986784084419926,766,1532986784083972983,,1500,1508,1412,1504,1509,1509,1500,2036
1532986784424499989,767,1532986784423361401,,1500,1503,1420,1516,1532,1532,1500,2036
1532986784794285627,768,1532986784794049691,,1500,1505,1412,1516,1532,1532,1500,2036
1532986785081199770,769,1532986785076679944,,1500,1503,1420,1500,1499,1499,1500,2036
1532986785479059467,770,1532986785475783477,,1500,1501,1444,1503,1506,1506,1500,2036
1532986785816845425,771,1532986785816550610,,1500,1496,1412,1505,1511,1511,1500,2036
1532986786208125046,772,1532986786202981157,,1500,1499,1396,1502,1504,1504,1500,2036
1532986786575287747,773,1532986786574860261,,1500,1507,1372,1498,1496,1496,1500,2036
1532986786943830029,774,1532986786943272590,,1500,1513,1348,1493,1486,1486,1500,2036
1532986787292778289,775,1532986787291765364,,1500,1508,1364,1491,1481,1481,1500,2036
1532986787665025647,776,1532986787663915378,,1500,1504,1396,1486,1471,1471,1500,2036
1532986787973690477,777,1532986787972992495,,1500,1513,1412,1489,1477,1477,1500,2036
1532986788422386180,778,1532986788421987238,,1500,1520,1428,1483,1465,1465,1500,2036
1532986788684688846,779,1532986788683755089,,1500,1519,1428,1483,1465,1465,1500,2036
1532986789028184931,780,1532986789027514917,,1500,1516,1412,1485,1469,1469,1500,2036
1532986789307088858,781,1532986789306859035,,1500,1514,1420,1490,1480,1480,1500,2036
1532986789607067730,782,1532986789606502580,,1500,1513,1412,1492,1483,1483,1500,2036
1532986789979224177,783,1532986789977209751,,1500,1516,1412,1501,1503,1503,1500,2036
1532986790289102539,784,1532986790287399152,,1500,1517,1412,1507,1514,1514,1500,2036
1532986790739778940,785,1532986790739253310,,1500,1522,1444,1504,1508,1508,1500,2036
1532986791054992423,786,1532986791054772871,,1500,1524,1452,1502,1505,1505,1500,2036
1532986791455369905,787,1532986791453841590,,1500,1525,1452,1506,1512,1512,1500,2036
1532986791782107386,788,1532986791781836859,,1500,1527,1444,1508,1516,1516,1500,2036
1532986792042822761,789,1532986792042604106,,1500,1528,1428,1507,1515,1515,1500,2036
1532986792460149697,790,1532986792458205799,,1500,1531,1412,1498,1495,1495,1500,2036
1532986792798253575,791,1532986792797843945,,1500,1533,1428,1499,1497,1497,1500,2036
1532986793103055058,792,1532986793102837491,,1500,1532,1428,1494,1487,1487,1500,2036
1532986793491854400,793,1532986793491504257,,1500,1531,1436,1493,1486,1486,1500,2036
1532986793864510910,794,1532986793864041855,,1500,1525,1452,1498,1496,1496,1500,2036
1532986794194621084,795,1532986794192275875,,1500,1520,1460,1500,1499,1499,1500,2036
1532986794510704805,796,1532986794509803783,,1500,1518,1452,1494,1488,1488,1500,2036
1532986794796950727,797,1532986794796541320,,1500,1515,1468,1497,1494,1494,1500,2036
1532986795185280534,798,1532986795185000247,,1500,1513,1468,1500,1500,1500,1500,2036
1532986795584055654,799,1532986795582986153,,1500,1516,1460,1504,1508,1508,1500,2036
1532986795899238801,800,1532986795898775603,,1500,1520,1452,1501,1502,1502,1500,2036
1532986796285878309,801,1532986796285611142,,1500,1524,1436,1500,1500,1500,1500,2036
1532986796565803195,802,1532986796565538396,,1500,1529,1444,1503,1507,1507,1500,2036
1532986796919607474,803,1532986796918444981,,1500,1529,1452,1503,1506,1506,1500,2036
1532986797188147338,804,1532986797186611854,,1500,1532,1444,1504,1508,1508,1500,2036
1532986797537970829,805,1532986797536394769,,1500,1534,1444,1500,1500,1500,1500,2036
1532986798000234973,806,1532986797999566495,,1500,1530,1436,1496,1492,1492,1500,2036
1532986798419914798,807,1532986798419261616,,1500,1527,1460,1494,1488,1488,1500,2036
