%time,field.header.seq,field.header.stamp,field.header.frame_id,field.rssi,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7,field.channels8,field.channels9,field.channels10,field.channels11,field.channels12,field.channels13,field.channels14,field.channels15
1536693177367861144,1654,1536693177367709752,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693177631431480,1655,1536693177631222232,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693177985081432,1656,1536693177984863576,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693178367213752,1657,1536693178366837400,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693178624902936,1658,1536693178621925976,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693179000529880,1659,1536693179000146136,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693179291747448,1660,1536693179291581112,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693179597615096,1661,1536693179596852152,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693179971230296,1662,1536693179970834904,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693180194538072,1663,1536693180190067320,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693180556646488,1664,1536693180552962232,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693180965343256,1665,1536693180964976504,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693181179264632,1666,1536693181178866840,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693181502390200,1667,1536693181502060280,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693181715224408,1668,1536693181714910392,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693182071072408,1669,1536693182070086392,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693182415640984,1670,1536693182415490360,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693182730941304,1671,1536693182730676248,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693183025751736,1672,1536693183025568056,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693183423231192,1673,1536693183422966520,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693183686318840,1674,1536693183686023640,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693183984494968,1675,1536693183984211736,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693184325513848,1676,1536693184325281464,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693184621719448,1677,1536693184621247608,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693185008645176,1678,1536693185008365272,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693185324412664,1679,1536693185324182136,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693185643073688,1680,1536693185642908120,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693185927254872,1681,1536693185927003928,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693186310640536,1682,1536693186310390072,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693186685574616,1683,1536693186685353528,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693187018582392,1684,1536693187018442264,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693187264933272,1685,1536693187264754264,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693187629653400,1686,1536693187629526104,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693187941203416,1687,1536693187940075192,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693188282704696,1688,1536693188282440088,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693188694703896,1689,1536693188694486264,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693188937469080,1690,1536693188935116696,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693189231190840,1691,1536693189230989944,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693189481647832,1692,1536693189481414136,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693189908589784,1693,1536693189908327480,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693190162417432,1694,1536693190162226872,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693190601381432,1695,1536693190600207064,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693190878174328,1696,1536693190877792856,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693191148674584,1697,1536693191148205144,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693191496805752,1698,1536693191496440856,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693191754113848,1699,1536693191753815704,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693192016689912,1700,1536693192016138328,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693192385387288,1701,1536693192385078264,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693192808414872,1702,1536693192808166520,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693193180243480,1703,1536693193179763384,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693193543361080,1704,1536693193541729528,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693193875341464,1705,1536693193874032504,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693194302933016,1706,1536693194302578872,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693194587672312,1707,1536693194587429112,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693194974800696,1708,1536693194974461400,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693195243754168,1709,1536693195243047864,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693195543141592,1710,1536693195542584888,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693195797545208,1711,1536693195797271896,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693196136549528,1712,1536693196136077336,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693196494550360,1713,1536693196494367672,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693196832538392,1714,1536693196832193144,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693197214960696,1715,1536693197212657976,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693197492971480,1716,1536693197492822936,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693197884902360,1717,1536693197884575256,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693198134450040,1718,1536693198134164312,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693198426596248,1719,1536693198426240280,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693198659095160,1720,1536693198658929464,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693198989475288,1721,1536693198989239192,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693199406197272,1722,1536693199406007064,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693199781698296,1723,1536693199778377624,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693200087652216,1724,1536693200087445400,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693200434681176,1725,1536693200434456120,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693200688869208,1726,1536693200681963544,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693200969880600,1727,1536693200969664184,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693201296730776,1728,1536693201296482360,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693201613779768,1729,1536693201613545560,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693201917413144,1730,1536693201917043608,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693202319528920,1731,1536693202319259896,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693202654057304,1732,1536693202648600728,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693202912662328,1733,1536693202912327448,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693203276824312,1734,1536693203276635576,,0,1514,1552,1708,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
