%time,field.header.seq,field.header.stamp,field.header.frame_id,field.connected,field.armed,field.guided,field.mode,field.system_status
1536693177226748408,519,1536693177226224248,,1,1,1,GUIDED,4
1536693178230432344,520,1536693178228946200,,1,1,1,GUIDED,4
1536693179270610008,521,1536693179263657272,,1,1,1,GUIDED,4
1536693180257869944,522,1536693180257362200,,1,1,1,GUIDED,4
1536693181214504664,523,1536693181214154776,,1,1,1,GUIDED,4
1536693182223207768,524,1536693182222551480,,1,1,1,GUIDED,4
1536693183228540792,525,1536693183228255064,,1,1,1,GUIDED,4
1536693184220834072,526,1536693184220417816,,1,1,1,GUIDED,4
1536693185224525944,527,1536693185224008728,,1,1,1,GUIDED,4
1536693186218441208,528,1536693186218158744,,1,1,1,GUIDED,4
1536693187231412728,529,1536693187228355768,,1,1,1,GUIDED,4
1536693188217423352,530,1536693188215690488,,1,1,1,GUIDED,4
1536693189235328696,531,1536693189235060088,,1,1,1,GUIDED,4
1536693190251117048,532,1536693190250707192,,1,1,1,GUIDED,4
1536693191217658392,533,1536693191215154840,,1,1,1,GUIDED,4
1536693192225865336,534,1536693192223151800,,1,1,1,GUIDED,4
1536693193204906008,535,1536693193203111480,,1,1,1,GUIDED,4
1536693194233479064,536,1536693194232766360,,1,1,1,GUIDED,4
1536693195273771000,537,1536693195273360120,,1,1,1,GUIDED,4
1536693196222446552,538,1536693196222218904,,1,1,1,GUIDED,4
1536693197226460632,539,1536693197215706200,,1,1,1,GUIDED,4
1536693198229640952,540,1536693198229422648,,1,1,1,GUIDED,4
1536693199214794904,541,1536693199207892312,,1,1,1,GUIDED,4
1536693200238575000,542,1536693200238145464,,1,1,1,GUIDED,4
1536693201230319480,543,1536693201229510616,,1,1,1,GUIDED,4
1536693202226247992,544,1536693202225688600,,1,1,1,GUIDED,4
1536693203223903960,545,1536693203223475000,,1,1,1,GUIDED,4
1536693204227243512,546,1536693204226855704,,1,1,1,GUIDED,4
1536693205230905912,547,1536693205229357752,,1,1,1,GUIDED,4
1536693206203362680,548,1536693206202993560,,1,1,1,GUIDED,4
1536693207230465368,549,1536693207224148152,,1,1,1,GUIDED,4
1536693208219936632,550,1536693208219066648,,1,1,1,GUIDED,4
1536693209233246680,551,1536693209232232568,,1,1,1,GUIDED,4
1536693210202780472,552,1536693210201938648,,1,1,1,GUIDED,4
1536693211263785624,553,1536693211263540600,,1,1,1,GUIDED,4
1536693212272393208,554,1536693212271974680,,1,1,1,GUIDED,4
1536693213270700376,555,1536693213270201624,,1,1,1,GUIDED,4
1536693214227428632,556,1536693214227000504,,1,1,1,GUIDED,4
1536693215239050808,557,1536693215236972760,,1,1,1,GUIDED,4
1536693216237433048,558,1536693216233476760,,1,1,1,GUIDED,4
1536693217229566968,559,1536693217228943992,,1,1,1,GUIDED,4
1536693218228273176,560,1536693218228019288,,1,1,1,GUIDED,4
1536693219224403608,561,1536693219223889624,,1,1,1,GUIDED,4
1536693220229290552,562,1536693220228076600,,1,1,1,GUIDED,4
1536693221224083192,563,1536693221223481912,,1,1,1,GUIDED,4
1536693222223451960,564,1536693222223018168,,1,1,1,GUIDED,4
1536693223222151896,565,1536693223221563864,,1,1,1,GUIDED,4
1536693224199265496,566,1536693224198956280,,1,1,1,GUIDED,4
1536693225205012728,567,1536693225204659480,,1,1,1,GUIDED,4
1536693226218986328,568,1536693226218631960,,1,1,1,GUIDED,4
1536693227224654200,569,1536693227222491352,,1,1,1,GUIDED,4
1536693228211374936,570,1536693228210849752,,1,1,1,GUIDED,4
1536693229237947448,571,1536693229237473720,,1,1,1,GUIDED,4
1536693230208820472,572,1536693230208097496,,1,1,1,GUIDED,4
1536693231223946712,573,1536693231223395800,,1,1,1,GUIDED,4
1536693232225010232,574,1536693232224710648,,1,1,1,GUIDED,4
1536693233242125912,575,1536693233241532696,,1,1,1,GUIDED,4
1536693234214593368,576,1536693234214152312,,1,1,1,GUIDED,4
1536693235222387352,577,1536693235221369976,,1,1,1,GUIDED,4
1536693236223653464,578,1536693236223282232,,1,1,1,GUIDED,4
1536693237209767992,579,1536693237209416504,,1,1,1,GUIDED,4
1536693238221107576,580,1536693238220515960,,1,1,1,GUIDED,4
1536693239206623768,581,1536693239204437208,,1,1,1,GUIDED,4
1536693240255018904,582,1536693240254733272,,1,1,1,GUIDED,4
1536693241219002808,583,1536693241218679928,,1,1,1,GUIDED,4
1536693242224884664,584,1536693242221341016,,1,1,1,GUIDED,4
1536693243222503352,585,1536693243222025624,,1,1,1,GUIDED,4
1536693244229555352,586,1536693244229119928,,1,1,1,GUIDED,4
