%time,field.header.seq,field.header.stamp,field.header.frame_id,field.time_ref,field.source
1536693177183119032,1235,1536693177182773784,,1536698660258000000,fcu
1536693177539455032,1236,1536693177538965560,,1536698660621000000,fcu
1536693178006402520,1237,1536693178005974616,,1536698661101000000,fcu
1536693178481288024,1238,1536693178469473880,,1536698661540000000,fcu
1536693178848068760,1239,1536693178847653112,,1536698661940000000,fcu
1536693179297928632,1240,1536693179296383448,,1536698662399000000,fcu
1536693179721966584,1241,1536693179721725976,,1536698662820000000,fcu
1536693180170537688,1242,1536693180154267160,,1536698663222000000,fcu
1536693180590742168,1243,1536693180586734232,,1536698663681000000,fcu
1536693181067443960,1244,1536693181067058680,,1536698664141000000,fcu
1536693181326768888,1245,1536693181326543160,,1536698664420000000,fcu
1536693181719909752,1246,1536693181719291736,,1536698664821000000,fcu
1536693182268476600,1247,1536693182268238968,,1536698665361000000,fcu
1536693182766682168,1248,1536693182766210648,,1536698665859000000,fcu
1536693183227452056,1249,1536693183227265816,,1536698666318000000,fcu
1536693183686869880,1250,1536693183686532632,,1536698666779000000,fcu
1536693184015009112,1251,1536693184014663448,,1536698667081000000,fcu
1536693184561773368,1252,1536693184561555704,,1536698667660000000,fcu
1536693185035874712,1253,1536693185035665464,,1536698668139000000,fcu
1536693185422908440,1254,1536693185422480376,,1536698668501000000,fcu
1536693185879144952,1255,1536693185878857304,,1536698668961000000,fcu
1536693186405640696,1256,1536693186402559000,,1536698669500000000,fcu
1536693186968345816,1257,1536693186968131864,,1536698670059000000,fcu
1536693187396058040,1258,1536693187395427096,,1536698670498000000,fcu
1536693187823071640,1259,1536693187822785720,,1536698670900000000,fcu
1536693188405825240,1260,1536693188405405272,,1536698671482000000,fcu
1536693188869962904,1261,1536693188869710648,,1536698671959000000,fcu
1536693189234573336,1262,1536693189234450136,,1536698672318000000,fcu
1536693189668799160,1263,1536693189668620184,,1536698672760000000,fcu
1536693190120758712,1264,1536693190119623320,,1536698673199000000,fcu
1536693190657543864,1265,1536693190657240824,,1536698673722000000,fcu
1536693190971524504,1266,1536693190971328120,,1536698674060000000,fcu
1536693191550546776,1267,1536693191550263128,,1536698674622000000,fcu
1536693191828500120,1268,1536693191824999416,,1536698674901000000,fcu
1536693192317875224,1269,1536693192317681368,,1536698675399000000,fcu
1536693192705169688,1270,1536693192704927192,,1536698675781000000,fcu
1536693193182617784,1271,1536693193182436024,,1536698676260000000,fcu
1536693193634491544,1272,1536693193630353688,,1536698676699000000,fcu
1536693194110450072,1273,1536693194110169592,,1536698677199000000,fcu
1536693194534277432,1274,1536693194533715128,,1536698677600000000,fcu
1536693195057588088,1275,1536693195057228824,,1536698678121000000,fcu
1536693195499063864,1276,1536693195498803032,,1536698678580000000,fcu
1536693195885071960,1277,1536693195884881848,,1536698678980000000,fcu
1536693196455499128,1278,1536693196452417112,,1536698679540000000,fcu
1536693196984219224,1279,1536693196984100504,,1536698680080000000,fcu
1536693197471061624,1280,1536693197470381688,,1536698680539000000,fcu
1536693197932518968,1281,1536693197932027704,,1536698680999000000,fcu
1536693198228739832,1282,1536693198228565560,,1536698681300000000,fcu
1536693198608955608,1283,1536693198608737688,,1536698681699000000,fcu
1536693199072157624,1284,1536693199071882264,,1536698682121000000,fcu
1536693199663443352,1285,1536693199663221976,,1536698682759000000,fcu
1536693200109117528,1286,1536693200108565112,,1536698683200000000,fcu
1536693200477827448,1287,1536693200477615608,,1536698683560000000,fcu
1536693200951883320,1288,1536693200950202968,,1536698684039000000,fcu
1536693201214225368,1289,1536693201214009656,,1536698684281000000,fcu
1536693201675332920,1290,1536693201674895736,,1536698684760000000,fcu
1536693202115506904,1291,1536693202115277912,,1536698685199000000,fcu
1536693202665148632,1292,1536693202664859000,,1536698685742000000,fcu
1536693203091418296,1293,1536693203090144696,,1536698686160000000,fcu
1536693203577722488,1294,1536693203577390168,,1536698686679000000,fcu
1536693204047569080,1295,1536693204047060664,,1536698687120000000,fcu
1536693204591633624,1296,1536693204590525560,,1536698687679000000,fcu
1536693205113147928,1297,1536693205112885656,,1536698688198000000,fcu
1536693205589874232,1298,1536693205589412856,,1536698688660000000,fcu
1536693206037868728,1299,1536693206037459608,,1536698689119000000,fcu
1536693206514309944,1300,1536693206513970648,,1536698689599000000,fcu
1536693207025567448,1301,1536693207025200280,,1536698690099000000,fcu
1536693207472726584,1302,1536693207469299032,,1536698690539000000,fcu
1536693207968961560,1303,1536693207967513624,,1536698691040000000,fcu
1536693208309668856,1304,1536693208309028856,,1536698691381000000,fcu
1536693208822510264,1305,1536693208822169528,,1536698691900000000,fcu
1536693209336988920,1306,1536693209336713784,,1536698692401000000,fcu
1536693209852962808,1307,1536693209852202520,,1536698692919000000,fcu
1536693210276886776,1308,1536693210276584248,,1536698693360000000,fcu
1536693210615125464,1309,1536693210614761144,,1536698693699000000,fcu
1536693211252168120,1310,1536693211251357560,,1536698694320000000,fcu
1536693211755790072,1311,1536693211755355096,,1536698694823000000,fcu
1536693212167100280,1312,1536693212166740280,,1536698695241000000,fcu
1536693212630342840,1313,1536693212629756440,,1536698695701000000,fcu
1536693213051505816,1314,1536693213051295224,,1536698696120000000,fcu
1536693213382760792,1315,1536693213382475896,,1536698696460000000,fcu
1536693213881525784,1316,1536693213881328344,,1536698696960000000,fcu
1536693214301152440,1317,1536693214299164184,,1536698697382000000,fcu
1536693214981112760,1318,1536693214977238072,,1536698698060000000,fcu
1536693215350215224,1319,1536693215349951768,,1536698698439000000,fcu
1536693215765718456,1320,1536693215765214328,,1536698698841000000,fcu
1536693216276316088,1321,1536693216276154456,,1536698699361000000,fcu
1536693216714857752,1322,1536693216714053016,,1536698699818000000,fcu
1536693217277173624,1323,1536693217276990648,,1536698700360000000,fcu
1536693217721155832,1324,1536693217720880792,,1536698700801000000,fcu
1536693218227376376,1325,1536693218227141816,,1536698701282000000,fcu
