%time,field.header.seq,field.header.stamp,field.header.frame_id,field.time_ref,field.source
1539875435577618856,839,1539875435577215976,,1539881460297000000,fcu
1539875436074472872,840,1539875436074133992,,1539881460780000000,fcu
1539875436531349928,841,1539875436531161960,,1539881461239000000,fcu
1539875436938033512,842,1539875436937732328,,1539881461638000000,fcu
1539875437426923912,843,1539875437426576456,,1539881462139000000,fcu
1539875437983677128,844,1539875437983331656,,1539881462699000000,fcu
1539875438361990760,845,1539875438361617832,,1539881463079000000,fcu
1539875439003300936,846,1539875439002975048,,1539881463700000000,fcu
1539875439528577768,847,1539875439528206024,,1539881464222000000,fcu
1539875439998609256,848,1539875439995952200,,1539881464699000000,fcu
1539875440355507368,849,1539875440355252040,,1539881465059000000,fcu
1539875440893360648,850,1539875440893057832,,1539881465601000000,fcu
1539875441411858440,851,1539875441411503240,,1539881466119000000,fcu
1539875441701013288,852,1539875441700812008,,1539881466422000000,fcu
1539875442186824520,853,1539875442186586344,,1539881466898000000,fcu
1539875442662553832,854,1539875442660661800,,1539881467378000000,fcu
1539875443134695880,855,1539875443134386440,,1539881467839000000,fcu
1539875443539999624,856,1539875443539529256,,1539881468259000000,fcu
1539875443882912328,857,1539875443882101416,,1539881468580000000,fcu
1539875444290860104,858,1539875444290631848,,1539881469002000000,fcu
1539875444790295656,859,1539875444790063752,,1539881469498000000,fcu
1539875445303188840,860,1539875445302850888,,1539881470022000000,fcu
1539875445674171592,861,1539875445673853448,,1539881470379000000,fcu
1539875446183024200,862,1539875446182832456,,1539881470898000000,fcu
1539875446686595016,863,1539875446685738120,,1539881471379000000,fcu
1539875447101509032,864,1539875447101322440,,1539881471821000000,fcu
1539875447868833704,865,1539875447868555304,,1539881472578000000,fcu
1539875448247820648,866,1539875448240705672,,1539881472939000000,fcu
1539875448629803912,867,1539875448629470376,,1539881473339000000,fcu
1539875449140458216,868,1539875449140144840,,1539881473859000000,fcu
1539875449631456136,869,1539875449624348072,,1539881474339000000,fcu
1539875450014058280,870,1539875450013752552,,1539881474739000000,fcu
1539875450602710472,871,1539875450602386248,,1539881475318000000,fcu
1539875451163502632,872,1539875451163157672,,1539881475878000000,fcu
1539875451539392712,873,1539875451539121096,,1539881476260000000,fcu
1539875452002074344,874,1539875452001774824,,1539881476719000000,fcu
1539875452498125576,875,1539875452497570664,,1539881477201000000,fcu
1539875452951182088,876,1539875452951041576,,1539881477660000000,fcu
1539875453439340936,877,1539875453437650024,,1539881478141000000,fcu
1539875453821300520,878,1539875453820297704,,1539881478541000000,fcu
1539875454317486344,879,1539875454316877352,,1539881479023000000,fcu
1539875454781474568,880,1539875454781247464,,1539881479498000000,fcu
1539875455169709800,881,1539875455169341736,,1539881479880000000,fcu
1539875455553459880,882,1539875455553289928,,1539881480278000000,fcu
1539875456129069928,883,1539875456128695016,,1539881480839000000,fcu
1539875456616852712,884,1539875456616429960,,1539881481320000000,fcu
1539875457090698984,885,1539875457089891720,,1539881481797000000,fcu
1539875457533209160,886,1539875457532719720,,1539881482239000000,fcu
1539875458056833384,887,1539875458056519560,,1539881482760000000,fcu
1539875458419925096,888,1539875458419301736,,1539881483138000000,fcu
1539875459017416648,889,1539875459017211272,,1539881483720000000,fcu
1539875459406252584,890,1539875459406063496,,1539881484120000000,fcu
1539875459878411176,891,1539875459878189160,,1539881484580000000,fcu
1539875460279758760,892,1539875460279415848,,1539881484997000000,fcu
1539875460730671272,893,1539875460730431144,,1539881485438000000,fcu
1539875461200419752,894,1539875461200206664,,1539881485919000000,fcu
1539875461711024360,895,1539875461708307016,,1539881486422000000,fcu
1539875462107036904,896,1539875462105930536,,1539881486822000000,fcu
1539875462683396552,897,1539875462680924328,,1539881487397000000,fcu
1539875463051921352,898,1539875463050838696,,1539881487759000000,fcu
1539875463461973416,899,1539875463461749288,,1539881488177000000,fcu
1539875463843569832,900,1539875463843207272,,1539881488559000000,fcu
1539875464319439368,901,1539875464319210184,,1539881489021000000,fcu
1539875464916957160,902,1539875464916610504,,1539881489602000000,fcu
1539875465380612808,903,1539875465372075304,,1539881490098000000,fcu
1539875465921643016,904,1539875465921205928,,1539881490622000000,fcu
1539875466348786472,905,1539875466348601128,,1539881491060000000,fcu
1539875466654807912,906,1539875466654612424,,1539881491360000000,fcu
1539875466976680680,907,1539875466976472328,,1539881491701000000,fcu
1539875467495774632,908,1539875467495307560,,1539881492199000000,fcu
1539875467945660904,909,1539875467945498056,,1539881492641000000,fcu
1539875468456927624,910,1539875468456587688,,1539881493158000000,fcu
1539875468958688424,911,1539875468958566312,,1539881493677000000,fcu
1539875469526954248,912,1539875469526791080,,1539881494239000000,fcu
1539875470062469256,913,1539875470062283432,,1539881494780000000,fcu
1539875470497897768,914,1539875470497547240,,1539881495198000000,fcu
1539875470923353224,915,1539875470920226600,,1539881495622000000,fcu
