%time,field.header.seq,field.header.stamp,field.header.frame_id,field.connected,field.armed,field.guided,field.mode,field.system_status
1539875435228292968,352,1539875435226790632,,1,1,1,GUIDED,4
1539875436229520808,353,1539875436226327944,,1,1,1,GUIDED,4
1539875437247016616,354,1539875437246755112,,1,1,1,GUIDED,4
1539875438257318376,355,1539875438256489288,,1,1,1,GUIDED,4
1539875439232093640,356,1539875439228230888,,1,1,1,GUIDED,4
1539875440235213448,357,1539875440233961864,,1,1,1,GUIDED,4
1539875441248546280,358,1539875441246970728,,1,1,1,GUIDED,4
1539875442241480584,359,1539875442240663528,,1,1,1,GUIDED,4
1539875443224993256,360,1539875443223043528,,1,1,1,GUIDED,4
1539875444241764712,361,1539875444240369672,,1,1,1,GUIDED,4
1539875445238112296,362,1539875445237545384,,1,1,1,GUIDED,4
1539875446217734376,363,1539875446217235752,,1,1,1,GUIDED,4
1539875447250299656,364,1539875447249583784,,1,1,1,GUIDED,4
1539875448247729416,365,1539875448241792296,,1,1,1,GUIDED,4
1539875449241105128,366,1539875449239256488,,1,1,1,GUIDED,4
1539875450240512168,367,1539875450240113160,,1,1,1,GUIDED,4
1539875451253067624,368,1539875451246327688,,1,1,1,GUIDED,4
1539875452240961704,369,1539875452240497288,,1,1,1,GUIDED,4
1539875453240283624,370,1539875453238840872,,1,1,1,GUIDED,4
1539875454234436872,371,1539875454233319976,,1,1,1,GUIDED,4
1539875455218365032,372,1539875455218020520,,1,1,1,GUIDED,4
1539875456240806184,373,1539875456239544072,,1,1,1,GUIDED,4
1539875457241521640,374,1539875457239722280,,1,1,1,GUIDED,4
1539875458223092488,375,1539875458221820872,,1,1,1,GUIDED,4
1539875459216305640,376,1539875459215313928,,1,1,1,GUIDED,4
1539875460216893512,377,1539875460216382376,,1,1,1,GUIDED,4
1539875461243543624,378,1539875461240122440,,1,1,1,GUIDED,4
1539875462251312936,379,1539875462249651304,,1,1,1,GUIDED,4
1539875463239757512,380,1539875463239272072,,1,1,1,GUIDED,4
1539875464237923144,381,1539875464237292648,,1,1,1,GUIDED,4
1539875465225189512,382,1539875465224816296,,1,1,1,GUIDED,4
1539875466234074312,383,1539875466233716936,,1,1,1,GUIDED,4
1539875467291663464,384,1539875467291179080,,1,1,1,GUIDED,4
1539875468235948072,385,1539875468235326248,,1,1,1,GUIDED,4
1539875469209777512,386,1539875469208256968,,1,1,1,GUIDED,4
1539875470229161000,387,1539875470228639816,,1,1,1,GUIDED,4
1539875471239344552,388,1539875471236600680,,1,1,1,GUIDED,4
1539875472208757544,389,1539875472208432648,,1,1,1,GUIDED,4
1539875473225848392,390,1539875473225005256,,1,1,1,GUIDED,4
1539875474232648712,391,1539875474230389448,,1,1,1,GUIDED,4
1539875475215765896,392,1539875475215227752,,1,1,1,GUIDED,4
1539875476247652424,393,1539875476245542600,,1,1,1,GUIDED,4
1539875477236862824,394,1539875477236345864,,1,1,1,GUIDED,4
1539875478244467400,395,1539875478243078472,,1,1,1,GUIDED,4
1539875479230895816,396,1539875479230165832,,1,1,1,GUIDED,4
1539875480255227368,397,1539875480252419848,,1,1,1,GUIDED,4
1539875481204969256,398,1539875481204608360,,1,1,1,GUIDED,4
1539875482260575784,399,1539875482260089064,,1,1,1,GUIDED,4
1539875483247516264,400,1539875483246783816,,1,1,1,GUIDED,4
1539875484249218952,401,1539875484248881544,,1,1,1,GUIDED,4
1539875485293193064,402,1539875485292863688,,1,1,1,GUIDED,4
1539875486224903144,403,1539875486223336008,,1,1,1,GUIDED,4
1539875487241803560,404,1539875487241408744,,1,1,1,GUIDED,4
1539875488227096872,405,1539875488226678216,,1,1,1,GUIDED,4
1539875489218036904,406,1539875489217831880,,1,1,1,GUIDED,4
1539875490239589640,407,1539875490238865256,,1,1,1,GUIDED,4
1539875491266408136,408,1539875491266051944,,1,1,1,GUIDED,4
1539875492239507432,409,1539875492237878536,,1,1,1,GUIDED,4
1539875493218100424,410,1539875493217659304,,1,1,1,GUIDED,4
1539875494229111848,411,1539875494228836136,,1,1,1,GUIDED,4
1539875495237967560,412,1539875495237049832,,1,1,1,GUIDED,4
1539875496246835208,413,1539875496245144648,,1,1,1,GUIDED,4
1539875497219610824,414,1539875497219223368,,1,1,1,GUIDED,4
1539875498272207496,415,1539875498271929256,,1,1,1,GUIDED,4
1539875499236879400,416,1539875499236464008,,1,1,1,GUIDED,4
1539875500245035528,417,1539875500244786824,,1,1,1,GUIDED,4
