%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1539875435221721992,1456,1539875435221347464,map,-15.5005979538,3.47407722473,-0.0283563584089,-0.151285499334,0.0665140673518,0.127165526152
1539875435492952232,1457,1539875435490641096,map,-15.5135622025,3.46189403534,-0.463677227497,0.3073310256,0.0468706227839,-0.0808300971985
1539875435732241832,1458,1539875435730990056,map,-15.4693584442,3.62727808952,-0.518278896809,0.3073310256,0.0468706227839,-0.0808300971985
1539875435986377384,1459,1539875435985628584,map,-15.2958726883,3.97216033936,-0.755808115005,0.502769529819,0.0329644158483,0.013052306138
1539875436225756968,1460,1539875436224526760,map,-15.0255680084,4.42056703568,-1.14003610611,0.510875344276,0.0925930216908,-0.0485896766186
1539875436482703432,1461,1539875436480789608,map,-14.6048297882,5.06635141373,-1.79903364182,0.510875344276,0.0925930216908,-0.0485896766186
1539875436731173192,1462,1539875436730142248,map,-14.1019897461,5.8216381073,-2.60223913193,0.424266815186,0.0900990143418,-0.100551128387
1539875436993145736,1463,1539875436992022152,map,-13.6040935516,6.54707717896,-3.41033434868,-0.0232604462653,0.0710259899497,-0.113277181983
1539875437245443272,1464,1539875437242261640,map,-13.2680578232,6.81684064865,-4.54572296143,-0.0232604462653,0.0710259899497,-0.113277181983
1539875437488037224,1465,1539875437486764296,map,-12.917140007,7.50205945969,-5.02127361298,-0.306617230177,0.0615905448794,-0.349024176598
1539875437749121224,1466,1539875437746475464,map,-12.6676435471,8.10454654694,-5.59378290176,-0.157461777329,0.0693284645677,-0.330116778612
1539875437960220392,1467,1539875437959463880,map,-12.5382871628,8.54071140289,-5.91242551804,-0.157461777329,0.0693284645677,-0.330116778612
1539875438155994152,1468,1539875438154837224,map,-12.3775987625,8.87578964233,-6.45111560822,0.0558556690812,0.0366315059364,-0.274277567863
1539875438436255208,1469,1539875438432164744,map,-12.1175394058,9.42751979828,-7.01321220398,0.0558556690812,0.0366315059364,-0.274277567863
1539875438672530664,1470,1539875438670442088,map,-11.8138933182,10.0909099579,-7.42639827728,0.26679110527,-0.016834937036,-0.0139964185655
1539875438909815240,1471,1539875438908752104,map,-11.6900520325,10.8103380203,-7.17611980438,0.26679110527,-0.016834937036,-0.0139964185655
1539875439166905352,1472,1539875439165980456,map,-11.6995630264,11.321928978,-6.90051746368,-0.236402019858,-0.05181806162,-0.0364525765181
1539875439406974440,1473,1539875439405628968,map,-11.7317714691,11.5863742828,-6.80915927887,-0.178519010544,-0.093123562634,-0.122935727239
1539875439671927912,1474,1539875439670999272,map,-11.8706645966,11.8503952026,-6.45399713516,-0.178519010544,-0.093123562634,-0.122935727239
1539875439906720104,1475,1539875439902755528,map,-12.0139331818,12.0436191559,-6.01689529419,-0.037581179291,-0.0875251591206,-0.0254362989217
1539875440143484616,1476,1539875440142637640,map,-12.0104579926,12.2809276581,-5.59823226929,-0.0352310985327,-0.078835837543,0.00261099659838
1539875440380626664,1477,1539875440379634056,map,-11.9717140198,12.2556419373,-5.89668893814,-0.0352310985327,-0.078835837543,0.00261099659838
1539875440645444712,1478,1539875440644160968,map,-12.033082962,12.233839035,-5.76121997833,0.0249745007604,-0.0638509169221,0.129991963506
