%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1539875435228573032,3308,1539875435227838280,base_link,-58000.0,555000.0,-694000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875435348718696,3309,1539875435347290056,base_link,-46000.0,553000.0,-688000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875435438706056,3310,1539875435438264520,base_link,-36000.0,485000.0,-676000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875435543431976,3311,1539875435543046504,base_link,-42000.0,477000.0,-666000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875435621218760,3312,1539875435620874792,base_link,-30000.0,450000.0,-660000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875435733989512,3313,1539875435732977032,base_link,-16000.0,361000.0,-638000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875435866469288,3314,1539875435865951880,base_link,10000.0,273000.0,-609000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875435944458632,3315,1539875435944035048,base_link,29000.0,183000.0,-578000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875436043431784,3316,1539875436042954920,base_link,47000.0,119000.0,-556000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875436170775976,3317,1539875436169581800,base_link,66000.0,46000.0,-526000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875436239319432,3318,1539875436237915400,base_link,80000.0,6000.0,-502000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875436356437192,3319,1539875436355687688,base_link,103000.0,-70000.0,-475000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875436443766184,3320,1539875436442786184,base_link,117000.0,-130000.0,-448000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875436547133384,3321,1539875436543336328,base_link,130000.0,-173000.0,-421000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875436634423048,3322,1539875436633954536,base_link,145000.0,-220000.0,-394000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
