%time,field.header.seq,field.header.stamp,field.header.frame_id,field.connected,field.armed,field.guided,field.mode,field.system_status
1539875279028072328,268,1539875279027636712,,1,1,1,GUIDED,4
1539875280029026184,269,1539875280028710120,,1,1,1,GUIDED,4
1539875281027605864,270,1539875281027175656,,1,1,1,GUIDED,4
1539875282002599400,271,1539875282001351496,,1,1,1,GUIDED,4
1539875283016854728,272,1539875283016514216,,1,1,1,GUIDED,4
1539875283979895816,273,1539875283979624008,,1,1,1,GUIDED,4
1539875284982809160,274,1539875284982515912,,1,1,1,GUIDED,4
1539875286026406056,275,1539875286025748424,,1,1,1,GUIDED,4
1539875287014138216,276,1539875287011025800,,1,1,1,GUIDED,4
1539875288012775304,277,1539875288012178696,,1,1,1,GUIDED,4
1539875289005390984,278,1539875289004994376,,1,1,1,GUIDED,4
1539875289991021768,279,1539875289990629128,,1,1,1,GUIDED,4
1539875291041986344,280,1539875291041555400,,1,1,1,GUIDED,4
1539875291989861000,281,1539875291985999528,,1,1,1,GUIDED,4
1539875293008928008,282,1539875293007553032,,1,1,1,GUIDED,4
1539875294008341608,283,1539875294007979752,,1,1,1,GUIDED,4
1539875295020932840,284,1539875295019977960,,1,1,1,GUIDED,4
1539875296016682760,285,1539875296015975880,,1,1,1,GUIDED,4
1539875297018111656,286,1539875297013224904,,1,1,1,GUIDED,4
1539875298001891176,287,1539875298001629256,,1,1,1,GUIDED,4
1539875299002673864,288,1539875299002161960,,1,1,1,GUIDED,4
1539875300084778248,289,1539875300084300584,,1,1,1,GUIDED,4
1539875301004780328,290,1539875301003498760,,1,1,1,GUIDED,4
1539875302008335912,291,1539875302007146568,,1,1,1,GUIDED,4
1539875303007213480,292,1539875303005874696,,1,1,1,GUIDED,4
1539875304018758952,293,1539875304018544136,,1,1,1,GUIDED,4
1539875305061439528,294,1539875305058682664,,1,1,1,GUIDED,4
1539875306017622120,295,1539875306016994792,,1,1,1,GUIDED,4
1539875307012092392,296,1539875307011831208,,1,1,1,GUIDED,4
1539875308019083784,297,1539875308018128424,,1,1,1,GUIDED,4
1539875309021007240,298,1539875309020450120,,1,1,1,GUIDED,4
1539875309994729768,299,1539875309994269032,,1,1,1,GUIDED,4
1539875310994585896,300,1539875310994269096,,1,1,1,GUIDED,4
1539875312025720680,301,1539875312024932840,,1,1,1,GUIDED,4
1539875313032831336,302,1539875313032238984,,1,1,1,GUIDED,4
1539875314037038056,303,1539875314035400136,,1,1,1,GUIDED,4
1539875315071688360,304,1539875315071228520,,1,1,1,GUIDED,4
1539875316013931944,305,1539875316013578376,,1,1,1,GUIDED,4
1539875317011326792,306,1539875317010985000,,1,1,1,GUIDED,4
1539875318004014632,307,1539875318003566472,,1,1,1,GUIDED,4
1539875318998714696,308,1539875318998091304,,1,1,1,GUIDED,4
1539875320011465224,309,1539875320011073800,,1,1,1,GUIDED,4
1539875321014541096,310,1539875321014039400,,1,1,1,GUIDED,4
1539875322008925608,311,1539875322007091688,,1,1,1,GUIDED,4
1539875323016510408,312,1539875323015785416,,1,1,1,GUIDED,4
1539875324017811176,313,1539875324016627688,,1,1,1,GUIDED,4
1539875325018098056,314,1539875325017282152,,1,1,1,GUIDED,4
1539875325998551016,315,1539875325998149992,,1,1,1,GUIDED,4
1539875327024606856,316,1539875327018179944,,1,1,1,GUIDED,4
1539875328003483912,317,1539875328001989256,,1,1,1,GUIDED,4
1539875329014077160,318,1539875329013565160,,1,1,1,GUIDED,4
1539875330006115112,319,1539875330005494408,,1,1,1,GUIDED,4
1539875331075895784,320,1539875331075453544,,1,1,1,GUIDED,4
1539875332002807016,321,1539875331998166056,,1,1,1,GUIDED,4
1539875333033113480,322,1539875333032817640,,1,1,1,GUIDED,4
1539875334001040968,323,1539875334000588552,,1,1,1,GUIDED,4
1539875335003775656,324,1539875335003447784,,1,1,1,GUIDED,4
1539875335999180744,325,1539875335998849576,,1,1,1,GUIDED,4
1539875337019273800,326,1539875337018458888,,1,1,1,GUIDED,4
1539875338026036808,327,1539875338019111368,,1,1,1,GUIDED,4
1539875339010327432,328,1539875339010051848,,1,1,1,GUIDED,4
1539875340023829544,329,1539875340021992136,,1,1,1,GUIDED,4
1539875341015647304,330,1539875341012733736,,1,1,1,GUIDED,4
1539875342014378184,331,1539875342013899784,,1,1,1,GUIDED,4
1539875343015981960,332,1539875343014335944,,1,1,1,GUIDED,4
1539875344012530408,333,1539875344011953896,,1,1,1,GUIDED,4
1539875345017515848,334,1539875345017051016,,1,1,1,GUIDED,4
1539875346010930184,335,1539875346010434280,,1,1,1,GUIDED,4
1539875346998044328,336,1539875346997557416,,1,1,1,GUIDED,4
