%time,field.header.seq,field.header.stamp,field.header.frame_id,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1539875279009065224,817,1539875279008770888,,1500,1514,1396,1533,1567,1567,1500,1926
1539875279226374408,818,1539875279225783528,,1500,1510,1404,1532,1564,1564,1500,1926
1539875279484315688,819,1539875279483760744,,1500,1513,1364,1512,1525,1525,1500,1926
1539875279889389128,820,1539875279889128872,,1500,1528,1276,1493,1486,1486,1500,1926
1539875280209514984,821,1539875280208892136,,1500,1533,1188,1488,1475,1475,1500,1926
1539875280642618472,822,1539875280639312392,,1500,1523,1116,1487,1473,1473,1500,1926
1539875280941174856,823,1539875280940615720,,1500,1509,1124,1476,1452,1452,1500,1926
1539875281266719944,824,1539875281266305128,,1500,1511,1116,1478,1456,1456,1500,1926
1539875281598304456,825,1539875281595313064,,1500,1511,1108,1474,1447,1447,1500,1926
1539875281804021576,826,1539875281801848392,,1500,1512,1108,1474,1447,1447,1500,1926
1539875282138263048,827,1539875282138074536,,1500,1517,1100,1477,1454,1454,1500,1926
1539875282471713032,828,1539875282468859752,,1500,1516,1100,1481,1462,1462,1500,1926
1539875282791391592,829,1539875282790913064,,1500,1518,1100,1485,1470,1470,1500,1926
1539875283141181352,830,1539875283140988520,,1500,1516,1108,1494,1487,1487,1500,1926
1539875283429795944,831,1539875283422198568,,1500,1515,1116,1494,1487,1487,1500,1926
1539875283694780168,832,1539875283694391880,,1500,1507,1156,1497,1494,1494,1500,1926
1539875284211069096,833,1539875284210678440,,1500,1499,1220,1491,1481,1481,1500,1926
1539875284446593512,834,1539875284444809128,,1500,1494,1260,1502,1505,1505,1500,1926
1539875284814808872,835,1539875284814477416,,1500,1498,1292,1507,1514,1514,1500,1926
1539875285057842440,836,1539875285057057256,,1500,1501,1300,1505,1510,1510,1500,1926
1539875285405813896,837,1539875285405450568,,1500,1508,1308,1510,1520,1520,1500,1926
1539875285730228840,838,1539875285727559592,,1500,1511,1316,1505,1511,1511,1500,1926
1539875286050239400,839,1539875286049913320,,1500,1496,1388,1516,1533,1533,1500,1926
