%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1539875278921273960,2468,1539875278918896744,base_link,310000.0,-378000.0,-352000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875279045397576,2469,1539875279044107432,base_link,323000.0,-414000.0,-316000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875279122149736,2470,1539875279121629992,base_link,351000.0,-459000.0,-283000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875279223474600,2471,1539875279220085736,base_link,355000.0,-487000.0,-270000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875279312834440,2472,1539875279310729480,base_link,362000.0,-514000.0,-241000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875279411252008,2473,1539875279407933320,base_link,386000.0,-542000.0,-214000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875279528671016,2474,1539875279526629352,base_link,358000.0,-544000.0,-215000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875279623584392,2475,1539875279619937384,base_link,336000.0,-526000.0,-213000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875279727739400,2476,1539875279727368360,base_link,319000.0,-522000.0,-215000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875279833366824,2477,1539875279832436552,base_link,286000.0,-508000.0,-217000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875279920303080,2478,1539875279916197864,base_link,275000.0,-473000.0,-244000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875280030854664,2479,1539875280030158856,base_link,246000.0,-454000.0,-262000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875280115268136,2480,1539875280114752712,base_link,227000.0,-425000.0,-283000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875280216855912,2481,1539875280216022472,base_link,212000.0,-404000.0,-296000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875280341245896,2482,1539875280340259944,base_link,199000.0,-386000.0,-312000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875280426451816,2483,1539875280424498536,base_link,209000.0,-362000.0,-324000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875280540381128,2484,1539875280539621192,base_link,213000.0,-348000.0,-335000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875280629840424,2485,1539875280627738312,base_link,230000.0,-332000.0,-333000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875280715176296,2486,1539875280712662856,base_link,240000.0,-331000.0,-329000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875280799798824,2487,1539875280798264200,base_link,252000.0,-327000.0,-328000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875280935326600,2488,1539875280930643176,base_link,261000.0,-327000.0,-322000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875281029157672,2489,1539875281028542408,base_link,273000.0,-320000.0,-319000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875281150855880,2490,1539875281150078376,base_link,284000.0,-301000.0,-328000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875281227936328,2491,1539875281227200200,base_link,290000.0,-287000.0,-334000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875281320216072,2492,1539875281312520040,base_link,289000.0,-278000.0,-342000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875281434279368,2493,1539875281433102472,base_link,293000.0,-266000.0,-347000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875281554881864,2494,1539875281554186760,base_link,301000.0,-257000.0,-346000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875281620572968,2495,1539875281619349576,base_link,296000.0,-259000.0,-343000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875281754550472,2496,1539875281753716968,base_link,302000.0,-256000.0,-344000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875281807387048,2497,1539875281806569832,base_link,305000.0,-246000.0,-348000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875281929573480,2498,1539875281928033096,base_link,299000.0,-235000.0,-359000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875282012341352,2499,1539875282011751816,base_link,305000.0,-219000.0,-370000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875282169052008,2500,1539875282168533128,base_link,304000.0,-206000.0,-377000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875282204455464,2501,1539875282203882888,base_link,310000.0,-189000.0,-380000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875282327520136,2502,1539875282326003240,base_link,307000.0,-176000.0,-388000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875282399802952,2503,1539875282399349192,base_link,313000.0,-164000.0,-390000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875282536345064,2504,1539875282535822280,base_link,314000.0,-159000.0,-393000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875282622063432,2505,1539875282620299784,base_link,317000.0,-156000.0,-393000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539875282726415144,2506,1539875282724462216,base_link,311000.0,-158000.0,-394000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
