%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.type_mask,field.latitude,field.longitude,field.altitude,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration_or_force.x,field.acceleration_or_force.y,field.acceleration_or_force.z,field.yaw,field.yaw_rate
1539875278919470664,421,1539875278918100968,,5,65528,40.5912919,-79.8966147,432.789978027,0.0,0.0,0.0,-16.2985649109,2.97466683388,2.09391665459,-15.0,-0.0
1539875278990067688,422,1539875278989604584,,5,65528,40.5912919,-79.8966147,432.789978027,0.0,0.0,0.0,-16.2439250946,3.1191368103,1.94381833076,-15.0,-0.0
1539875279025894440,423,1539875279025634984,,5,65528,40.5912919,-79.8966147,432.789978027,0.0,0.0,0.0,-16.2199077606,3.17767262459,1.81816542149,-15.0,-0.0
1539875279072772008,424,1539875279069173544,,5,65528,40.5912919,-79.8966147,432.789978027,0.0,0.0,0.0,-16.1971359253,3.22151398659,1.62048828602,-15.0,-0.0
1539875279103401256,425,1539875279102380168,,5,65528,40.5912919,-79.8966147,432.789978027,0.0,0.0,0.0,-16.165184021,3.26514530182,1.43177783489,-15.0,-0.0
1539875279210236008,426,1539875279209120648,,5,65528,40.5912919,-79.8966147,432.789978027,3.94430452611e-31,16.0,-1.95943496414e-15,-16.059879303,3.52430677414,1.13701891899,-16.0,-0.0
1539875279308046504,427,1539875279305146920,,5,65528,40.5912919,-79.8966147,432.789978027,3.94430452611e-31,16.0,-1.95943496414e-15,-15.9512472153,3.90262651443,1.02276623249,-16.0,-0.0
1539875279346350504,428,1539875279345261672,,5,65528,40.5912919,-79.8966147,432.789978027,3.94430452611e-31,16.0,-1.95943496414e-15,-15.9092712402,4.08806991577,1.0002425909,-16.0,-0.0
1539875279396023848,429,1539875279395197000,,5,65528,40.5912919,-79.8966147,432.789978027,3.94430452611e-31,16.0,-1.95943496414e-15,-15.8657665253,4.2881526947,0.997472643852,-16.0,-0.0
1539875279428164232,430,1539875279427722568,,5,65528,40.5912919,-79.8966147,432.789978027,3.94430452611e-31,16.0,-1.95943496414e-15,-15.823135376,4.4879732132,0.990220189095,-16.0,-0.0
1539875279483490408,431,1539875279482114536,,5,65528,40.5912919,-79.8966147,432.789978027,3.94430452611e-31,16.0,-1.95943496414e-15,-15.7370014191,4.80105209351,0.946826994419,-16.0,-0.0
1539875279523882504,432,1539875279523598184,,5,65528,40.5912919,-79.8966147,432.789978027,3.94430452611e-31,16.0,-1.95943496414e-15,-15.6827344894,5.00958633423,0.872885882854,-16.0,-0.0
1539875279586625256,433,1539875279585113672,,5,65528,40.5912919,-79.8966147,432.789978027,3.94430452611e-31,16.0,-1.95943496414e-15,-15.5869436264,5.33699846268,0.758698225021,-16.0,-0.0
1539875279621444776,434,1539875279619211784,,5,65528,40.5912919,-79.8966147,432.789978027,3.94430452611e-31,16.0,-1.95943496414e-15,-15.5227203369,5.55087757111,0.670392990112,-16.0,-0.0
1539875279660943336,435,1539875279659389704,,5,65528,40.5912919,-79.8966147,432.789978027,3.94430452611e-31,16.0,-1.95943496414e-15,-15.4647827148,5.75705718994,0.588745892048,-16.0,-0.0
1539875279725021800,436,1539875279724510120,,5,65528,40.5912919,-79.8966147,432.789978027,3.94430452611e-31,16.0,-1.95943496414e-15,-15.3914279938,5.9612326622,0.502566754818,-16.0,-0.0
1539875279815989256,437,1539875279815667528,,5,65528,40.5912919,-79.8966147,432.789978027,3.94430452611e-31,16.0,-1.95943496414e-15,-15.1853084564,6.49013519287,0.250249773264,-16.0,-0.0
1539875279888719112,438,1539875279888383784,,5,65528,40.5912919,-79.8966147,432.789978027,3.94430452611e-31,16.0,-1.95943496414e-15,-15.0226182938,6.84126138687,-0.0181002169848,-16.0,-0.0
1539875279920572872,439,1539875279915936744,,5,65528,40.5912919,-79.8966147,432.789978027,3.94430452611e-31,16.0,-1.95943496414e-15,-14.9905872345,6.9251036644,-0.0748415365815,-16.0,-0.0
1539875279960126376,440,1539875279959786728,,5,65528,40.5912919,-79.8966147,432.789978027,3.94430452611e-31,16.0,-1.95943496414e-15,-14.8596429825,7.19443082809,-0.248629882932,-16.0,-0.0
1539875280022488712,441,1539875280019084936,,5,65528,40.5912919,-79.8966147,432.789978027,3.94430452611e-31,16.0,-1.95943496414e-15,-14.7927751541,7.32743930817,-0.394933372736,-16.0,-0.0
