%time,field.header.seq,field.header.stamp,field.header.frame_id,field.rssi,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7,field.channels8,field.channels9,field.channels10,field.channels11,field.channels12,field.channels13,field.channels14,field.channels15
1539875279013368168,819,1539875279012669192,,0,1506,1535,1518,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875279228786344,820,1539875279228524264,,0,1506,1535,1518,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875279486961800,821,1539875279486687368,,0,1506,1535,1518,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875279892068520,822,1539875279891864552,,0,1506,1535,1518,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875280214889960,823,1539875280214399784,,0,1506,1535,1518,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875280642931816,824,1539875280642596648,,0,1506,1535,1518,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875280942938792,825,1539875280942684520,,0,1506,1535,1518,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875281282480744,826,1539875281281985896,,0,1506,1535,1518,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875281601972616,827,1539875281598816584,,0,1506,1535,1518,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875281805379528,828,1539875281804647784,,0,1506,1535,1518,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875282139489800,829,1539875282139266568,,0,1506,1535,1518,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875282478802408,830,1539875282475143816,,0,1506,1535,1518,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875282793330280,831,1539875282793175336,,0,1506,1535,1518,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875283145669032,832,1539875283145350824,,0,1506,1535,1518,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875283430474824,833,1539875283429995272,,0,1506,1535,1518,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875283697209928,834,1539875283695661128,,0,1506,1535,1518,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875284212958280,835,1539875284212742280,,0,1506,1535,1518,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875284448549864,836,1539875284448062760,,0,1506,1535,1518,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875284817703976,837,1539875284817310344,,0,1506,1535,1518,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875285062355848,838,1539875285062114408,,0,1506,1535,1524,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875285408033448,839,1539875285407845416,,0,1506,1535,1548,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875285743793480,840,1539875285731059208,,0,1506,1535,1580,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875286053168360,841,1539875286052909928,,0,1506,1535,1580,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875286349120808,842,1539875286348825224,,0,1506,1535,1580,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875286603248072,843,1539875286603072296,,0,1506,1535,1578,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875286902593992,844,1539875286902371816,,0,1506,1535,1578,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875287285609192,845,1539875287282306440,,0,1506,1535,1578,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875287504247784,846,1539875287503996584,,0,1506,1535,1578,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875287786977096,847,1539875287786553480,,0,1506,1535,1578,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875288099196360,848,1539875288098971784,,0,1506,1535,1578,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1539875288393380968,849,1539875288392878824,,0,1506,1535,1578,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
