%time,field.header.seq,field.header.stamp,field.header.frame_id,field.time_ref,field.source
1531945830386594082,1441,1531945830386347917,,1531945830018000000,fcu
1531945830852755617,1442,1531945830847670708,,1531945830478000000,fcu
1531945831336233080,1443,1531945831335515491,,1531945830941000000,fcu
1531945831845130508,1444,1531945831844776772,,1531945831462000000,fcu
1531945832259223626,1445,1531945832254474204,,1531945831863000000,fcu
1531945832727665571,1446,1531945832727177403,,1531945832341000000,fcu
1531945833221520854,1447,1531945833220719930,,1531945832825000000,fcu
1531945833811130691,1448,1531945833808925964,,1531945833423000000,fcu
1531945834333155564,1449,1531945834332898546,,1531945833941000000,fcu
1531945834749550061,1450,1531945834748148820,,1531945834380000000,fcu
1531945835375289616,1451,1531945835366747035,,1531945834980000000,fcu
1531945835898084007,1452,1531945835897824716,,1531945835519000000,fcu
1531945836424052703,1453,1531945836423550865,,1531945836038000000,fcu
1531945836808807516,1454,1531945836808307311,,1531945836422000000,fcu
1531945837189255006,1455,1531945837189020623,,1531945836821000000,fcu
1531945837789154589,1456,1531945837788841032,,1531945837421000000,fcu
1531945838329790916,1457,1531945838329079763,,1531945837962000000,fcu
1531945838793163672,1458,1531945838792958615,,1531945838420000000,fcu
1531945839334722678,1459,1531945839334428106,,1531945838961000000,fcu
1531945839716436432,1460,1531945839716202849,,1531945839321000000,fcu
1531945840242659745,1461,1531945840242279821,,1531945839861000000,fcu
1531945840813674071,1462,1531945840813493793,,1531945840438000000,fcu
1531945841300312393,1463,1531945841299696741,,1531945840919000000,fcu
1531945841728624290,1464,1531945841728300584,,1531945841322000000,fcu
1531945842109086442,1465,1531945842108716315,,1531945841720000000,fcu
1531945842656027201,1466,1531945842653632721,,1531945842263000000,fcu
1531945843135237904,1467,1531945843135056666,,1531945842761000000,fcu
1531945843668721878,1468,1531945843666907321,,1531945843279000000,fcu
1531945844216310112,1469,1531945844216121735,,1531945843840000000,fcu
1531945844764352898,1470,1531945844764186387,,1531945844362000000,fcu
1531945845146690533,1471,1531945845140284933,,1531945844741000000,fcu
1531945845683742600,1472,1531945845683562963,,1531945845299000000,fcu
1531945846089698993,1473,1531945846089521309,,1531945845718000000,fcu
1531945846626042692,1474,1531945846625515530,,1531945846238000000,fcu
1531945847044469418,1475,1531945847044178528,,1531945846661000000,fcu
1531945847562452309,1476,1531945847562220359,,1531945847179000000,fcu
1531945848041142220,1477,1531945848039354716,,1531945847662000000,fcu
1531945848478148226,1478,1531945848475755699,,1531945848079000000,fcu
1531945849028289928,1479,1531945849028134334,,1531945848638000000,fcu
1531945849585482399,1480,1531945849584842415,,1531945849201000000,fcu
1531945850031758307,1481,1531945850030618598,,1531945849640000000,fcu
1531945850378765738,1482,1531945850378437742,,1531945849979000000,fcu
1531945850882114677,1483,1531945850881918616,,1531945850500000000,fcu
1531945851319777603,1484,1531945851319525675,,1531945850903000000,fcu
1531945851820932669,1485,1531945851820681126,,1531945851439000000,fcu
1531945852311024919,1486,1531945852310711586,,1531945851920000000,fcu
1531945852816709847,1487,1531945852816406855,,1531945852438000000,fcu
1531945853241261431,1488,1531945853241014018,,1531945852860000000,fcu
1531945853773604160,1489,1531945853771431257,,1531945853378000000,fcu
1531945854094360319,1490,1531945854094138390,,1531945853718000000,fcu
1531945854438506457,1491,1531945854438213134,,1531945854022000000,fcu
1531945854992079707,1492,1531945854988574812,,1531945854599000000,fcu
1531945855443043247,1493,1531945855442587799,,1531945855060000000,fcu
1531945855933662434,1494,1531945855933284751,,1531945855541000000,fcu
1531945856550943992,1495,1531945856550651886,,1531945856160000000,fcu
1531945857024809151,1496,1531945857024514035,,1531945856638000000,fcu
1531945857662553474,1497,1531945857662302987,,1531945857279000000,fcu
1531945858269590811,1498,1531945858269015883,,1531945857879000000,fcu
1531945858857529743,1499,1531945858856676730,,1531945858463000000,fcu
1531945859256186609,1500,1531945859256007420,,1531945858861000000,fcu
1531945859644846027,1501,1531945859643415972,,1531945859262000000,fcu
1531945860119159334,1502,1531945860118934331,,1531945859738000000,fcu
1531945860698453524,1503,1531945860697996123,,1531945860318000000,fcu
1531945861297734765,1504,1531945861297543058,,1531945860918000000,fcu
1531945861646016337,1505,1531945861645153591,,1531945861241000000,fcu
1531945862206734609,1506,1531945862206180810,,1531945861821000000,fcu
1531945862670910722,1507,1531945862669892319,,1531945862263000000,fcu
1531945863250677456,1508,1531945863249020318,,1531945862839000000,fcu
1531945863772624628,1509,1531945863772298457,,1531945863378000000,fcu
1531945864141000790,1510,1531945864139954630,,1531945863741000000,fcu
1531945864808684055,1511,1531945864808368833,,1531945864421000000,fcu
1531945865275800763,1512,1531945865275540096,,1531945864863000000,fcu
1531945865809343357,1513,1531945865809156901,,1531945865421000000,fcu
1531945866284510253,1514,1531945866284306572,,1531945865899000000,fcu
1531945866822478275,1515,1531945866822282374,,1531945866438000000,fcu
1531945867193693640,1516,1531945867193493769,,1531945866802000000,fcu
1531945867895870615,1517,1531945867895737272,,1531945867500000000,fcu
1531945868416562119,1518,1531945868416225159,,1531945868020000000,fcu
1531945868833488902,1519,1531945868833228618,,1531945868439000000,fcu
1531945869241991239,1520,1531945869241747731,,1531945868838000000,fcu
1531945869697947035,1521,1531945869695788219,,1531945869299000000,fcu
1531945870189046035,1522,1531945870188508244,,1531945869780000000,fcu
1531945870599999103,1523,1531945870599643830,,1531945870199000000,fcu
1531945871188028445,1524,1531945871186839689,,1531945870780000000,fcu
1531945871808044101,1525,1531945871805963657,,1531945871421000000,fcu
1531945872311250701,1526,1531945872310836360,,1531945871919000000,fcu
1531945872876870563,1527,1531945872876611976,,1531945872480000000,fcu
1531945873424187948,1528,1531945873424023198,,1531945873039000000,fcu
1531945874178802540,1529,1531945874178213652,,1531945873779000000,fcu
1531945874470026191,1530,1531945874469689295,,1531945874079000000,fcu
1531945874869077676,1531,1531945874868624437,,1531945874463000000,fcu
1531945875334387991,1532,1531945875334185335,,1531945874940000000,fcu
1531945875831205415,1533,1531945875831019119,,1531945875423000000,fcu
1531945876277774678,1534,1531945876277318686,,1531945875863000000,fcu
1531945876756306083,1535,1531945876755864305,,1531945876361000000,fcu
1531945877135041880,1536,1531945877134637208,,1531945876738000000,fcu
1531945877530123450,1537,1531945877529685322,,1531945877139000000,fcu
1531945878051532927,1538,1531945878047945785,,1531945877638000000,fcu
1531945878538381109,1539,1531945878537465282,,1531945878119000000,fcu
1531945879057757781,1540,1531945879057481810,,1531945878661000000,fcu
1531945879503146228,1541,1531945879502980710,,1531945879118000000,fcu
1531945880111552855,1542,1531945880111195310,,1531945879700000000,fcu
1531945880733363955,1543,1531945880733193666,,1531945880338000000,fcu
1531945881254493555,1544,1531945881254148463,,1531945880804000000,fcu
1531945881660376697,1545,1531945881659973690,,1531945881243000000,fcu
1531945882189931511,1546,1531945882187876232,,1531945881779000000,fcu
1531945882652855766,1547,1531945882648826910,,1531945882240000000,fcu
1531945883104480868,1548,1531945883104239313,,1531945882718000000,fcu
1531945883613982871,1549,1531945883613600257,,1531945883221000000,fcu
1531945884140469829,1550,1531945884139280785,,1531945883738000000,fcu
1531945884521609583,1551,1531945884521332204,,1531945884099000000,fcu
1531945885042002002,1552,1531945885041814617,,1531945884638000000,fcu
1531945885493563201,1553,1531945885493073465,,1531945885045000000,fcu
1531945885962948442,1554,1531945885962693249,,1531945885561000000,fcu
1531945886539768242,1555,1531945886539453564,,1531945886120000000,fcu
1531945887025795267,1556,1531945887025486128,,1531945886621000000,fcu
1531945887414229490,1557,1531945887413857825,,1531945886998000000,fcu
1531945887774885317,1558,1531945887774434575,,1531945887378000000,fcu
1531945888272039413,1559,1531945888271770870,,1531945887863000000,fcu
1531945888669330127,1560,1531945888669012568,,1531945888261000000,fcu
1531945889101580147,1561,1531945889100591070,,1531945888699000000,fcu
1531945889462873013,1562,1531945889461852625,,1531945889061000000,fcu
1531945890105660177,1563,1531945890104468955,,1531945889699000000,fcu
1531945890568618368,1564,1531945890567635533,,1531945890143000000,fcu
1531945890948682828,1565,1531945890948312348,,1531945890540000000,fcu
1531945891436015304,1566,1531945891435597346,,1531945891021000000,fcu
1531945891922699729,1567,1531945891922456349,,1531945891518000000,fcu
1531945892562290432,1568,1531945892560984308,,1531945892161000000,fcu
1531945892963030302,1569,1531945892961403578,,1531945892540000000,fcu
1531945893481460349,1570,1531945893481240949,,1531945893079000000,fcu
1531945893903563412,1571,1531945893901523884,,1531945893498000000,fcu
1531945894471750892,1572,1531945894471543369,,1531945894062000000,fcu
1531945894958135590,1573,1531945894956784709,,1531945894561000000,fcu
1531945895352563601,1574,1531945895349726479,,1531945894941000000,fcu
1531945895823304589,1575,1531945895823083332,,1531945895419000000,fcu
1531945896288263314,1576,1531945896286108147,,1531945895863000000,fcu
1531945896761503087,1577,1531945896761344516,,1531945896361000000,fcu
1531945897214703368,1578,1531945897212536548,,1531945896820000000,fcu
1531945897737951382,1579,1531945897737638209,,1531945897319000000,fcu
1531945898232077321,1580,1531945898226640470,,1531945897801000000,fcu
1531945898727289760,1581,1531945898727076315,,1531945898318000000,fcu
1531945899254493699,1582,1531945899254205722,,1531945898838000000,fcu
1531945899754567452,1583,1531945899754345619,,1531945899340000000,fcu
1531945900218806603,1584,1531945900218577535,,1531945899823000000,fcu
1531945900670028186,1585,1531945900669875057,,1531945900260000000,fcu
1531945901139752563,1586,1531945901138997837,,1531945900739000000,fcu
1531945901667784350,1587,1531945901666673840,,1531945901261000000,fcu
1531945902177015761,1588,1531945902173199551,,1531945901779000000,fcu
1531945902878248704,1589,1531945902877776128,,1531945902462000000,fcu
1531945903390205440,1590,1531945903389936417,,1531945902981000000,fcu
1531945903816915520,1591,1531945903816319750,,1531945903421000000,fcu
1531945904363794394,1592,1531945904363334496,,1531945903961000000,fcu
1531945904818710562,1593,1531945904818323338,,1531945904420000000,fcu
1531945905460225378,1594,1531945905459974923,,1531945905039000000,fcu
1531945905940323477,1595,1531945905938654077,,1531945905519000000,fcu
1531945906417846787,1596,1531945906417597965,,1531945906021000000,fcu
1531945906869713444,1597,1531945906868513034,,1531945906440000000,fcu
1531945907468678311,1598,1531945907468406950,,1531945907061000000,fcu
