%time,field.header.seq,field.header.stamp,field.header.frame_id,field.connected,field.armed,field.guided,field.mode,field.system_status
1531945830267348830,605,1531945830266791830,,1,1,1,GUIDED,4
1531945831272368441,606,1531945831270897119,,1,1,1,GUIDED,4
1531945832259210211,607,1531945832254671034,,1,1,1,GUIDED,4
1531945833282928967,608,1531945833279210306,,1,1,1,GUIDED,4
1531945834277108522,609,1531945834276417635,,1,1,1,GUIDED,4
1531945835277502899,610,1531945835270982813,,1,1,1,GUIDED,4
1531945836281029898,611,1531945836279309177,,1,1,1,GUIDED,4
1531945837279038342,612,1531945837277842351,,1,1,1,GUIDED,4
1531945838260362614,613,1531945838259263597,,1,1,1,GUIDED,4
1531945839286051456,614,1531945839285020727,,1,1,1,GUIDED,4
1531945840256303595,615,1531945840255509714,,1,1,1,GUIDED,4
1531945841270981261,616,1531945841269801021,,1,1,1,GUIDED,4
1531945842287648798,617,1531945842287425492,,1,1,1,GUIDED,4
1531945843273898928,618,1531945843273474342,,1,1,1,GUIDED,4
1531945844282765324,619,1531945844282441330,,1,1,1,GUIDED,4
1531945845273465981,620,1531945845272367155,,1,1,1,GUIDED,4
1531945846268428916,621,1531945846266845829,,1,1,1,GUIDED,4
1531945847254027024,622,1531945847253600358,,1,1,1,GUIDED,4
1531945848270729554,623,1531945848270275867,,1,1,1,GUIDED,4
1531945849273178538,624,1531945849272487778,,1,1,1,GUIDED,4
1531945850274314738,625,1531945850271855811,,1,1,1,GUIDED,4
1531945851277104715,626,1531945851276880097,,1,1,1,GUIDED,4
1531945852269933870,627,1531945852269033219,,1,1,1,GUIDED,4
1531945853268609607,628,1531945853267203724,,1,1,1,GUIDED,4
1531945854271762284,629,1531945854271370450,,1,1,1,GUIDED,4
1531945855291035827,630,1531945855288338931,,1,1,1,GUIDED,4
1531945856326461513,631,1531945856324373898,,1,1,1,GUIDED,4
1531945857286534229,632,1531945857285476319,,1,1,1,GUIDED,4
1531945858308028569,633,1531945858294123924,,1,1,1,GUIDED,4
1531945859265812936,634,1531945859263671792,,1,1,1,GUIDED,4
1531945860277052811,635,1531945860276690047,,1,1,1,GUIDED,4
1531945861276119773,636,1531945861273170022,,1,1,1,GUIDED,4
1531945862290356750,637,1531945862289831893,,1,1,1,GUIDED,4
1531945863261228094,638,1531945863260845545,,1,1,1,GUIDED,4
1531945864270340911,639,1531945864269341141,,1,1,1,GUIDED,4
1531945865277024192,640,1531945865276694339,,1,1,1,GUIDED,4
1531945866285956123,641,1531945866285671284,,1,1,1,GUIDED,4
1531945867294036418,642,1531945867293735540,,1,1,1,GUIDED,4
1531945868292986141,643,1531945868284905667,,1,1,1,GUIDED,4
1531945869296267968,644,1531945869295928927,,1,1,1,GUIDED,4
1531945870284031647,645,1531945870283584587,,1,1,1,GUIDED,4
1531945871282812010,646,1531945871282024180,,1,1,1,GUIDED,4
1531945872292894823,647,1531945872290805256,,1,1,1,GUIDED,4
1531945873276482409,648,1531945873275452192,,1,1,1,GUIDED,4
1531945874257796309,649,1531945874257221092,,1,1,1,GUIDED,4
1531945875262050660,650,1531945875261608883,,1,1,1,GUIDED,4
1531945876296328058,651,1531945876292728878,,1,1,1,GUIDED,4
1531945877289999340,652,1531945877289562013,,1,1,1,GUIDED,4
1531945878293179230,653,1531945878292443841,,1,1,1,GUIDED,4
1531945879296033718,654,1531945879295731815,,1,1,1,GUIDED,4
1531945880302266353,655,1531945880289719439,,1,1,1,GUIDED,4
1531945881338676730,656,1531945881337600411,,1,1,1,GUIDED,4
1531945882294151681,657,1531945882292465825,,1,1,1,GUIDED,4
1531945883291920908,658,1531945883289882565,,1,1,1,GUIDED,4
1531945884279976982,659,1531945884276902979,,1,1,1,GUIDED,4
1531945885288149129,660,1531945885277405087,,1,1,1,GUIDED,4
1531945886307449628,661,1531945886304924750,,1,1,1,GUIDED,4
1531945887289473368,662,1531945887287081929,,1,1,1,GUIDED,4
1531945888273782896,663,1531945888272761548,,1,1,1,GUIDED,4
1531945889302190148,664,1531945889301780962,,1,1,1,GUIDED,4
1531945890317223695,665,1531945890316747501,,1,1,1,GUIDED,4
1531945891288773857,666,1531945891283670828,,1,1,1,GUIDED,4
1531945892307134742,667,1531945892306831911,,1,1,1,GUIDED,4
1531945893298912519,668,1531945893297257397,,1,1,1,GUIDED,4
1531945894294426467,669,1531945894293794744,,1,1,1,GUIDED,4
1531945895318290764,670,1531945895314132151,,1,1,1,GUIDED,4
1531945896306761563,671,1531945896304279201,,1,1,1,GUIDED,4
1531945897302568002,672,1531945897299077386,,1,1,1,GUIDED,4
1531945898292949628,673,1531945898292268537,,1,1,1,GUIDED,4
1531945899317077505,674,1531945899312652718,,1,1,1,GUIDED,4
1531945900317537097,675,1531945900315206487,,1,1,1,GUIDED,4
1531945901302734407,676,1531945901301881426,,1,1,1,GUIDED,4
1531945902309022908,677,1531945902307555587,,1,1,1,GUIDED,4
1531945903289934728,678,1531945903289644991,,1,1,1,GUIDED,4
1531945904309618513,679,1531945904309268011,,1,1,1,GUIDED,4
1531945905293340947,680,1531945905291501642,,1,1,1,GUIDED,4
1531945906303158322,681,1531945906302221814,,1,1,1,GUIDED,4
1531945907322354228,682,1531945907321901085,,1,1,1,GUIDED,4
1531945908333264474,683,1531945908332899885,,1,1,1,GUIDED,4
1531945909293131973,684,1531945909292739723,,1,1,1,GUIDED,4
1531945910309434538,685,1531945910308515670,,1,1,1,GUIDED,4
1531945911323324085,686,1531945911322548997,,1,1,1,GUIDED,4
1531945912304172195,687,1531945912302563432,,1,1,1,GUIDED,4
1531945913315429486,688,1531945913311208699,,1,1,1,GUIDED,4
1531945914306559083,689,1531945914303366400,,1,1,1,GUIDED,4
1531945915299484475,690,1531945915299087999,,1,1,1,GUIDED,4
1531945916316784633,691,1531945916314758712,,1,1,1,GUIDED,4
1531945917330858652,692,1531945917330396897,,1,1,1,GUIDED,4
1531945918307663596,693,1531945918307362301,,1,1,1,GUIDED,4
1531945919301375378,694,1531945919300781944,,1,1,1,GUIDED,4
1531945920291086893,695,1531945920289867403,,1,1,1,GUIDED,4
1531945921357394720,696,1531945921356337579,,1,1,1,GUIDED,4
1531945922319050428,697,1531945922318152818,,1,1,1,GUIDED,4
1531945923305898697,698,1531945923304454204,,1,1,1,GUIDED,4
1531945924309934930,699,1531945924309467764,,1,1,1,GUIDED,4
1531945925319253508,700,1531945925319010257,,1,1,1,GUIDED,4
