%time,field.header.seq,field.header.stamp,field.header.frame_id,field.connected,field.armed,field.guided,field.mode,field.system_status
1536690269491076793,1668,1536690269485741950,,1,1,1,GUIDED,4
1536690270459160716,1669,1536690270457253746,,1,1,1,GUIDED,4
1536690271478918351,1670,1536690271478548029,,1,1,1,GUIDED,4
1536690272490696600,1671,1536690272490389540,,1,1,1,GUIDED,4
1536690273468195728,1672,1536690273467934266,,1,1,1,GUIDED,4
1536690274490796555,1673,1536690274490110660,,1,1,1,GUIDED,4
1536690275500312647,1674,1536690275498901275,,1,1,1,GUIDED,4
1536690276482695691,1675,1536690276482172318,,1,1,1,GUIDED,4
1536690277512099467,1676,1536690277511497313,,1,1,1,GUIDED,4
1536690278508157783,1677,1536690278507498991,,1,1,1,GUIDED,4
1536690279506946910,1678,1536690279506623178,,1,1,1,GUIDED,4
1536690280472356788,1679,1536690280472105053,,1,1,1,GUIDED,4
1536690281488137001,1680,1536690281487712761,,1,1,1,GUIDED,4
1536690282482415223,1681,1536690282482085155,,1,1,1,GUIDED,4
1536690283467626003,1682,1536690283467382172,,1,1,1,GUIDED,4
1536690284472388030,1683,1536690284472172806,,1,1,1,GUIDED,4
1536690285483629403,1684,1536690285483172396,,1,1,1,GUIDED,4
1536690286493463084,1685,1536690286493198326,,1,1,1,GUIDED,4
1536690287457011910,1686,1536690287456663891,,1,1,1,GUIDED,4
1536690288482152099,1687,1536690288481491195,,1,1,1,GUIDED,4
1536690289478910357,1688,1536690289478190384,,1,1,1,GUIDED,4
1536690290483111381,1689,1536690290482098651,,1,1,1,GUIDED,4
1536690291464218792,1690,1536690291463857333,,1,1,1,GUIDED,4
1536690292472950017,1691,1536690292472624013,,1,1,1,GUIDED,4
1536690293479147672,1692,1536690293477535764,,1,1,1,GUIDED,4
1536690294467939120,1693,1536690294467717752,,1,1,1,GUIDED,4
1536690295495779625,1694,1536690295494549527,,1,1,1,GUIDED,4
1536690296486737809,1695,1536690296486518298,,1,1,1,GUIDED,4
1536690297484639386,1696,1536690297482822269,,1,1,1,GUIDED,4
1536690298492910980,1697,1536690298492498195,,1,1,1,GUIDED,4
1536690299467291215,1698,1536690299466945020,,1,1,1,GUIDED,4
1536690300484340406,1699,1536690300483689838,,1,1,1,GUIDED,4
1536690301477669894,1700,1536690301476285369,,1,1,1,GUIDED,4
1536690302466757971,1701,1536690302459774869,,1,1,1,GUIDED,4
1536690303490832375,1702,1536690303490473413,,1,1,1,GUIDED,4
1536690304459715117,1703,1536690304459363386,,1,1,1,GUIDED,4
1536690305472173469,1704,1536690305471665551,,1,1,1,GUIDED,4
1536690306491880866,1705,1536690306489681139,,1,1,1,GUIDED,4
1536690307470486545,1706,1536690307469766443,,1,1,1,GUIDED,4
1536690308500711506,1707,1536690308500283490,,1,1,1,GUIDED,4
1536690309471534496,1708,1536690309471255658,,1,1,1,GUIDED,4
1536690310478226501,1709,1536690310477861074,,1,1,1,GUIDED,4
1536690311485824040,1710,1536690311485465589,,1,1,1,GUIDED,4
1536690312481404742,1711,1536690312480998517,,1,1,1,GUIDED,4
1536690313484894560,1712,1536690313484526798,,1,1,1,GUIDED,4
1536690314463709159,1713,1536690314462990754,,1,1,1,GUIDED,4
1536690315463179670,1714,1536690315462859106,,1,1,1,GUIDED,4
1536690316469926488,1715,1536690316468662503,,1,1,1,GUIDED,4
1536690317472104867,1716,1536690317471528952,,1,1,1,GUIDED,4
1536690318473863069,1717,1536690318468878805,,1,1,1,GUIDED,4
1536690319481421634,1718,1536690319481142220,,1,1,1,GUIDED,4
1536690320486427684,1719,1536690320486119792,,1,1,1,GUIDED,4
1536690321466062861,1720,1536690321465808759,,1,1,1,GUIDED,4
1536690322482003069,1721,1536690322481302135,,1,1,1,GUIDED,4
1536690323466827239,1722,1536690323466409751,,1,1,1,GUIDED,4
1536690324467749184,1723,1536690324467408685,,1,1,1,GUIDED,4
1536690325483970470,1724,1536690325483213570,,1,1,1,GUIDED,4
1536690326473729178,1725,1536690326473432613,,1,1,1,GUIDED,4
1536690327490328881,1726,1536690327489947295,,1,1,1,GUIDED,4
1536690328477613153,1727,1536690328477226927,,1,1,1,GUIDED,4
1536690329495995223,1728,1536690329495207860,,1,1,1,GUIDED,4
1536690330466427923,1729,1536690330466069024,,1,1,1,GUIDED,4
1536690331472994876,1730,1536690331470228866,,1,1,1,GUIDED,4
1536690332489768173,1731,1536690332488795921,,1,1,1,GUIDED,4
1536690333488483319,1732,1536690333486054801,,1,1,1,GUIDED,4
