%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1536690269546294055,6977,1536690269540385441,map,-18.8969230652,7.32703113556,0.741837084293,0.249954342842,-0.0572784617543,0.0326794497669
1536690269774579854,6978,1536690269771444865,map,-18.7873935699,7.36423254013,1.02322113514,0.249954342842,-0.0572784617543,0.0326794497669
1536690270021777052,6979,1536690270021249615,map,-18.4191493988,7.69158744812,0.806860029697,0.672671198845,0.0553066581488,0.062943264842
1536690270301804593,6980,1536690270299267022,map,-17.9159297943,8.1664352417,0.422068029642,0.672671198845,0.0553066581488,0.062943264842
1536690270521780201,6981,1536690270517229553,map,-17.4984989166,8.39241790771,-0.498683542013,0.0710596814752,0.260594397783,-0.244943395257
1536690270786256027,6982,1536690270785325949,map,-17.065656662,8.64409637451,-1.73994266987,0.0710596814752,0.260594397783,-0.244943395257
1536690271021895986,6983,1536690271018813380,map,-16.6364517212,8.79108333588,-3.3054792881,0.253307580948,0.20857656002,-0.271457493305
1536690271336753796,6984,1536690271334964390,map,-15.9864721298,9.53181934357,-4.4022064209,0.0705620497465,-0.0191826876253,-0.152335956693
1536690271544991149,6985,1536690271543078292,map,-15.5567092896,10.0693178177,-5.08010292053,0.0705620497465,-0.0191826876253,-0.152335956693
1536690271768981650,6986,1536690271764226273,map,-15.1569547653,10.700422287,-5.5220952034,-0.329535245895,-0.0329675301909,-0.176964193583
1536690272006057333,6987,1536690272004774340,map,-14.8021812439,11.4496059418,-5.57923841476,-0.329535245895,-0.0329675301909,-0.176964193583
1536690272265321062,6988,1536690272258343783,map,-14.5188360214,12.1628446579,-5.42572450638,-0.304218262434,0.00724134873599,-0.265201896429
1536690272516972400,6989,1536690272516276586,map,-14.2246446609,12.5660419464,-6.02412605286,-0.0236367769539,0.0167736392468,-0.0693587213755
1536690272792311602,6990,1536690272790180128,map,-14.1082057953,13.0647144318,-6.02996063232,-0.0236367769539,0.0167736392468,-0.0693587213755
1536690273002803848,6991,1536690273002014309,map,-14.0998907089,13.391705513,-6.08803749084,-0.35936614871,0.0348492749035,-0.0690854340792
