%time,field.header.seq,field.header.stamp,field.header.frame_id,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist
1536690269471312945,2533,1536690269470818468,NED,-0.070000000298,-460.954467773,-42.3638648987,1
1536690269528761229,2534,1536690269528147076,NED,-0.070000000298,-460.954467773,-42.3638648987,1
1536690269566296102,2535,1536690269564647459,NED,-0.070000000298,-460.954467773,-42.3638648987,1
1536690269602913890,2536,1536690269602270521,NED,-0.149999991059,-461.505310059,-40.3954353333,3
1536690269623720355,2537,1536690269622344502,NED,-0.149999991059,-461.505310059,-40.3954353333,3
1536690269690928375,2538,1536690269690372844,NED,-0.25,-461.505310059,-224.684967041,5
1536690269750319436,2539,1536690269749720866,NED,-0.25,-461.505310059,-224.684967041,5
1536690269780567089,2540,1536690269779490361,NED,-0.359999984503,-364.504241943,-222.816833496,7
1536690269846134594,2541,1536690269845275234,NED,-0.359999984503,-364.504241943,-222.816833496,7
1536690269887359987,2542,1536690269886898084,NED,-0.469999998808,-364.504241943,-220.982498169,9
1536690269950342883,2543,1536690269949692763,NED,-0.579999983311,-360.250274658,-219.18196106,11
1536690269974500169,2544,1536690269973795395,NED,-0.579999983311,-360.250274658,-219.18196106,11
1536690270046710341,2545,1536690270045950177,NED,-0.579999983311,-360.250274658,-219.18196106,11
1536690270081647806,2546,1536690270081117426,NED,-0.680000007153,-360.250274658,-217.364532471,13
1536690270175438975,2547,1536690270173711007,NED,-0.759999990463,-348.025695801,-215.589248657,15
1536690270212924827,2548,1536690270211861730,NED,-0.759999990463,-348.025695801,-215.589248657,15
1536690270293468644,2549,1536690270292755838,NED,-0.829999983311,-348.025695801,-213.814071655,17
1536690270344185719,2550,1536690270341394174,NED,-0.829999983311,-348.025695801,-213.814071655,17
1536690270377261781,2551,1536690270375945637,NED,-0.879999995232,-333.960723877,-212.081161499,19
1536690270450272435,2552,1536690270448808425,NED,-0.879999995232,-333.960723877,-212.081161499,19
1536690270483118201,2553,1536690270482713512,NED,-0.909999966621,-333.960723877,-210.348297119,21
1536690270551953426,2554,1536690270550922584,NED,-0.909999966621,-333.960723877,-210.348297119,21
1536690270579538650,2555,1536690270578716248,NED,-0.879999995232,-318.097869873,-208.649200439,23
1536690270649247570,2556,1536690270647617198,NED,-0.879999995232,-318.097869873,-208.649200439,23
1536690270689079670,2557,1536690270688682533,NED,-0.810000002384,-318.097869873,-206.950073242,25
1536690270781752513,2558,1536690270779272892,NED,-0.680000007153,-296.143341064,-205.284820557,26
1536690270803436674,2559,1536690270802624192,NED,-0.680000007153,-296.143341064,-205.284820557,26
1536690270869389604,2560,1536690270865508051,NED,-0.5,-296.143341064,-203.619537354,28
1536690270887525896,2561,1536690270886927486,NED,-0.5,-296.143341064,-203.619537354,28
1536690270962083982,2562,1536690270960979670,NED,-0.239999994636,-271.81930542,-201.99647522,30
1536690271008758518,2563,1536690271008093679,NED,-0.239999994636,-271.81930542,-201.99647522,30
1536690271053309837,2564,1536690271050659823,NED,-0.239999994636,-271.81930542,-201.99647522,30
1536690271094474401,2565,1536690271093923157,NED,0.070000000298,-271.81930542,-200.373474121,32
1536690271142701136,2566,1536690271140624861,NED,0.070000000298,-271.81930542,-200.373474121,32
1536690271190407827,2567,1536690271189592145,NED,0.449999988079,-210.717773438,-198.775787354,34
1536690271327493785,2568,1536690271326662744,NED,0.849999964237,-210.717773438,-197.20350647,35
1536690271384461991,2569,1536690271382962046,NED,1.28999996185,-187.464523315,-195.656570435,37
1536690271474648588,2570,1536690271471073776,NED,1.74000000954,-187.464523315,-194.109558105,39
1536690271502730562,2571,1536690271502083482,NED,1.74000000954,-187.464523315,-194.109558105,39
1536690271560481459,2572,1536690271559178243,NED,2.22000002861,-183.662231445,-192.596450806,41
1536690271586224126,2573,1536690271585038666,NED,2.22000002861,-183.662231445,-192.596450806,41
1536690271652909478,2574,1536690271652043014,NED,2.22000002861,-183.662231445,-192.596450806,41
1536690271682284684,2575,1536690271680219992,NED,2.72000002861,-183.662231445,-191.083297729,43
1536690271739512208,2576,1536690271738627952,NED,2.72000002861,-183.662231445,-191.083297729,43
1536690271850043176,2577,1536690271847697438,NED,3.25,-177.940551758,-189.612442017,44
1536690271902905165,2578,1536690271902145897,NED,3.77999997139,-177.940551758,-188.133148193,46
1536690271988799505,2579,1536690271985875580,NED,4.31999969482,-181.334869385,-186.687576294,48
1536690272061822351,2580,1536690272058578790,NED,4.84999990463,-181.334869385,-185.233642578,50
1536690272109800615,2581,1536690272108943015,NED,4.84999990463,-181.334869385,-185.233642578,50
1536690272147922955,2582,1536690272143453040,NED,4.84999990463,-181.334869385,-185.233642578,50
1536690272205057202,2583,1536690272204229713,NED,5.35999965668,-192.508880615,-183.804977417,52
1536690272254710253,2584,1536690272250969527,NED,5.35999965668,-192.508880615,-183.804977417,52
1536690272338252520,2585,1536690272337244045,NED,5.8799996376,-192.508880615,-182.37638855,53
1536690272402817405,2586,1536690272402051258,NED,6.38999986649,-231.69708252,-180.973144531,55
1536690272464620537,2587,1536690272463877012,NED,6.92999982834,-231.69708252,-179.561462402,57
1536690272498640180,2588,1536690272496637085,NED,6.92999982834,-231.69708252,-179.561462402,57
1536690272562023253,2589,1536690272550572347,NED,7.5,-236.447143555,-178.166702271,59
1536690272626108956,2590,1536690272625470356,NED,7.5,-236.447143555,-178.166702271,59
1536690272665426836,2591,1536690272664886088,NED,8.07999992371,-236.447143555,-176.780303955,61
1536690272694841016,2592,1536690272693387022,NED,8.07999992371,-236.447143555,-176.780303955,61
1536690272766693473,2593,1536690272765868160,NED,8.67000007629,-231.702041626,-175.402450562,62
1536690272801146668,2594,1536690272800729404,NED,8.67000007629,-231.702041626,-175.402450562,62
1536690272879380138,2595,1536690272876346746,NED,9.25,-231.702041626,-174.016143799,64
1536690272892938871,2596,1536690272890562222,NED,9.25,-231.702041626,-174.016143799,64
1536690272941260355,2597,1536690272940417730,NED,9.25,-231.702041626,-174.016143799,64
1536690272985067221,2598,1536690272983853346,NED,9.82999992371,-258.943756104,-172.638168335,66
1536690273059726423,2599,1536690273055529649,NED,9.82999992371,-258.943756104,-172.638168335,66
1536690273098283499,2600,1536690273096168760,NED,10.4200000763,-258.943756104,-171.243392944,68
1536690273154279100,2601,1536690273153502136,NED,10.4200000763,-258.943756104,-171.243392944,68
1536690273252305089,2602,1536690273249530151,NED,11.0,-280.828094482,-169.865493774,70
1536690273307176188,2603,1536690273301042878,NED,11.5799999237,-280.828094482,-168.462280273,72
1536690273365245248,2604,1536690273364249125,NED,12.1700000763,-294.35824585,-167.059066772,73
1536690273394916667,2605,1536690273392783370,NED,12.1700000763,-294.35824585,-167.059066772,73
1536690273463670711,2606,1536690273461860921,NED,12.779999733,-294.35824585,-165.638824463,75
1536690273498605104,2607,1536690273493357553,NED,12.779999733,-294.35824585,-165.638824463,75
1536690273520725633,2608,1536690273519936702,NED,12.779999733,-294.35824585,-165.638824463,75
1536690273564407896,2609,1536690273561578592,NED,13.4099998474,-312.300689697,-164.201812744,77
1536690273612105659,2610,1536690273611298233,NED,13.4099998474,-312.300689697,-164.201812744,77
1536690273659492809,2611,1536690273658689255,NED,14.0599994659,-312.300689697,-162.773193359,79
1536690273729341916,2612,1536690273727486145,NED,14.0599994659,-312.300689697,-162.773193359,79
1536690273789219999,2613,1536690273787455808,NED,14.7299995422,-323.227294922,-161.344604492,81
1536690273858628994,2614,1536690273857754114,NED,15.4200000763,-323.227294922,-159.890609741,83
1536690273874570614,2615,1536690273872864469,NED,15.4200000763,-323.227294922,-159.890609741,83
1536690273939280487,2616,1536690273937270321,NED,15.4200000763,-323.227294922,-159.890609741,83
1536690273978461987,2617,1536690273975180988,NED,16.109998703,-335.26763916,-158.436676025,85
1536690274020352700,2618,1536690274019407839,NED,16.109998703,-335.26763916,-158.436676025,85
1536690274060596498,2619,1536690274059115336,NED,16.7899990082,-335.26763916,-156.965835571,87
1536690274145132680,2620,1536690274144494623,NED,16.7899990082,-335.26763916,-156.965835571,87
1536690274173715755,2621,1536690274173077058,NED,17.4599990845,-368.203369141,-155.494888306,89
1536690274257183976,2622,1536690274255947798,NED,17.4599990845,-368.203369141,-155.494888306,89
1536690274274698979,2623,1536690274273939359,NED,18.1199989319,-368.203369141,-154.007141113,91
1536690274344017769,2624,1536690274343296100,NED,18.1199989319,-368.203369141,-154.007141113,91
1536690274364182339,2625,1536690274361662463,NED,18.7700004578,-397.657012939,-152.510955811,93
1536690274455927247,2626,1536690274454626271,NED,18.7700004578,-397.657012939,-152.510955811,93
1536690274486185076,2627,1536690274485334228,NED,19.4200000763,-397.657012939,-151.006256104,95
1536690274566298765,2628,1536690274564313174,NED,20.0699996948,-426.604858398,-149.501602173,97
1536690274594637305,2629,1536690274594008593,NED,20.0699996948,-426.604858398,-149.501602173,97
1536690274666260843,2630,1536690274663207739,NED,20.75,-426.604858398,-147.988418579,99
1536690274692979667,2631,1536690274692539747,NED,20.75,-426.604858398,-147.988418579,99
1536690274748905255,2632,1536690274746062703,NED,20.75,-426.604858398,-147.988418579,99
1536690274799505119,2633,1536690274798819160,NED,21.4499988556,-431.945983887,-146.475311279,101
1536690274865481376,2634,1536690274864917269,NED,22.1499996185,-431.945983887,-144.953720093,103
1536690274901656684,2635,1536690274899184135,NED,22.1499996185,-431.945983887,-144.953720093,103
1536690274956572581,2636,1536690274954004259,NED,22.1499996185,-431.945983887,-144.953720093,103
1536690274969320815,2637,1536690274968601034,NED,22.8299999237,-435.436248779,-143.423706055,105
1536690275057586364,2638,1536690275054934013,NED,22.8299999237,-435.436248779,-143.423706055,105
