%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1536690269544873500,16413,1536690269535146914,base_link,44.72,0.0
1536690269614848746,16414,1536690269614595923,base_link,44.72,0.0
1536690269700282431,16415,1536690269698924017,base_link,44.71,0.0
1536690269825108457,16416,1536690269824552221,base_link,44.71,0.0
1536690269894026302,16417,1536690269893715497,base_link,44.71,0.0
1536690269996846322,16418,1536690269996573596,base_link,44.71,0.0
1536690270146231379,16419,1536690270145923327,base_link,44.7,0.0
1536690270223079941,16420,1536690270222719506,base_link,44.7,0.0
1536690270308630133,16421,1536690270308414237,base_link,44.69,0.0
1536690270403518862,16422,1536690270403120700,base_link,44.69,0.0
1536690270504202289,16423,1536690270503980985,base_link,44.69,0.0
1536690270596910714,16424,1536690270596461898,base_link,44.69,0.0
1536690270696137810,16425,1536690270695809567,base_link,44.68,0.0
1536690270813951295,16426,1536690270813489072,base_link,44.68,0.0
1536690270906233143,16427,1536690270905933762,base_link,44.68,0.0
1536690271021794486,16428,1536690271017709165,base_link,44.68,0.0
1536690271122563126,16429,1536690271122101063,base_link,44.68,0.0
1536690271206262251,16430,1536690271206013588,base_link,44.67,0.0
1536690271344249168,16431,1536690271343047420,base_link,44.67,0.0
1536690271420179139,16432,1536690271417696030,base_link,44.66,0.0
1536690271512926730,16433,1536690271512387742,base_link,44.66,0.0
1536690271595942168,16434,1536690271595724128,base_link,44.66,0.0
1536690271712598703,16435,1536690271712365720,base_link,44.66,0.0
1536690271856863373,16436,1536690271856566520,base_link,44.65,0.0
1536690271910913126,16437,1536690271910707117,base_link,44.65,0.0
1536690272002561814,16438,1536690272002162404,base_link,44.65,0.0
1536690272116494001,16439,1536690272116016066,base_link,44.65,0.0
1536690272210311825,16440,1536690272210012604,base_link,44.65,0.0
1536690272360829000,16441,1536690272358931438,base_link,44.64,0.0
1536690272413000582,16442,1536690272412550935,base_link,44.64,0.0
1536690272506947426,16443,1536690272506653452,base_link,44.64,0.0
1536690272632701321,16444,1536690272632236474,base_link,44.63,0.0
1536690272705042912,16445,1536690272704703053,base_link,44.63,0.0
1536690272842408380,16446,1536690272841124940,base_link,44.63,0.0
1536690272901915660,16447,1536690272898345872,base_link,44.63,0.0
1536690273000057229,16448,1536690272998947830,base_link,44.62,0.0
1536690273103439405,16449,1536690273103235572,base_link,44.62,0.0
1536690273264103662,16450,1536690273261288630,base_link,44.62,0.0
1536690273307570413,16451,1536690273306341818,base_link,44.62,0.0
1536690273405081957,16452,1536690273404820719,base_link,44.62,0.0
1536690273499019393,16453,1536690273498310747,base_link,44.61,0.0
1536690273606604710,16454,1536690273606239667,base_link,44.61,0.0
1536690273709734959,16455,1536690273709205314,base_link,44.61,0.0
1536690273823623915,16456,1536690273823294391,base_link,44.6,0.0
1536690273899060976,16457,1536690273898709885,base_link,44.6,0.0
1536690274012077101,16458,1536690274011852597,base_link,44.6,0.0
1536690274100003814,16459,1536690274099448987,base_link,44.6,0.0
1536690274198422013,16460,1536690274198053834,base_link,44.59,0.0
1536690274292626127,16461,1536690274292433494,base_link,44.59,0.0
1536690274395679002,16462,1536690274395246666,base_link,44.59,0.0
1536690274507874645,16463,1536690274504857125,base_link,44.58,0.0
1536690274580157007,16464,1536690274579872057,base_link,44.58,0.0
1536690274698057720,16465,1536690274697350514,base_link,44.58,0.0
1536690274817516359,16466,1536690274817310863,base_link,44.58,0.0
1536690274905507742,16467,1536690274905105677,base_link,44.57,0.0
1536690275023803160,16468,1536690275023534402,base_link,44.57,0.0
1536690275104162056,16469,1536690275102590210,base_link,44.57,0.0
1536690275201617506,16470,1536690275201221969,base_link,44.57,0.0
1536690275302659640,16471,1536690275299847775,base_link,44.56,0.0
1536690275418732164,16472,1536690275418328211,base_link,44.56,0.0
1536690275508324192,16473,1536690275508102024,base_link,44.56,0.0
1536690275644558405,16474,1536690275644305071,base_link,44.56,0.0
1536690275719757939,16475,1536690275719292964,base_link,44.56,0.0
1536690275846524886,16476,1536690275846167715,base_link,44.55,0.0
1536690275926357689,16477,1536690275926007782,base_link,44.55,0.0
1536690276004080938,16478,1536690276003404707,base_link,44.55,0.0
1536690276119614122,16479,1536690276119006880,base_link,44.55,0.0
1536690276227921876,16480,1536690276227685469,base_link,44.54,0.0
1536690276340106127,16481,1536690276339746877,base_link,44.54,0.0
1536690276433013201,16482,1536690276432790041,base_link,44.54,0.0
1536690276513598649,16483,1536690276506451584,base_link,44.53,0.0
1536690276610431465,16484,1536690276608840772,base_link,44.53,0.0
1536690276676447850,16485,1536690276675038782,base_link,44.53,0.0
1536690276838832972,16486,1536690276838596597,base_link,44.52,0.0
1536690276937450907,16487,1536690276937148038,base_link,44.53,0.0
1536690277008404805,16488,1536690277005116190,base_link,44.52,0.0
1536690277092115290,16489,1536690277091756295,base_link,44.52,0.0
1536690277211028605,16490,1536690277210578094,base_link,44.51,0.0
1536690277295163042,16491,1536690277294859309,base_link,44.52,0.0
