%time,field.header.seq,field.header.stamp,field.header.frame_id,field.rssi,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7,field.channels8,field.channels9,field.channels10,field.channels11,field.channels12,field.channels13,field.channels14,field.channels15
1536690269830741337,5302,1536690269830281898,,0,1514,1552,1577,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690270183517622,5303,1536690270182655478,,0,1514,1552,1577,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690270566329952,5304,1536690270562120955,,0,1514,1552,1577,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690270913992057,5305,1536690270913811712,,0,1514,1552,1577,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690271362054880,5306,1536690271361858631,,0,1514,1552,1579,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690271668146837,5307,1536690271667837120,,0,1514,1552,1579,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690272019134195,5308,1536690272018939770,,0,1514,1552,1579,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690272266762353,5309,1536690272264201616,,0,1514,1552,1579,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690272651723501,5310,1536690272651207648,,0,1514,1552,1579,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690273019391077,5311,1536690273019225099,,0,1514,1552,1579,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690273374698180,5312,1536690273374032765,,0,1514,1552,1579,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690273706554084,5313,1536690273706281966,,0,1514,1552,1579,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690274048917600,5314,1536690274048670825,,0,1514,1552,1579,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690274374773756,5315,1536690274373895069,,0,1514,1552,1579,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690274767885259,5316,1536690274766473151,,0,1514,1552,1579,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690275065019050,5317,1536690275062232145,,0,1514,1552,1579,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690275357682445,5318,1536690275357358425,,0,1514,1552,1579,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690275753138726,5319,1536690275752654935,,0,1514,1552,1579,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690276064037225,5320,1536690276063806066,,0,1514,1552,1579,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690276514006409,5321,1536690276509123229,,0,1514,1552,1579,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690276805755214,5322,1536690276800361109,,0,1514,1552,1579,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690277202090823,5323,1536690277200999983,,0,1514,1552,1579,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690277545751763,5324,1536690277545539195,,0,1514,1552,1579,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690277965735492,5325,1536690277964507793,,0,1514,1552,1579,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690278269326805,5326,1536690278269174266,,0,1514,1552,1579,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690278586862852,5327,1536690278583459969,,0,1514,1552,1579,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690278829233731,5328,1536690278827109874,,0,1514,1552,1579,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690279190740351,5329,1536690279190515495,,0,1514,1552,1579,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690279537507705,5330,1536690279536820466,,0,1514,1552,1579,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690279982548079,5331,1536690279982320503,,0,1514,1552,1579,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690280370886829,5332,1536690280370696820,,0,1514,1552,1579,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690280755173410,5333,1536690280754951882,,0,1514,1552,1579,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690281189647965,5334,1536690281189438596,,0,1514,1552,1579,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690281435560154,5335,1536690281435140650,,0,1514,1552,1579,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536690281767141764,5336,1536690281766916108,,0,1514,1552,1579,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
