%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1536690269544395437,16414,1536690269532350633,base_link,9000.0,-55000.0,-510000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690269607836812,16415,1536690269606793203,base_link,19000.0,-68000.0,-503000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690269700266815,16416,1536690269698186604,base_link,23000.0,-102000.0,-506000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690269792248547,16417,1536690269791501599,base_link,30000.0,-139000.0,-490000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690269890855539,16418,1536690269890286600,base_link,40000.0,-177000.0,-472000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690269994577702,16419,1536690269994001627,base_link,50000.0,-209000.0,-456000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690270143984070,16420,1536690270143367997,base_link,48000.0,-233000.0,-454000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690270218203448,16421,1536690270217565968,base_link,53000.0,-259000.0,-435000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690270307209321,16422,1536690270306668125,base_link,51000.0,-262000.0,-424000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690270400174537,16423,1536690270397734083,base_link,59000.0,-272000.0,-410000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690270501425975,16424,1536690270500790734,base_link,65000.0,-273000.0,-408000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690270593914024,16425,1536690270592913101,base_link,85000.0,-273000.0,-402000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690270692931241,16426,1536690270692438619,base_link,111000.0,-272000.0,-400000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690270812403672,16427,1536690270810247783,base_link,135000.0,-272000.0,-390000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690270904775533,16428,1536690270904182211,base_link,152000.0,-277000.0,-378000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690271013088215,16429,1536690271012590601,base_link,166000.0,-277000.0,-369000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690271120891732,16430,1536690271120211085,base_link,178000.0,-279000.0,-363000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690271205795868,16431,1536690271205281455,base_link,183000.0,-277000.0,-364000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690271341521716,16432,1536690271340953737,base_link,189000.0,-278000.0,-361000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690271392908911,16433,1536690271392521598,base_link,194000.0,-276000.0,-355000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690271510333898,16434,1536690271509392173,base_link,201000.0,-272000.0,-359000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690271592645714,16435,1536690271591896397,base_link,208000.0,-273000.0,-353000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690271711223746,16436,1536690271710788370,base_link,209000.0,-271000.0,-353000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690271855556509,16437,1536690271853763935,base_link,206000.0,-256000.0,-362000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690271909291234,16438,1536690271908831858,base_link,209000.0,-245000.0,-369000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690272000723225,16439,1536690271999976853,base_link,213000.0,-227000.0,-378000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690272113870705,16440,1536690272113305990,base_link,210000.0,-207000.0,-394000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690272208154784,16441,1536690272207684626,base_link,217000.0,-190000.0,-400000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690272354792167,16442,1536690272353652945,base_link,235000.0,-169000.0,-402000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690272411072973,16443,1536690272410186766,base_link,235000.0,-169000.0,-402000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690272504624471,16444,1536690272504125578,base_link,240000.0,-162000.0,-404000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690272631268446,16445,1536690272629797780,base_link,241000.0,-157000.0,-402000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690272703313504,16446,1536690272702374243,base_link,240000.0,-156000.0,-404000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690272805103738,16447,1536690272803557811,base_link,237000.0,-148000.0,-408000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690272897672584,16448,1536690272897075678,base_link,233000.0,-139000.0,-415000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690272992126193,16449,1536690272989009156,base_link,235000.0,-127000.0,-419000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690273101440726,16450,1536690273100834637,base_link,232000.0,-112000.0,-425000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690273257349159,16451,1536690273253811753,base_link,228000.0,-90000.0,-424000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690273307538190,16452,1536690273304664792,base_link,228000.0,-90000.0,-424000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690273394755009,16453,1536690273393420627,base_link,239000.0,-80000.0,-420000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690273498857095,16454,1536690273496619161,base_link,236000.0,-70000.0,-423000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536690273603407355,16455,1536690273602991275,base_link,241000.0,-70000.0,-420000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
