%time,field.header.seq,field.header.stamp,field.header.frame_id,field.airspeed,field.groundspeed,field.heading,field.throttle,field.altitude,field.climb
1532134704750228368,3413,1532134704749977040,,23.1060962677,22.8210296631,274,0.0,419.649993896,-0.0123667707667
1532134705072925296,3414,1532134705072180944,,22.8148612976,22.3119544983,277,0.0,420.440002441,1.9799489975
1532134705436047120,3415,1532134705435778128,,22.0695762634,21.6921157837,284,0.0,421.549987793,1.8984181881
1532134705700955376,3416,1532134705699963824,,20.9343986511,21.282283783,288,0.0,422.359985352,3.14519953728
1532134706202620272,3417,1532134706202310064,,20.4274654388,20.6225509644,290,0.0,423.729980469,2.1254658699
1532134706629469136,3418,1532134706628986736,,18.9550113678,19.9791889191,295,0.0,424.699981689,2.11752653122
1532134706976082256,3419,1532134706975343376,,17.7648658752,19.5739650726,299,0.0,425.009979248,1.50292634964
1532134707439877296,3420,1532134707439534096,,17.4441680908,19.214466095,301,0.0,424.649993896,-0.762054920197
1532134707937986416,3421,1532134707936983760,,17.5943756104,19.232963562,306,0.0,423.589996338,-2.75418758392
1532134708302918800,3422,1532134708302387024,,17.6432495117,19.378112793,307,0.0,422.309997559,-2.80453205109
1532134708622368208,3423,1532134708621305104,,18.0584144592,19.739151001,306,0.0,420.979980469,-5.19353866577
1532134709096160496,3424,1532134709094761904,,18.7271823883,20.4230518341,306,0.0,418.599975586,-6.22724485397
1532134709380813168,3425,1532134709380234544,,18.8762779236,21.0221881866,306,0.0,417.009979248,-5.05414104462
1532134709855282896,3426,1532134709854351568,,19.3631858826,21.8630123138,301,0.0,414.549987793,-6.19484472275
1532134710347528176,3427,1532134710347036304,,19.6834125519,22.5229206085,303,0.0,411.809997559,-5.8554148674
1532134710680092432,3428,1532134710679541264,,20.5973091125,22.9250621796,305,0.0,410.130004883,-6.49826717377
1532134711077948816,3429,1532134711077524624,,21.2750587463,23.2450428009,304,0.0,408.16998291,-5.89025592804
1532134711527123408,3430,1532134711526556976,,21.724822998,23.2744140625,302,0.0,406.679992676,-4.93247318268
1532134711939600208,3431,1532134711939113552,,21.4532718658,22.9827365875,302,0.0,405.910003662,-2.30208039284
1532134712361084016,3432,1532134712360698704,,20.883638382,22.5572299957,303,0.0,405.489990234,-0.975850403309
1532134712804881008,3433,1532134712804399376,,20.4439315796,22.1437263489,306,0.0,405.229980469,-1.18893694878
1532134713254762864,3434,1532134713253365552,,19.9132194519,22.024230957,312,0.0,404.839996338,0.681705474854
1532134713577226928,3435,1532134713576660816,,19.4090919495,22.0593357086,316,0.0,404.369995117,-0.929588675499
1532134714055977840,3436,1532134714055535248,,19.578742981,22.2844963074,326,0.0,403.359985352,-1.39207839966
