%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1532134704606830704,12103,1532134704606101680,base_link,23000.0,-139000.0,-471000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134704749666928,12104,1532134704748861872,base_link,22000.0,-192000.0,-446000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134704822335152,12105,1532134704821917680,base_link,16000.0,-237000.0,-423000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134704937904176,12106,1532134704930691152,base_link,11000.0,-267000.0,-403000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134705066488624,12107,1532134705065867600,base_link,6000.0,-288000.0,-384000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134705132108912,12108,1532134705129617680,base_link,7000.0,-305000.0,-370000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134705252795856,12109,1532134705252168368,base_link,10000.0,-317000.0,-357000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134705322252016,12110,1532134705321761008,base_link,14000.0,-323000.0,-348000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134705418554896,12111,1532134705418186288,base_link,16000.0,-328000.0,-348000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134705545678448,12112,1532134705545313424,base_link,22000.0,-336000.0,-334000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134705621980560,12113,1532134705621480048,base_link,25000.0,-343000.0,-328000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134705714621488,12114,1532134705713885520,base_link,26000.0,-344000.0,-329000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134705815121584,12115,1532134705814639856,base_link,25000.0,-346000.0,-325000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134705913623696,12116,1532134705913132144,base_link,21000.0,-345000.0,-325000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134706048683056,12117,1532134706047927632,base_link,15000.0,-339000.0,-334000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134706113843536,12118,1532134706111226448,base_link,12000.0,-329000.0,-344000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134706221912688,12119,1532134706221461360,base_link,10000.0,-321000.0,-352000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134706341292208,12120,1532134706340258384,base_link,13000.0,-314000.0,-358000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134706425528592,12121,1532134706424639184,base_link,17000.0,-306000.0,-365000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134706522891664,12122,1532134706522411152,base_link,27000.0,-294000.0,-378000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134706645224400,12123,1532134706644255376,base_link,35000.0,-278000.0,-390000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134706721536976,12124,1532134706719509616,base_link,48000.0,-258000.0,-404000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134706821144848,12125,1532134706820602160,base_link,61000.0,-237000.0,-419000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134706922039472,12126,1532134706920869520,base_link,77000.0,-219000.0,-428000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134707015159952,12127,1532134707014610032,base_link,90000.0,-204000.0,-434000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134707151104784,12128,1532134707149608848,base_link,104000.0,-192000.0,-438000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134707221225424,12129,1532134707220762832,base_link,116000.0,-178000.0,-440000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134707319041008,12130,1532134707318471728,base_link,127000.0,-170000.0,-442000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134707408090096,12131,1532134707407732688,base_link,135000.0,-167000.0,-440000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134707519695760,12132,1532134707518168240,base_link,145000.0,-164000.0,-440000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134707621590352,12133,1532134707621038672,base_link,153000.0,-155000.0,-441000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134707734880528,12134,1532134707733272464,base_link,166000.0,-149000.0,-438000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134707820482960,12135,1532134707819523184,base_link,176000.0,-144000.0,-436000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134707911456496,12136,1532134707905325168,base_link,188000.0,-133000.0,-433000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134708043110256,12137,1532134708038633520,base_link,197000.0,-126000.0,-433000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532134708138557232,12138,1532134708136258064,base_link,208000.0,-120000.0,-427000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
