%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.des_x,field.des_y,field.des_z,field.meas_x,field.meas_y,field.meas_z
1532134704589535376,4679,1532134704588411824,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,4.64488983154,-22.5352325439,1.27522075176
1532134704627356656,4680,1532134704626182192,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,4.72900438309,-22.4729881287,0.98904889822
1532134704693961360,4681,1532134704693705968,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,4.90251970291,-22.3697147369,0.516986072063
1532134704738371248,4682,1532134704737928432,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,5.03311729431,-22.2871246338,0.237945780158
1532134704812142416,4683,1532134704811773136,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,5.34429264069,-22.0961494446,-0.234510198236
1532134704866480816,4684,1532134704865273968,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,5.57072162628,-21.9359760284,-0.542669653893
1532134704905785456,4685,1532134704905324976,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,5.74136257172,-21.8243694305,-0.688162386417
1532134704963143248,4686,1532134704962436976,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,6.00422239304,-21.6459999084,-0.89944845438
1532134705062046224,4687,1532134705061436336,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,6.35978317261,-21.3863620758,-1.09751558304
1532134705116820688,4688,1532134705112974096,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,6.4559211731,-21.3219203949,-1.12263512611
1532134705125771472,4689,1532134705125007216,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,6.7674870491,-21.1243000031,-1.22502112389
1532134705191009872,4690,1532134705189539344,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,7.0769867897,-20.9173488617,-1.31925523281
1532134705250980080,4691,1532134705250529648,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,7.39461755753,-20.6897468567,-1.40452075005
1532134705290435280,4692,1532134705287933744,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,7.49926996231,-20.6168441772,-1.42659604549
1532134705320318064,4693,1532134705319967408,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,7.8241314888,-20.3968696594,-1.48482882977
1532134705363435536,4694,1532134705362399184,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,8.04901695251,-20.250169754,-1.51804256439
