%time,field.header.seq,field.header.stamp,field.header.frame_id,field.rssi,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7,field.channels8,field.channels9,field.channels10,field.channels11,field.channels12,field.channels13,field.channels14,field.channels15
1532134704595546000,3923,1532134704593885840,,0,1515,1552,1607,1511,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532134704942170608,3924,1532134704939247248,,0,1515,1552,1603,1511,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532134705260572624,3925,1532134705256852880,,0,1515,1552,1603,1511,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532134705519403280,3926,1532134705519156944,,0,1515,1552,1603,1511,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532134705781644720,3927,1532134705780014704,,0,1515,1552,1603,1511,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532134706089030512,3928,1532134706088761584,,0,1515,1552,1603,1511,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532134706521683792,3929,1532134706521474096,,0,1515,1552,1603,1511,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532134706803074032,3930,1532134706802732240,,0,1515,1552,1603,1511,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532134707146384720,3931,1532134707145918576,,0,1515,1552,1603,1511,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532134707503193520,3932,1532134707502896240,,0,1515,1552,1603,1511,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532134707819120464,3933,1532134707818813232,,0,1515,1552,1603,1511,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532134708240443728,3934,1532134708240176848,,0,1515,1552,1603,1511,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532134708511454960,3935,1532134708511048592,,0,1515,1552,1603,1511,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532134708841327632,3936,1532134708841063504,,0,1515,1552,1603,1511,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532134709183242000,3937,1532134709183067344,,0,1515,1552,1603,1511,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532134709477450800,3938,1532134709477283344,,0,1515,1552,1603,1511,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532134709890865392,3939,1532134709890637200,,0,1515,1552,1603,1511,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532134710226889936,3940,1532134710226598800,,0,1515,1552,1603,1511,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532134710557072912,3941,1532134710556731024,,0,1515,1552,1603,1511,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532134710911270448,3942,1532134710910903472,,0,1515,1552,1603,1511,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532134711246146832,3943,1532134711245927728,,0,1515,1552,1603,1511,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532134711584002864,3944,1532134711583170000,,0,1515,1552,1603,1511,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
