%time,field.header.seq,field.header.stamp,field.header.frame_id,field.time_ref,field.source
1532134704815369552,2889,1532134704815150128,,1532980721640000000,fcu
1532134705133445680,2890,1532134705132506160,,1532980721959000000,fcu
1532134705595109040,2891,1532134705594791408,,1532980722421000000,fcu
1532134706047289680,2892,1532134706046914992,,1532980722878000000,fcu
1532134706702972944,2893,1532134706702542928,,1532980723520000000,fcu
1532134707220135024,2894,1532134707219880112,,1532980724024000000,fcu
1532134707690523248,2895,1532134707689843472,,1532980724518000000,fcu
1532134708142534928,2896,1532134708142302960,,1532980724942000000,fcu
1532134708541870064,2897,1532134708537634416,,1532980725360000000,fcu
1532134709143428560,2898,1532134709143102448,,1532980725961000000,fcu
1532134709586508208,2899,1532134709586031440,,1532980726400000000,fcu
1532134710075336016,2900,1532134710075026672,,1532980726900000000,fcu
1532134710643340816,2901,1532134710643044176,,1532980727460000000,fcu
1532134711089090416,2902,1532134711087418960,,1532980727900000000,fcu
1532134711666392784,2903,1532134711660393904,,1532980728461000000,fcu
1532134712046206096,2904,1532134712045850992,,1532980728860000000,fcu
1532134712495015280,2905,1532134712492776496,,1532980729320000000,fcu
1532134713049958000,2906,1532134713049570032,,1532980729863000000,fcu
1532134713539256048,2907,1532134713538866832,,1532980730361000000,fcu
1532134713872881360,2908,1532134713872665904,,1532980730700000000,fcu
1532134714493166288,2909,1532134714492509136,,1532980731318000000,fcu
1532134714915613392,2910,1532134714915174736,,1532980731737000000,fcu
1532134715380182128,2911,1532134715379649744,,1532980732201000000,fcu
1532134715778395888,2912,1532134715777168304,,1532980732620000000,fcu
1532134716185313872,2913,1532134716185144368,,1532980733020000000,fcu
1532134716604755952,2914,1532134716604554224,,1532980733439000000,fcu
1532134717144641232,2915,1532134717138878704,,1532980733978000000,fcu
1532134717664837968,2916,1532134717664583152,,1532980734501000000,fcu
1532134718184749776,2917,1532134718182872368,,1532980735019000000,fcu
1532134718602827088,2918,1532134718602548400,,1532980735422000000,fcu
1532134719082206768,2919,1532134719082006736,,1532980735918000000,fcu
1532134719528935792,2920,1532134719528745712,,1532980736361000000,fcu
1532134720071816848,2921,1532134720071652624,,1532980736917000000,fcu
1532134720475285008,2922,1532134720474923728,,1532980737317000000,fcu
1532134721049667312,2923,1532134721049465616,,1532980737878000000,fcu
1532134721434032176,2924,1532134721433533904,,1532980738259000000,fcu
1532134721765239728,2925,1532134721764745008,,1532980738601000000,fcu
1532134722332936208,2926,1532134722332605968,,1532980739178000000,fcu
1532134722925739408,2927,1532134722925568944,,1532980739759000000,fcu
1532134723266765392,2928,1532134723266533808,,1532980740100000000,fcu
1532134723762099664,2929,1532134723761538192,,1532980740582000000,fcu
1532134724178829008,2930,1532134724178589680,,1532980741022000000,fcu
1532134724796171984,2931,1532134724794610416,,1532980741637000000,fcu
1532134725194722672,2932,1532134725194546480,,1532980742022000000,fcu
1532134725700754032,2933,1532134725700512368,,1532980742520000000,fcu
1532134726158756240,2934,1532134726156621456,,1532980742980000000,fcu
1532134726567361232,2935,1532134726565144944,,1532980743381000000,fcu
1532134727017188560,2936,1532134727016849840,,1532980743802000000,fcu
1532134727576175472,2937,1532134727575541872,,1532980744383000000,fcu
1532134727971286672,2938,1532134727970741488,,1532980744799000000,fcu
1532134728640769680,2939,1532134728640535984,,1532980745460000000,fcu
1532134729231226640,2940,1532134729231046896,,1532980746062000000,fcu
1532134729760664944,2941,1532134729760319856,,1532980746597000000,fcu
1532134730138908976,2942,1532134730138484880,,1532980746958000000,fcu
1532134730800815120,2943,1532134730800095472,,1532980747619000000,fcu
1532134731269089296,2944,1532134731264779984,,1532980748098000000,fcu
1532134731800672464,2945,1532134731800274448,,1532980748622000000,fcu
1532134732200277008,2946,1532134732200007888,,1532980749037000000,fcu
1532134732738822928,2947,1532134732738575152,,1532980749578000000,fcu
1532134733293687152,2948,1532134733288760560,,1532980750118000000,fcu
1532134733843482256,2949,1532134733841999568,,1532980750679000000,fcu
1532134734283547600,2950,1532134734280343792,,1532980751117000000,fcu
1532134734563024112,2951,1532134734562690384,,1532980751401000000,fcu
1532134735138672752,2952,1532134735138435568,,1532980751958000000,fcu
1532134735731420656,2953,1532134735731196432,,1532980752560000000,fcu
1532134736311000720,2954,1532134736310651952,,1532980753157000000,fcu
1532134736777160080,2955,1532134736776674352,,1532980753601000000,fcu
1532134737224216464,2956,1532134737223996912,,1532980754060000000,fcu
1532134737631731344,2957,1532134737631540816,,1532980754478000000,fcu
1532134738155320112,2958,1532134738155109584,,1532980754979000000,fcu
1532134738652877360,2959,1532134738652595568,,1532980755498000000,fcu
1532134739077180496,2960,1532134739076976240,,1532980755917000000,fcu
1532134739534970480,2961,1532134739534627920,,1532980756378000000,fcu
1532134740040126352,2962,1532134740039890864,,1532980756860000000,fcu
1532134740454279568,2963,1532134740453940112,,1532980757299000000,fcu
1532134740839331920,2964,1532134740839080368,,1532980757662000000,fcu
1532134741436317488,2965,1532134741436034896,,1532980758278000000,fcu
1532134741855019504,2966,1532134741854699632,,1532980758679000000,fcu
1532134742140372944,2967,1532134742140022288,,1532980758961000000,fcu
1532134742638593680,2968,1532134742638270736,,1532980759460000000,fcu
1532134743188822448,2969,1532134743187218800,,1532980760020000000,fcu
1532134743628214320,2970,1532134743622745328,,1532980760457000000,fcu
1532134743998226576,2971,1532134743997927856,,1532980760821000000,fcu
1532134744543787984,2972,1532134744543548176,,1532980761360000000,fcu
1532134744951323984,2973,1532134744950921456,,1532980761779000000,fcu
1532134745438741520,2974,1532134745438438800,,1532980762278000000,fcu
1532134745881127408,2975,1532134745878878704,,1532980762700000000,fcu
1532134746424809584,2976,1532134746423630000,,1532980763258000000,fcu
1532134746893419632,2977,1532134746893166832,,1532980763701000000,fcu
1532134747293791664,2978,1532134747290864944,,1532980764082000000,fcu
