%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.des_x,field.des_y,field.des_z,field.meas_x,field.meas_y,field.meas_z
1536703357996656743,3101,1536703357995500714,NED,5,0.0,0.0,0.0,-0.902594208717,-18.0643138885,1.0277338028
1536703358046505458,3102,1536703358046112595,NED,5,0.0,0.0,0.0,-0.923684537411,-18.0704402924,1.09109759331
1536703358086062523,3103,1536703358081983719,NED,5,0.0,0.0,0.0,-0.944483101368,-18.0773296356,1.13554883003
1536703358121929231,3104,1536703358118679448,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-0.96511888504,-18.084646225,1.18366837502
1536703358165471148,3105,1536703358165265260,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-0.987776935101,-18.0902252197,1.2325899601
1536703358209485031,3106,1536703358208626826,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-1.03082561493,-18.0982170105,1.29869198799
1536703358293959241,3107,1536703358293330731,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-1.05392372608,-18.1076068878,1.32808685303
1536703358368390665,3108,1536703358366734670,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-1.02881133556,-18.1187610626,1.33784890175
1536703358411474119,3109,1536703358410704009,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-0.998173236847,-18.125711441,1.36381947994
1536703358442294506,3110,1536703358441566252,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-0.919554054737,-18.1330909729,1.39516925812
1536703358539512678,3111,1536703358537665163,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-0.748319268227,-18.1403999329,1.4077256918
1536703358597905334,3112,1536703358597162808,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-0.585597395897,-18.1461429596,1.40686583519
1536703358626404864,3113,1536703358625941090,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-0.469667047262,-18.1446762085,1.41818976402
1536703358682922038,3114,1536703358681832889,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-0.34755179286,-18.147277832,1.42369234562
1536703358720200966,3115,1536703358718825322,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-0.212119027972,-18.1429901123,1.42702436447
1536703358775748799,3116,1536703358775321664,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-0.000192794948816,-18.1368026733,1.44541096687
1536703358798616762,3117,1536703358797393085,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,0.134148672223,-18.1332321167,1.45934355259
1536703358847440967,3118,1536703358846411786,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,0.284819275141,-18.1222572327,1.4773619175
1536703358917053429,3119,1536703358916091992,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,0.489140689373,-18.1088562012,1.55615139008
1536703358985208584,3120,1536703358984504522,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,0.775790035725,-18.0848388672,1.682736516
1536703359037236229,3121,1536703359036663719,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,0.93288397789,-18.0691719055,1.7443356514
1536703359063903504,3122,1536703359063431569,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,1.08484148979,-18.058965683,1.81271636486
1536703359122243413,3123,1536703359120271483,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,1.25065767765,-18.0440406799,1.88023853302
1536703359151020665,3124,1536703359150291100,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,1.42288243771,-18.0261535645,1.94456768036
1536703359207229414,3125,1536703359206555784,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,1.69630670547,-17.9951496124,2.06629943848
1536703359252669428,3126,1536703359250190844,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,1.87412011623,-17.9720973969,2.13767313957
1536703359296119785,3127,1536703359295370988,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,2.05574297905,-17.9475898743,2.21972894669
1536703359353698769,3128,1536703359353282419,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,2.32534456253,-17.9070606232,2.36940073967
1536703359413228755,3129,1536703359410499964,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,2.493745327,-17.8712749481,2.49751067162
1536703359444709966,3130,1536703359444189360,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,2.65366888046,-17.838224411,2.63054084778
1536703359541879576,3131,1536703359541356506,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,3.04149413109,-17.7472171783,3.01400184631
1536703359582130903,3132,1536703359581947352,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,3.17925810814,-17.7077178955,3.19942975044
1536703359635042382,3133,1536703359633774418,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,3.36813569069,-17.6492595673,3.50898694992
1536703359671152443,3134,1536703359670223678,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,3.50957512856,-17.6098670959,3.70050144196
1536703359729396641,3135,1536703359728612387,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,3.66227316856,-17.5686016083,3.88111829758
1536703359773320020,3136,1536703359771968888,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,3.91444969177,-17.496969223,4.13324451447
