%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1536703357992366995,2532,1536703357992094260,map,-18.0901923208,-0.846783205703,0.0,0.0,0.0,0.0
1536703358162687956,2533,1536703358162262293,map,-18.1059745997,-0.933050800417,0.0,0.0,0.0,0.0
1536703358362491130,2534,1536703358361597725,map,-18.1683405347,-1.07303411735,0.0,0.0,0.0,0.0
1536703358590285229,2535,1536703358589616911,map,-18.1787347215,-0.879547568039,0.0,0.0,0.0,0.0
1536703358771456875,2536,1536703358770991885,map,-18.1135398889,-0.483810596533,0.0,0.0,0.0,0.0
1536703358965050373,2537,1536703358964336775,map,-18.0694671731,0.138766274226,0.0,0.0,0.0,0.0
1536703359145648714,2538,1536703359145341803,map,-17.9443770192,0.748954867788,0.0,0.0,0.0,0.0
1536703359349290335,2539,1536703359348744129,map,-17.8695323024,1.5885261392,0.0,0.0,0.0,0.0
1536703359579223809,2540,1536703359577833285,map,-17.6913548084,2.44858429371,0.0,0.0,0.0,0.0
1536703359766751625,2541,1536703359766479274,map,-17.5071879529,3.15950470514,0.0,0.0,0.0,0.0
1536703359964959632,2542,1536703359964632625,map,-17.1750378421,3.79818050144,0.0,0.0,0.0,0.0
1536703360164800722,2543,1536703360164137909,map,-16.9400457088,4.77439539463,0.0,0.0,0.0,0.0
1536703360371924182,2544,1536703360371291608,map,-16.5667077578,5.60752120534,0.0,0.0,0.0,0.0
1536703360560517656,2545,1536703360559933338,map,-16.2073474813,6.60090051578,0.0,0.0,0.0,0.0
1536703360758346139,2546,1536703360757440958,map,-15.8551693316,7.70911833254,0.0,0.0,0.0,0.0
1536703360958685621,2547,1536703360958006615,map,-15.46010804,8.76116198872,0.0,0.0,0.0,0.0
1536703361136291972,2548,1536703361135913637,map,-15.0390674342,9.7627532341,0.0,0.0,0.0,0.0
1536703361363203099,2549,1536703361362427966,map,-14.6164031266,10.6077499801,0.0,0.0,0.0,0.0
1536703361575352198,2550,1536703361574727433,map,-14.2918559917,11.4294729674,0.0,0.0,0.0,0.0
1536703361761404911,2551,1536703361759792469,map,-14.0594107199,11.8853300421,0.0,0.0,0.0,0.0
1536703361943951876,2552,1536703361941115630,map,-13.7549533482,12.5204336342,0.0,0.0,0.0,0.0
1536703362160404868,2553,1536703362159723750,map,-13.5842998116,13.0542099964,0.0,0.0,0.0,0.0
1536703362360959092,2554,1536703362360612981,map,-13.512212241,13.6544578931,0.0,0.0,0.0,0.0
