%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1536703357963186757,2092,1536703357962531847,map,-18.0612983704,-0.890971601009,-0.990527272224,-0.023549515754,0.0722070038319,0.0267855431885
1536703358171841560,2093,1536703358171350842,map,-18.0926322937,-1.00113654137,-1.2587583065,0.072866126895,0.0181859508157,-0.036570392549
1536703358419925742,2094,1536703358417784788,map,-18.125711441,-0.998173236847,-1.36381947994,1.11373889446,0.0894435048103,-0.0532666817307
1536703358654351468,2095,1536703358653174128,map,-18.1441669464,-0.413692384958,-1.42559099197,1.11373889446,0.0894435048103,-0.0532666817307
1536703358881275553,2096,1536703358880573315,map,-18.1164474487,0.420078575611,-1.52826273441,0.627949953079,0.0268062874675,0.00185644999146
1536703359128088386,2097,1536703359127301221,map,-18.0440406799,1.25065767765,-1.88023853302,0.335546463728,-0.00248571066186,-0.248534157872
1536703359367657861,2098,1536703359366688648,map,-17.8889942169,2.41215419769,-2.42351484299,0.335546463728,-0.00248571066186,-0.248534157872
1536703359585808235,2099,1536703359585320685,map,-17.6882019043,3.24293017387,-3.30350828171,0.252713829279,0.0766241624951,-0.344492167234
1536703359844515697,2100,1536703359843468372,map,-17.3956680298,4.29327392578,-4.430164814,0.259369909763,-0.0587392896414,-0.353878647089
1536703360071701549,2101,1536703360071161487,map,-17.077129364,5.29151201248,-5.28739738464,0.259369909763,-0.0587392896414,-0.353878647089
1536703360326494224,2102,1536703360324035608,map,-16.659538269,6.5805606842,-6.09020090103,-0.0691593214869,-0.0889618769288,-0.248016700149
1536703360590022228,2103,1536703360586601120,map,-16.1925582886,8.04337501526,-6.41725206375,-0.0691593214869,-0.0889618769288,-0.248016700149
1536703360808058643,2104,1536703360807436853,map,-15.7473697662,9.27629947662,-6.42879104614,-0.167414218187,-0.174678087234,-0.274886488914
1536703361073221413,2105,1536703361072592551,map,-15.1717681885,10.6682949066,-6.24544239044,-0.300558328629,-0.118968874216,-0.198211193085
1536703361325354530,2106,1536703361322648363,map,-14.6823472977,11.7355556488,-6.13651418686,-0.300558328629,-0.118968874216,-0.198211193085
1536703361587804506,2107,1536703361586889789,map,-14.2854986191,12.4167499542,-6.25357532501,-0.110981121659,-0.071697935462,-0.161134153605
1536703361831586517,2108,1536703361830453017,map,-13.9303178787,13.1050643921,-6.168592453,-0.138709336519,-0.163279488683,-0.0893625691533
1536703362088020691,2109,1536703362087290326,map,-13.6509914398,13.9034938812,-5.56251573563,-0.138709336519,-0.163279488683,-0.0893625691533
1536703362338368041,2110,1536703362337734347,map,-13.5347280502,14.4946613312,-4.80681085587,-0.245992928743,-0.140143319964,-0.0712084323168
1536703362521858905,2111,1536703362520921373,map,-13.5032119751,14.9131965637,-3.88907623291,-0.245992928743,-0.140143319964,-0.0712084323168
1536703362777548603,2112,1536703362776307104,map,-13.5812959671,15.1599769592,-2.29017114639,-0.273215085268,-0.375699490309,0.0114088980481
1536703363038042404,2113,1536703363037115784,map,-13.6611280441,15.0380392075,-0.281318664551,-0.179526537657,-0.345721393824,-0.015342688188
1536703363279463120,2114,1536703363278231893,map,-13.6141138077,14.7313585281,0.987650871277,-0.179526537657,-0.345721393824,-0.015342688188
1536703363545410844,2115,1536703363544289729,map,-13.3878269196,14.2580804825,2.297914505,0.159007295966,-0.231689378619,0.021331967786
1536703363778245194,2116,1536703363777152270,map,-13.0827045441,13.7456073761,3.18233990669,0.193595305085,-0.112435363233,0.0665168687701
1536703364034562710,2117,1536703364032220095,map,-12.6286277771,13.3868780136,3.43647813797,0.193595305085,-0.112435363233,0.0665168687701
1536703364285034130,2118,1536703364284480596,map,-12.0116653442,13.2112350464,3.42088294029,0.437558054924,-0.0553654879332,-0.0791805163026
1536703364530181315,2119,1536703364529039176,map,-11.33664608,13.1985273361,3.08139038086,0.437558054924,-0.0553654879332,-0.0791805163026
1536703364766037755,2120,1536703364765343902,map,-10.4040822983,13.4313621521,2.90316224098,0.415995419025,0.069013081491,-0.139330387115
1536703365006882365,2121,1536703365005782498,map,-9.29475593567,13.838757515,2.534273386,0.415995419025,0.069013081491,-0.139330387115
1536703365249554606,2122,1536703365248944656,map,-8.6109457016,14.0970602036,1.60632181168,0.322959572077,0.0703200921416,-0.0637494400144
1536703365520545637,2123,1536703365517329011,map,-7.69324827194,14.5352067947,0.698175489902,0.203636884689,-0.0753319934011,-0.407760947943
1536703365753284768,2124,1536703365752372196,map,-6.75214862823,15.0164966583,-0.236955359578,0.203636884689,-0.0753319934011,-0.407760947943
1536703365984638977,2125,1536703365984114723,map,-5.50174570084,15.6677160263,-0.938171565533,0.203636884689,-0.0753319934011,-0.407760947943
1536703366226561709,2126,1536703366225922416,map,-3.85752630234,16.3994445801,-1.26477026939,0.0847518965602,-0.280997723341,-0.272223204374
1536703366512809329,2127,1536703366512168531,map,-1.36574161053,17.267162323,-1.14744019508,0.0628765001893,-0.352273970842,-0.245898857713
1536703366746513886,2128,1536703366744780230,map,0.566725671291,17.695526123,-1.06410086155,0.0628765001893,-0.352273970842,-0.245898857713
1536703366982653953,2129,1536703366979966317,map,2.87827730179,17.9059944153,-0.939166545868,-0.0542443469167,-0.336939245462,-0.315082669258
1536703367261351353,2130,1536703367259982304,map,5.20458316803,17.8573246002,-0.99184769392,-0.0391580983996,-0.199900358915,-0.309381484985
