%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1536703357963071366,2079,1536703357962531847,map,55.9252853394,33.1199684143,65.6515731812,0.0164776469344,0.0181781700559,-0.999680249282,-0.00611886271276
1536703358171648857,2080,1536703358171350842,map,52.3091087341,32.9049339294,65.4108505249,0.0258918690171,0.0117734528556,-0.999473125881,-0.0156354586688
1536703358419897230,2081,1536703358417784788,map,48.3238143921,32.6554374695,65.1138916016,0.0293200086263,-0.0436678034738,-0.998461421126,-0.0175570657285
1536703358653847566,2082,1536703358653174128,map,43.6036109924,32.4525947571,64.7525558472,0.0293200086263,-0.0436678034738,-0.998461421126,-0.0175570657285
1536703358881235713,2083,1536703358880573315,map,39.2543754578,32.4782562256,64.415397644,0.0347966518527,-0.187909325817,-0.981307596135,-0.0226865611793
1536703359127908259,2084,1536703359127301221,map,35.289352417,32.7041549683,64.0744552612,0.0427394891975,-0.267613190932,-0.961539745714,-0.0446971309413
1536703359367510245,2085,1536703359366688648,map,30.6459178925,33.2473678589,63.5674438477,0.0427394891975,-0.267613190932,-0.961539745714,-0.0446971309413
1536703359585723532,2086,1536703359585320685,map,26.763841629,33.9332237244,62.984375,0.0520341735168,-0.321054401081,-0.939457751657,-0.10786866637
1536703359844451729,2087,1536703359843468372,map,22.2573280334,34.9665870667,62.0053672791,0.0727730937942,-0.355486842958,-0.918434900425,-0.157513539053
1536703360071554126,2088,1536703360071161487,map,18.5297451019,36.0687179565,60.9664382935,0.0727730937942,-0.355486842958,-0.918434900425,-0.157513539053
1536703360326478704,2089,1536703360324035608,map,14.2309608459,37.6534919739,59.5161323547,0.0814746438506,-0.367989243692,-0.896183777864,-0.234094927819
1536703360589993876,2090,1536703360586601120,map,10.0684013367,39.6020507812,57.9092559814,0.0814746438506,-0.367989243692,-0.896183777864,-0.234094927819
1536703360807907347,2091,1536703360807436853,map,6.63927030563,41.5485420227,56.5384597778,0.0752870172527,-0.317535628735,-0.898241391556,-0.294389863978
1536703361073124229,2092,1536703361072592551,map,2.7386469841,44.1785202026,54.9592781067,0.0730459571305,-0.283969197995,-0.894160378351,-0.338382919966
1536703361324581348,2093,1536703361322648363,map,-1.01697874069,47.1003761292,53.4236984253,0.0730459571305,-0.283969197995,-0.894160378351,-0.338382919966
1536703361587736154,2094,1536703361586889789,map,-4.3471455574,49.973690033,52.0257797241,0.0821778743854,-0.236332596557,-0.894117482833,-0.371413014929
1536703361831185494,2095,1536703361830453017,map,-7.61365795135,52.9951515198,50.5943641663,0.0889481088493,-0.197057639238,-0.891914790713,-0.397170652061
1536703362087992243,2096,1536703362087290326,map,-11.3545770645,56.7135238647,49.0001564026,0.0889481088493,-0.197057639238,-0.891914790713,-0.397170652061
1536703362338352457,2097,1536703362337734347,map,-14.5321273804,60.0609703064,47.7920188904,0.0809914798921,-0.144630459992,-0.896922476747,-0.409942045822
1536703362521833977,2098,1536703362520921373,map,-17.1794910431,62.952671051,46.945350647,0.0809914798921,-0.144630459992,-0.896922476747,-0.409942045822
1536703362777350748,2099,1536703362776307104,map,-20.3780708313,66.5059814453,46.2112998962,0.0533177361814,-0.0666564200918,-0.905019536461,-0.416717865339
1536703363038013316,2100,1536703363037115784,map,-23.8932304382,70.3626403809,45.8951187134,0.0301603649266,-0.0314419110032,-0.90718363414,-0.418472953209
1536703363279124818,2101,1536703363278231893,map,-27.1662559509,73.8492660522,45.9901046753,0.0301603649266,-0.0314419110032,-0.90718363414,-0.418472953209
1536703363545220509,2102,1536703363544289729,map,-30.9659461975,77.8106918335,46.41147995,-0.0156128422712,0.00852175562477,-0.906768634272,-0.421253205019
1536703363778213002,2103,1536703363777152270,map,-34.1456413269,81.0731506348,47.0167121887,-0.0554670067128,0.00843723191433,-0.911744470259,-0.406908153318
1536703364034357047,2104,1536703364032220095,map,-37.2295303345,84.2429962158,47.7239685059,-0.0554670067128,0.00843723191433,-0.911744470259,-0.406908153318
1536703364284873554,2105,1536703364284480596,map,-40.1634063721,87.3638076782,48.4341125488,-0.113019108622,-0.0690849224575,-0.901406467763,-0.412213942571
1536703364529927428,2106,1536703364529039176,map,-42.9424362183,90.5047149658,49.0946273804,-0.113019108622,-0.0690849224575,-0.901406467763,-0.412213942571
1536703364765929691,2107,1536703364765343902,map,-45.524559021,93.7070541382,49.6881408691,-0.126039056731,-0.11983491973,-0.889427268924,-0.422697151026
1536703365006746558,2108,1536703365005782498,map,-48.0494003296,97.2979736328,50.2823104858,-0.126039056731,-0.11983491973,-0.889427268924,-0.422697151026
1536703365249525198,2109,1536703365248944656,map,-50.1465301514,100.7057724,50.6955947876,-0.172626416485,-0.228269294618,-0.861260217578,-0.419909617755
1536703365520530373,2110,1536703365517329011,map,-52.2350540161,104.472457886,50.9071044922,-0.173191956073,-0.276630137797,-0.825064194411,-0.461247643155
1536703365753034273,2111,1536703365752372196,map,-53.9474906921,108.053611755,50.8646774292,-0.173191956073,-0.276630137797,-0.825064194411,-0.461247643155
1536703365984474977,2112,1536703365984114723,map,-55.3952293396,111.780815125,50.6272583008,-0.173191956073,-0.276630137797,-0.825064194411,-0.461247643155
1536703366226536525,2113,1536703366225922416,map,-56.4722099304,115.68044281,50.2707901001,-0.187784997098,-0.322426577874,-0.747996004323,-0.548889674036
1536703366512768721,2114,1536703366512168531,map,-57.1179618835,120.439353943,49.8540229797,-0.223990965606,-0.316402019213,-0.704885245084,-0.594015657056
1536703366746473599,2115,1536703366744780230,map,-57.1031684875,124.334609985,49.5671081543,-0.223990965606,-0.316402019213,-0.704885245084,-0.594015657056
1536703366982640065,2116,1536703366979966317,map,-56.5243263245,129.001235962,49.2455177307,-0.253425190423,-0.282021907247,-0.653453789872,-0.655162164043
1536703367260858588,2117,1536703367259982304,map,-55.272403717,134.008010864,48.8869743347,-0.267062583389,-0.261586353902,-0.597305499752,-0.709560635866
1536703367435104692,2118,1536703367434653014,map,-54.2817726135,136.830535889,48.6713180542,-0.267062583389,-0.261586353902,-0.597305499752,-0.709560635866
1536703367695532157,2119,1536703367694342147,map,-52.2704200745,141.334625244,48.2666740417,-0.279412778229,-0.246897079303,-0.534105389948,-0.758750132799
1536703367959453878,2120,1536703367956313445,map,-49.9042129517,145.328857422,47.9362640381,-0.279412778229,-0.246897079303,-0.534105389948,-0.758750132799
1536703368187999379,2121,1536703368187578677,map,-46.7486572266,149.362884521,47.7161979675,-0.316694362083,-0.184981069684,-0.448304288806,-0.815174796913
1536703368439901913,2122,1536703368439052701,map,-43.3531799316,152.753646851,47.6536712646,-0.316694362083,-0.184981069684,-0.448304288806,-0.815174796913
1536703368643769189,2123,1536703368643025481,map,-39.8874359131,155.543319702,47.6874198914,-0.33960664983,-0.141552847747,-0.371531257823,-0.852405208306
1536703368868742252,2124,1536703368868197294,map,-36.1179008484,157.989868164,47.784866333,-0.33960664983,-0.141552847747,-0.371531257823,-0.852405208306
1536703369117193838,2125,1536703369116407730,map,-31.7015705109,160.159286499,48.0070152283,-0.366061884152,-0.0982730227992,-0.292315128736,-0.878005111302
1536703369304869223,2126,1536703369303281903,map,-27.7671337128,161.525360107,48.2989501953,-0.3866459595,-0.0460450177438,-0.224372782109,-0.893331748564
1536703369586616492,2127,1536703369586028047,map,-22.478937149,162.678588867,48.8145523071,-0.3866459595,-0.0460450177438,-0.224372782109,-0.893331748564
1536703369836016434,2128,1536703369835511892,map,-17.0818862915,163.140792847,49.4210243225,-0.405998169351,0.00173160104376,-0.138682789627,-0.903288199803
1536703370048059210,2129,1536703370046935759,map,-12.9123535156,163.054321289,49.9143104553,-0.405998169351,0.00173160104376,-0.138682789627,-0.903288199803
