%time,field.data
1536703469915932200,1
1536703470417792317,1
1536703470919974629,1
1536703471410537555,1
1536703471914317658,1
1536703472409694449,1
1536703472922466327,1
1536703473409614772,1
1536703473908607168,1
1536703474411473515,1
1536703474909063754,1
1536703475412585923,1
1536703475914244054,1
1536703476412581636,1
1536703476910140472,1
1536703477417887165,1
1536703477913123030,1
1536703478412929857,1
1536703478913374586,1
1536703479421228467,1
1536703479915229241,1
1536703480414118923,1
1536703480917008112,1
1536703481412206529,1
1536703481926587670,1
1536703482418008966,1
1536703482911763398,1
1536703483410244118,1
1536703483911246930,1
1536703484413154722,1
1536703484911381229,1
1536703485414200200,1
1536703485913235778,1
1536703486413565961,1
1536703486913904041,1
1536703487415316986,1
1536703487912763436,1
1536703488411608106,1
1536703488913097777,1
1536703489419256262,1
1536703489917778754,1
1536703490410678186,1
1536703490916117253,1
