%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1536703358006098955,4860,1536703358005841388,base_link,41.98,0.0
1536703358086314362,4861,1536703358084404096,base_link,41.97,0.0
1536703358169351872,4862,1536703358169160640,base_link,41.97,0.0
1536703358299271929,4863,1536703358298632347,base_link,41.96,0.0
1536703358393411197,4864,1536703358392367009,base_link,41.96,0.0
1536703358519327458,4865,1536703358518360389,base_link,41.95,0.0
1536703358557468368,4866,1536703358557207440,base_link,41.95,0.0
1536703358658227456,4867,1536703358656972964,base_link,41.94,0.0
1536703358781199470,4868,1536703358780790351,base_link,41.94,0.0
1536703358867056364,4869,1536703358866435342,base_link,41.93,0.0
1536703359003621584,4870,1536703359003333297,base_link,41.93,0.0
1536703359082847475,4871,1536703359082440276,base_link,41.93,0.0
1536703359181703543,4872,1536703359181458200,base_link,41.92,0.0
1536703359257895556,4873,1536703359257540645,base_link,41.91,0.0
1536703359391808632,4874,1536703359391482713,base_link,41.91,0.0
1536703359518599746,4875,1536703359518324707,base_link,41.91,0.0
1536703359565102190,4876,1536703359564870926,base_link,41.9,0.0
1536703359674639568,4877,1536703359674271313,base_link,41.9,0.0
1536703359785117102,4878,1536703359784668624,base_link,41.89,0.0
1536703359905239502,4879,1536703359903397012,base_link,41.89,0.0
1536703359975663405,4880,1536703359975401518,base_link,41.88,0.0
1536703360068930967,4881,1536703360068675672,base_link,41.88,0.0
1536703360174487890,4882,1536703360174069395,base_link,41.88,0.0
1536703360265105375,4883,1536703360264693985,base_link,41.88,0.0
1536703360380726264,4884,1536703360380406553,base_link,41.87,0.0
1536703360495195445,4885,1536703360494928182,base_link,41.87,0.0
1536703360570628054,4886,1536703360570294743,base_link,41.86,0.0
1536703360686005135,4887,1536703360685783664,base_link,41.86,0.0
1536703360773949894,4888,1536703360773671047,base_link,41.85,0.0
1536703360878337861,4889,1536703360877986726,base_link,41.85,0.0
1536703360969225745,4890,1536703360968734355,base_link,41.84,0.0
1536703361069470322,4891,1536703361068944148,base_link,41.84,0.0
1536703361179703785,4892,1536703361179419306,base_link,41.83,0.0
1536703361265624951,4893,1536703361265277848,base_link,41.83,0.0
1536703361372764857,4894,1536703361372564505,base_link,41.83,0.0
1536703361472591541,4895,1536703361472394102,base_link,41.82,0.0
1536703361585377283,4896,1536703361583184779,base_link,41.82,0.0
1536703361672759819,4897,1536703361672491180,base_link,41.81,0.0
1536703361800921186,4898,1536703361800463204,base_link,41.81,0.0
1536703361866047098,4899,1536703361865885659,base_link,41.8,0.0
1536703361963305503,4900,1536703361963001600,base_link,41.8,0.0
