%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.type_mask,field.latitude,field.longitude,field.altitude,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration_or_force.x,field.acceleration_or_force.y,field.acceleration_or_force.z,field.yaw,field.yaw_rate
1536703357996669287,3101,1536703357995703401,,5,65528,40.5915488,-79.8974615,410.059997559,0.0,0.0,0.0,-18.0643138885,-0.902594208717,-1.0277338028,-15.0,-0.0
1536703358047266351,3102,1536703358046395346,,5,65528,40.5915488,-79.8974615,410.059997559,0.0,0.0,0.0,-18.0704402924,-0.923684537411,-1.09109759331,-15.0,-0.0
1536703358086145594,3103,1536703358082515685,,5,65528,40.5915488,-79.8974615,410.059997559,0.0,0.0,0.0,-18.0773296356,-0.944483101368,-1.13554883003,-15.0,-0.0
1536703358121946127,3104,1536703358118949368,,5,65528,40.5915488,-79.8974615,410.059997559,3.94430452611e-31,16.0,-1.95943496414e-15,-18.084646225,-0.96511888504,-1.18366837502,-15.0,-0.0
1536703358166469993,3105,1536703358166260425,,5,65528,40.5915488,-79.8974615,410.059997559,3.94430452611e-31,16.0,-1.95943496414e-15,-18.0902252197,-0.987776935101,-1.2325899601,-16.0,-0.0
1536703358209567175,3106,1536703358208931785,,5,65528,40.5915488,-79.8974615,410.059997559,3.94430452611e-31,16.0,-1.95943496414e-15,-18.0982170105,-1.03082561493,-1.29869198799,-16.0,-0.0
1536703358294125480,3107,1536703358293583914,,5,65528,40.5915488,-79.8974615,410.059997559,3.94430452611e-31,16.0,-1.95943496414e-15,-18.1076068878,-1.05392372608,-1.32808685303,-16.0,-0.0
1536703358368531208,3108,1536703358367105933,,5,65528,40.5915488,-79.8974615,410.059997559,3.94430452611e-31,16.0,-1.95943496414e-15,-18.1187610626,-1.02881133556,-1.33784890175,-16.0,-0.0
1536703358412292133,3109,1536703358411165672,,5,65528,40.5915488,-79.8974615,410.059997559,3.94430452611e-31,16.0,-1.95943496414e-15,-18.125711441,-0.998173236847,-1.36381947994,-16.0,-0.0
1536703358442382378,3110,1536703358441845964,,5,65528,40.5915488,-79.8974615,410.059997559,3.94430452611e-31,16.0,-1.95943496414e-15,-18.1330909729,-0.919554054737,-1.39516925812,-16.0,-0.0
1536703358539574789,3111,1536703358537861003,,5,65528,40.5915488,-79.8974615,410.059997559,3.94430452611e-31,16.0,-1.95943496414e-15,-18.1403999329,-0.748319268227,-1.4077256918,-16.0,-0.0
1536703358598491380,3112,1536703358598127029,,5,65528,40.5915488,-79.8974615,410.059997559,3.94430452611e-31,16.0,-1.95943496414e-15,-18.1461429596,-0.585597395897,-1.40686583519,-16.0,-0.0
1536703358626716671,3113,1536703358626136833,,5,65528,40.5915488,-79.8974615,410.059997559,3.94430452611e-31,16.0,-1.95943496414e-15,-18.1446762085,-0.469667047262,-1.41818976402,-16.0,-0.0
1536703358683343093,3114,1536703358682623319,,5,65528,40.5915488,-79.8974615,410.059997559,3.94430452611e-31,16.0,-1.95943496414e-15,-18.147277832,-0.34755179286,-1.42369234562,-16.0,-0.0
1536703358720218150,3115,1536703358719840391,,5,65528,40.5915488,-79.8974615,410.059997559,3.94430452611e-31,16.0,-1.95943496414e-15,-18.1429901123,-0.212119027972,-1.42702436447,-16.0,-0.0
1536703358775845822,3116,1536703358775580287,,5,65528,40.5915488,-79.8974615,410.059997559,3.94430452611e-31,16.0,-1.95943496414e-15,-18.1368026733,-0.000192794948812,-1.44541096687,-16.0,-0.0
1536703358800734899,3117,1536703358799744150,,5,65528,40.5915488,-79.8974615,410.059997559,3.94430452611e-31,16.0,-1.95943496414e-15,-18.1332321167,0.134148672223,-1.45934355259,-16.0,-0.0
1536703358848125029,3118,1536703358847556550,,5,65528,40.5915488,-79.8974615,410.059997559,3.94430452611e-31,16.0,-1.95943496414e-15,-18.1222572327,0.284819275141,-1.4773619175,-16.0,-0.0
1536703358919852077,3119,1536703358917401396,,5,65528,40.5915488,-79.8974615,410.059997559,3.94430452611e-31,16.0,-1.95943496414e-15,-18.1088562012,0.489140689373,-1.55615139008,-16.0,-0.0
1536703358985467399,3120,1536703358984918537,,5,65528,40.5915488,-79.8974615,410.059997559,3.94430452611e-31,16.0,-1.95943496414e-15,-18.0848388672,0.775790035725,-1.682736516,-16.0,-0.0
1536703359037304613,3121,1536703359036954406,,5,65528,40.5915488,-79.8974615,410.059997559,3.94430452611e-31,16.0,-1.95943496414e-15,-18.0691719055,0.93288397789,-1.7443356514,-16.0,-0.0
1536703359063960879,3122,1536703359063689552,,5,65528,40.5915488,-79.8974615,410.059997559,3.94430452611e-31,16.0,-1.95943496414e-15,-18.058965683,1.08484148979,-1.81271636486,-16.0,-0.0
