%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1536703358002354967,4860,1536703357998641473,base_link,301000.0,-366000.0,-303000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703358086273914,4861,1536703358082983044,base_link,294000.0,-379000.0,-297000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703358167190150,4862,1536703358166825319,base_link,284000.0,-366000.0,-323000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703358299104377,4863,1536703358295180293,base_link,259000.0,-353000.0,-341000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703358375572659,4864,1536703358374203863,base_link,312000.0,-408000.0,-287000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703358513037109,4865,1536703358512155288,base_link,265000.0,-386000.0,-321000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703358544349431,4866,1536703358543732089,base_link,220000.0,-407000.0,-325000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703358654915946,4867,1536703358654227244,base_link,218000.0,-428000.0,-306000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703358778678550,4868,1536703358777861976,base_link,213000.0,-450000.0,-295000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703358863777942,4869,1536703358863195927,base_link,209000.0,-459000.0,-282000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703358995280938,4870,1536703358988563422,base_link,203000.0,-467000.0,-279000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703359067156101,4871,1536703359066116137,base_link,213000.0,-472000.0,-263000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703359158536289,4872,1536703359157337189,base_link,203000.0,-469000.0,-265000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703359253691921,4873,1536703359251626424,base_link,214000.0,-465000.0,-258000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703359369530079,4874,1536703359368955073,base_link,214000.0,-466000.0,-263000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703359517136999,4875,1536703359516350569,base_link,216000.0,-456000.0,-255000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703359564231440,4876,1536703359563215444,base_link,223000.0,-455000.0,-254000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703359672769398,4877,1536703359672333847,base_link,230000.0,-443000.0,-256000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703359783335348,4878,1536703359782447511,base_link,239000.0,-442000.0,-249000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703359901851129,4879,1536703359900189855,base_link,245000.0,-433000.0,-243000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703359972265720,4880,1536703359971836506,base_link,248000.0,-425000.0,-242000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703360066596255,4881,1536703360066099744,base_link,258000.0,-419000.0,-240000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703360171603035,4882,1536703360169625346,base_link,258000.0,-417000.0,-245000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703360259116627,4883,1536703360258265494,base_link,261000.0,-402000.0,-249000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703360379515196,4884,1536703360377869634,base_link,266000.0,-394000.0,-260000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703360494511383,4885,1536703360493997593,base_link,269000.0,-381000.0,-271000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703360567998719,4886,1536703360567432577,base_link,270000.0,-368000.0,-284000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703360684517301,4887,1536703360684054742,base_link,268000.0,-352000.0,-306000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703360771981357,4888,1536703360771079856,base_link,266000.0,-338000.0,-318000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703360857981930,4889,1536703360857293676,base_link,268000.0,-329000.0,-327000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703360964482498,4890,1536703360963928131,base_link,265000.0,-316000.0,-343000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703361068771060,4891,1536703361066387101,base_link,270000.0,-305000.0,-347000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703361178093935,4892,1536703361177421457,base_link,270000.0,-292000.0,-357000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703361265061977,4893,1536703361264579834,base_link,270000.0,-275000.0,-369000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703361369472836,4894,1536703361368872679,base_link,266000.0,-261000.0,-378000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703361471720056,4895,1536703361470752507,base_link,267000.0,-253000.0,-383000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703361583085739,4896,1536703361581099762,base_link,278000.0,-254000.0,-378000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536703361669215896,4897,1536703361668366331,base_link,298000.0,-260000.0,-365000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
