%time,field.data
1536703358170547580,65.41
1536703358415820858,65.113
1536703358651526356,64.752
1536703358868940390,64.444
1536703359125439947,64.074
1536703359364659374,63.567
1536703359583505011,63.047
1536703359831558586,62.09
1536703360070293266,60.966
1536703360326341520,59.516
1536703360584865510,57.909
1536703360806653495,56.538
1536703361071914089,54.959
1536703361313315277,53.54
1536703361585142436,52.025
1536703361828287425,50.594
1536703362086084378,49.0
1536703362336285361,47.792
1536703362520780925,46.945
1536703362774014536,46.211
1536703363036984744,45.895
1536703363277627608,45.99
1536703363532272176,46.368
1536703363773474205,46.957
1536703364030024808,47.723
1536703364283659799,48.434
1536703364526586258,49.094
1536703364763537093,49.688
1536703365004081737,50.24
1536703365246920825,50.669
1536703365516212375,50.907
1536703365750646731,50.864
1536703365982071564,50.627
1536703366224411991,50.27
1536703366475633942,49.882
1536703366746459551,49.567
1536703366982587682,49.245
1536703367224003782,48.938
1536703367433724955,48.671
1536703367691861614,48.266
1536703367944422428,47.936
1536703368186022493,47.716
1536703368435950668,47.653
1536703368641362289,47.687
1536703368864718495,47.771
1536703369115037273,48.007
1536703369304331594,48.298
1536703369579560335,48.814
1536703369814338589,49.374
1536703370046569137,49.914
1536703370308527661,50.637
1536703370553152161,51.26
1536703370779847794,51.785
1536703371008044826,52.17
1536703371237695765,52.465
1536703371479333935,52.703
1536703371726648012,52.81
1536703371958312379,52.817
1536703372197540962,52.73
1536703372432173722,52.559
1536703372675770946,52.336
1536703372932467521,52.145
1536703373183779807,51.978
1536703373456896503,51.921
1536703373663864485,51.974
1536703373943553815,52.183
1536703374133835245,52.449
1536703374412000635,52.919
1536703374647617920,53.293
1536703374904830087,53.562
1536703375107114493,53.712
1536703375326005407,53.79
1536703375589061273,53.781
1536703375819359991,53.697
1536703376119166722,53.473
1536703376295614726,53.305
1536703376623034857,52.971
1536703376785862464,52.762
1536703377033796295,52.425
1536703377278821086,52.081
1536703377522699932,51.845
1536703377746542936,51.631
1536703378005350743,51.475
1536703378250308295,51.362
1536703378498151172,51.221
1536703378742756726,51.098
1536703378975671348,50.99
1536703379235987163,50.872
1536703379465469546,50.745
1536703379732267266,50.549
1536703379945920602,50.339
1536703380239889336,50.122
1536703380450759810,50.032
1536703380714648900,49.943
1536703380929641105,49.804
1536703381173578111,49.695
1536703381422413792,49.658
1536703381691319926,49.587
1536703381922859599,49.488
1536703382183065669,49.378
1536703382406188469,49.283
1536703382627772561,49.11
1536703382882858399,48.756
1536703383128401948,48.338
1536703383385672562,47.88
1536703383626403104,47.466
1536703383822882447,47.07
1536703384061580418,46.595
1536703384277340388,46.122
1536703384522837226,45.688
1536703384807049169,45.368
1536703385028119080,45.291
1536703385304216514,45.409
1536703385529182623,45.825
1536703385815245582,46.85
1536703386027820643,47.887
1536703386238087759,49.006
1536703386493716924,50.136
1536703386698894703,51.221
1536703386959233400,52.2
1536703387175325693,52.909
1536703387429010452,53.355
1536703387672659385,53.502
1536703387891279716,53.418
1536703388123938894,53.121
1536703388369283009,52.701
1536703388609754524,52.21
1536703388848671812,51.662
1536703389065473491,51.151
1536703389317064432,50.66
1536703389589349508,50.415
1536703389894401934,50.287
1536703390089752745,50.273
1536703390318264033,50.3
1536703390602718153,50.368
1536703390805478359,50.445
1536703391048666350,50.564
1536703391265581927,50.709
1536703391516851070,50.754
1536703391761055569,50.724
1536703391984559602,50.726
1536703392216815626,50.756
1536703392459247752,50.749
1536703392684370523,50.64
1536703392986275483,50.407
1536703393177524728,50.338
1536703393416561073,50.269
1536703393675558236,50.153
1536703393916466790,49.921
1536703394190160278,49.534
1536703394418585036,49.135
1536703394679214628,48.78
1536703394927887462,48.495
1536703395183457874,48.249
1536703395415123210,48.088
1536703395683186906,47.963
1536703395932667346,47.873
1536703396163901496,47.782
1536703396440368214,47.688
1536703396685407412,47.674
1536703396937550801,47.697
1536703397183126065,47.838
1536703397383153007,48.094
1536703397623752533,48.552
1536703397841263953,49.03
1536703398113332355,49.696
1536703398346404334,50.331
1536703398584739847,51.022
1536703398824935984,51.665
1536703399142629098,52.145
1536703399305300183,52.317
1536703399624780553,52.497
1536703399826069573,52.539
1536703400082694533,52.497
1536703400329093359,52.312
1536703400584717120,52.012
1536703400826175227,51.674
1536703401100779335,51.359
1536703401319066373,51.13
1536703401587016154,50.955
1536703401828156056,50.824
1536703402064129503,50.745
1536703402305910935,50.734
1536703402539480896,50.751
1536703402776807108,50.743
1536703402993100505,50.753
1536703403259504761,50.819
1536703403427040734,50.844
1536703403683424481,50.78
1536703403895518692,50.705
1536703404123903410,50.605
1536703404387200142,50.502
1536703404610639457,50.437
1536703404880460313,50.299
1536703405127642250,50.139
1536703405362451403,49.949
1536703405623943704,49.784
1536703405847720811,49.658
1536703406062292629,49.571
1536703406306705459,49.489
1536703406544341176,49.484
1536703406830094724,49.554
1536703407048560460,49.582
1536703407284246535,49.57
1536703407525356681,49.599
1536703407769935942,49.693
1536703408028362509,49.792
1536703408276513701,49.951
1536703408518317696,50.157
1536703408780271300,50.43
1536703409021375653,50.694
1536703409279633327,50.89
1536703409515615308,50.871
1536703409745563850,50.687
1536703409956909394,50.43
1536703410231870762,50.133
1536703410443137976,49.902
1536703410663576193,49.748
1536703410945357513,49.6
1536703411114282938,49.514
1536703411424524130,49.385
1536703411613209202,49.303
1536703411864521257,49.197
1536703412126551673,49.123
1536703412343609906,49.094
1536703412557768876,49.115
1536703412736984879,49.186
1536703413018940685,49.321
1536703413239026442,49.422
1536703413502172894,49.569
1536703413692546540,49.658
1536703413881856807,49.709
1536703414119491853,49.692
1536703414333589172,49.609
1536703414587143894,49.466
1536703414819996517,49.34
1536703415024591926,49.225
1536703415290226510,49.12
1536703415526366555,49.062
1536703415773479466,48.99
1536703416051635978,48.831
1536703416267794085,48.714
1536703416506040030,48.563
1536703416737871650,48.429
1536703416947176206,48.325
1536703417196535181,48.278
1536703417415256784,48.35
1536703417633117950,48.499
1536703417885685841,48.749
1536703418143428278,49.124
1536703418413484891,49.622
1536703418622502329,50.16
1536703418867998851,50.756
1536703419142210693,51.445
1536703419402496513,52.108
1536703419636532953,52.611
1536703419867421559,52.932
1536703420125996089,53.067
1536703420395250089,53.045
1536703420616432322,52.904
1536703420868714945,52.71
1536703421125584538,52.584
1536703421355756651,52.493
1536703421569145451,52.38
1536703421810389332,52.151
1536703422039455567,51.899
1536703422323194125,51.518
1536703422580507443,51.236
1536703422827921108,51.046
1536703423017373795,50.946
1536703423312978508,50.895
1536703423517406316,50.899
1536703423786266181,50.901
1536703424023764356,50.847
1536703424284231400,50.732
1536703424526040409,50.604
1536703424788403014,50.446
1536703425084312993,50.226
1536703425284867589,50.022
1536703425532960618,49.692
1536703425801828582,49.245
1536703426012609190,48.878
1536703426359885365,48.325
1536703426533810137,48.082
1536703426739393382,47.898
1536703426987257684,47.823
1536703427227277838,47.899
1536703427475801656,48.183
1536703427725202679,48.468
1536703427974154075,48.66
1536703428182032225,48.743
1536703428409152168,48.796
1536703428652319933,48.871
1536703428886197964,48.956
1536703429136893200,48.968
1536703429297880966,48.954
1536703429564372910,48.894
1536703429783549925,48.769
1536703430013316656,48.635
1536703430267419871,48.445
1536703430517464740,48.297
1536703430814337659,48.226
1536703431042546175,48.305
1536703431250307904,48.483
1536703431520557213,48.758
1536703431759943831,49.097
1536703431971856705,49.473
1536703432223458112,50.121
1536703432462928064,50.593
1536703432693654038,51.27
1536703432947204248,51.861
1536703433170842044,52.306
1536703433437418098,52.585
1536703433645737057,52.686
1536703433935008450,52.757
1536703434140075087,52.81
1536703434392533867,52.846
1536703434598035434,52.829
1536703434851264220,52.784
1536703435111973627,52.688
1536703435358423376,52.521
1536703435617991183,52.369
1536703435834835932,52.242
1536703436089119932,52.049
1536703436360729722,51.726
1536703436600836014,51.332
1536703436809159676,51.032
1536703437083348334,50.658
1536703437325084307,50.3
1536703437581623433,49.992
1536703437850067959,49.669
1536703438088350820,49.403
1536703438331567548,49.206
1536703438586109684,49.141
1536703438795360907,49.197
1536703438981626919,49.376
1536703439224979494,49.604
1536703439430717594,49.792
1536703439692409683,49.944
1536703439923162211,50.068
1536703440214065097,50.182
1536703440418095681,50.19
1536703440637287969,50.106
1536703440918158222,49.921
1536703441118015671,49.75
1536703441395223389,49.544
1536703441641145670,49.326
1536703441818083890,49.132
1536703442084046514,48.911
1536703442326307257,48.698
1536703442581940509,48.551
1536703442845075797,48.54
1536703443081399562,48.63
1536703443308321881,48.723
1536703443581425414,48.818
1536703443840166628,48.874
1536703444058471468,48.974
1536703444310353654,49.115
1536703444556507764,49.248
1536703444792402762,49.383
1536703445005274673,49.449
1536703445252647654,49.524
1536703445510977658,49.632
1536703445691245552,49.718
1536703445934146055,49.823
1536703446179488425,49.889
1536703446433764384,49.874
1536703446685735545,49.783
1536703446916052085,49.619
1536703447138505560,49.455
1536703447398745310,49.297
1536703447636008668,49.183
1536703447881373857,49.123
1536703448115792063,49.115
1536703448392113083,49.162
1536703448629901116,49.182
1536703448821526420,49.266
1536703449049965246,49.41
1536703449287966726,49.555
1536703449534471565,49.524
1536703449801281248,49.392
1536703450011619658,49.237
1536703450282655844,48.995
1536703450545427101,48.794
1536703450787757517,48.616
1536703450986428374,48.553
1536703451222356340,48.546
1536703451490147240,48.612
1536703451717104078,48.703
1536703452013216142,48.808
1536703452213257343,48.896
1536703452435205054,48.953
1536703452660131471,49.01
1536703452877757424,49.071
1536703453135304990,49.172
1536703453392006830,49.341
1536703453629788835,49.483
1536703453830999568,49.708
1536703454083367100,50.028
1536703454316352167,50.294
1536703454540480797,50.492
1536703454805390102,50.655
1536703455034227391,50.703
1536703455266738813,50.664
1536703455464504573,50.57
1536703455707362937,50.48
1536703455933583770,50.518
1536703456183027391,50.68
1536703456424338046,50.818
1536703456684764143,50.81
1536703456908910557,50.732
1536703457167131939,50.634
1536703457429147365,50.58
1536703457679464800,50.653
1536703457941687679,50.785
1536703458170928954,50.819
1536703458422305775,50.779
1536703458649408008,50.71
1536703458880738076,50.666
1536703459100856476,50.684
1536703459327445673,50.735
1536703459581449535,50.784
1536703459818399654,50.799
1536703460089885340,50.75
1536703460320009949,50.611
1536703460581294696,50.405
1536703460840960397,50.123
1536703461023739432,49.847
1536703461267943697,49.515
1536703461548160915,49.1
1536703461779430383,48.739
1536703462011742744,48.303
1536703462241740118,47.894
1536703462493735756,47.574
1536703462708960698,47.369
1536703462985501728,47.236
1536703463202135623,47.19
1536703463428123218,47.142
1536703463690089777,47.197
1536703463933938648,47.44
1536703464163254080,47.787
1536703464381727221,48.245
1536703464614903832,48.694
1536703464855451330,49.25
1536703465123044292,49.823
1536703465382648415,50.477
1536703465564533439,50.852
1536703465826571090,51.302
1536703466064114933,51.644
1536703466283558327,51.919
1536703466526097785,52.078
1536703466785203047,52.079
1536703466967258582,52.028
1536703467184995589,51.904
1536703467432472961,51.792
1536703467677005326,51.693
1536703467937412434,51.551
1536703468130491184,51.42
1536703468413481636,51.221
1536703468623331876,51.065
1536703468860861843,50.91
1536703469128678812,50.777
1536703469375256993,50.661
1536703469632130167,50.65
1536703469865815764,50.667
