%time,field.header.seq,field.header.stamp,field.header.frame_id,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist
1536703357994617036,3154,1536703357993587983,NED,-15.6899995804,-1987.25964355,-41.9810791016,0
1536703358043610938,3155,1536703358042862781,NED,0.070000000298,-1987.90112305,-42.6210365295,1
1536703358078035571,3156,1536703358077340501,NED,0.070000000298,-1987.90112305,-42.6210365295,1
1536703358121829679,3157,1536703358114451685,NED,0.070000000298,-1987.90112305,-42.6210365295,1
1536703358164634062,3158,1536703358163279314,NED,0.189999997616,-487.901123047,-273.019989014,2
1536703358206480336,3159,1536703358204719061,NED,0.189999997616,-487.901123047,-273.019989014,2
1536703358288804408,3160,1536703358287713852,NED,0.319999992847,-389.194671631,-271.211029053,4
1536703358366662126,3161,1536703358362992473,NED,0.459999978542,-389.194671631,-269.402069092,6
1536703358409696620,3162,1536703358409195662,NED,0.459999978542,-389.194671631,-269.402069092,6
1536703358440833263,3163,1536703358440324848,NED,0.599999964237,-395.542327881,-267.584625244,8
1536703358536515535,3164,1536703358534033622,NED,0.599999964237,-395.542327881,-267.584625244,8
1536703358591793704,3165,1536703358591102218,NED,0.740000009537,-395.542327881,-265.775665283,10
1536703358624400934,3166,1536703358623737128,NED,0.740000009537,-395.542327881,-265.775665283,10
1536703358680945884,3167,1536703358679924735,NED,0.870000004768,-396.713623047,-263.958221436,11
1536703358718052620,3168,1536703358716209106,NED,0.870000004768,-396.713623047,-263.958221436,11
1536703358772919783,3169,1536703358772467752,NED,1.01999998093,-396.713623047,-262.140808105,13
1536703358791236496,3170,1536703358788838647,NED,1.01999998093,-396.713623047,-262.140808105,13
1536703358844967694,3171,1536703358844440560,NED,1.15999996662,-391.569335938,-260.331817627,15
1536703358915005595,3172,1536703358913281537,NED,1.15999996662,-391.569335938,-260.331817627,15
1536703358971657201,3173,1536703358966014434,NED,1.29999995232,-391.569335938,-258.522827148,17
1536703359011267256,3174,1536703359008290881,NED,1.29999995232,-391.569335938,-258.522827148,17
1536703359054759085,3175,1536703359053986095,NED,1.44999992847,-390.605926514,-256.722320557,19
1536703359122182261,3176,1536703359119232831,NED,1.44999992847,-390.605926514,-256.722320557,19
1536703359146956838,3177,1536703359146375272,NED,1.62000000477,-384.578125,-254.921813965,20
1536703359205757962,3178,1536703359203956048,NED,1.62000000477,-384.578125,-254.921813965,20
1536703359249951325,3179,1536703359248039747,NED,1.79999995232,-384.578125,-253.138183594,22
1536703359294681294,3180,1536703359293581330,NED,1.79999995232,-384.578125,-253.138183594,22
1536703359350894298,3181,1536703359349994365,NED,2.0,-384.578125,-251.346115112,24
1536703359413210323,3182,1536703359410151421,NED,2.0,-384.578125,-251.346115112,24
1536703359443689170,3183,1536703359435746603,NED,2.0,-384.578125,-251.346115112,24
1536703359541024251,3184,1536703359536514633,NED,2.23000001907,-387.230102539,-249.57093811,26
1536703359579941182,3185,1536703359579302816,NED,2.49000000954,-387.230102539,-247.804244995,28
1536703359631338490,3186,1536703359629572224,NED,2.79999995232,-384.775360107,-246.054428101,29
1536703359671047099,3187,1536703359667766374,NED,2.79999995232,-384.775360107,-246.054428101,29
1536703359728467459,3188,1536703359724996559,NED,2.79999995232,-384.775360107,-246.054428101,29
1536703359768575331,3189,1536703359767767814,NED,3.15999984741,-384.775360107,-244.313095093,31
1536703359828019653,3190,1536703359825705005,NED,3.55999994278,-325.776672363,-242.588653564,33
1536703359901634170,3191,1536703359899208962,NED,3.55999994278,-325.776672363,-242.588653564,33
1536703359920742845,3192,1536703359918752163,NED,3.55999994278,-325.776672363,-242.588653564,33
1536703359966889993,3193,1536703359966296747,NED,4.0,-325.776672363,-240.872634888,35
1536703360015331404,3194,1536703360014468751,NED,4.0,-325.776672363,-240.872634888,35
1536703360051749233,3195,1536703360050218038,NED,4.48000001907,-309.055511475,-239.190429688,36
1536703360111030984,3196,1536703360107717620,NED,4.48000001907,-309.055511475,-239.190429688,36
1536703360166956107,3197,1536703360165445616,NED,5.0,-309.055511475,-237.516708374,38
1536703360208025760,3198,1536703360204141645,NED,5.0,-309.055511475,-237.516708374,38
1536703360250982575,3199,1536703360248427896,NED,5.55999994278,-314.977661133,-235.859893799,40
1536703360318930121,3200,1536703360315505237,NED,5.55999994278,-314.977661133,-235.859893799,40
1536703360373712304,3201,1536703360373001330,NED,6.13999986649,-314.977661133,-234.219985962,41
1536703360428294071,3202,1536703360424853859,NED,6.75,-308.300964355,-232.605392456,43
1536703360487937549,3203,1536703360487401711,NED,6.75,-308.300964355,-232.605392456,43
1536703360517428298,3204,1536703360516771884,NED,6.75,-308.300964355,-232.605392456,43
1536703360561496693,3205,1536703360560741687,NED,7.36999988556,-313.067443848,-231.007736206,45
1536703360606460669,3206,1536703360604520771,NED,7.36999988556,-313.067443848,-231.007736206,45
1536703360677541068,3207,1536703360675940210,NED,7.98999977112,-313.067443848,-229.427017212,46
1536703360724458573,3208,1536703360723392721,NED,7.98999977112,-313.067443848,-229.427017212,46
1536703360763121675,3209,1536703360761573680,NED,8.61999988556,-313.067443848,-227.854614258,48
1536703360788836820,3210,1536703360787751415,NED,8.61999988556,-313.067443848,-227.854614258,48
1536703360853203866,3211,1536703360850287588,NED,9.23999977112,-349.000366211,-226.32460022,50
1536703360924736776,3212,1536703360923919467,NED,9.23999977112,-349.000366211,-226.32460022,50
1536703360960087632,3213,1536703360959549010,NED,9.8499994278,-349.000366211,-224.802993774,52
1536703361045190569,3214,1536703361044433355,NED,10.4600000381,-364.443786621,-223.315216064,53
1536703361055699075,3215,1536703361055086885,NED,10.4600000381,-364.443786621,-223.315216064,53
1536703361139330265,3216,1536703361138329149,NED,11.0500001907,-364.443786621,-221.84437561,55
1536703361169618637,3217,1536703361168352913,NED,11.0500001907,-364.443786621,-221.84437561,55
1536703361219719706,3218,1536703361218632414,NED,11.0500001907,-364.443786621,-221.84437561,55
1536703361264442811,3219,1536703361263941597,NED,11.6399993896,-382.304962158,-220.407287598,56
1536703361313776459,3220,1536703361307512097,NED,11.6399993896,-382.304962158,-220.407287598,56
1536703361366984109,3221,1536703361363521274,NED,12.2299995422,-382.304962158,-218.97869873,58
1536703361403255212,3222,1536703361402184720,NED,12.2299995422,-382.304962158,-218.97869873,58
1536703361468519267,3223,1536703361467697190,NED,12.8099994659,-371.880523682,-217.583786011,60
1536703361507794647,3224,1536703361505592351,NED,12.8099994659,-371.880523682,-217.583786011,60
1536703361579623127,3225,1536703361576369891,NED,13.3999996185,-371.880523682,-216.18057251,61
1536703361599062354,3226,1536703361598310645,NED,13.3999996185,-371.880523682,-216.18057251,61
1536703361625653107,3227,1536703361625228565,NED,13.9899997711,-395.915222168,-214.828048706,63
1536703361739094591,3228,1536703361738147586,NED,13.9899997711,-395.915222168,-214.828048706,63
1536703361761559631,3229,1536703361760910641,NED,14.5899991989,-395.915222168,-213.458648682,65
1536703361824990604,3230,1536703361824573390,NED,14.5899991989,-395.915222168,-213.458648682,65
1536703361847928507,3231,1536703361842858573,NED,15.1899995804,-406.505401611,-212.097686768,66
1536703361933479978,3232,1536703361932650765,NED,15.1899995804,-406.505401611,-212.097686768,66
1536703361961960260,3233,1536703361956140185,NED,15.7699995041,-406.505401611,-210.772262573,68
1536703362014338087,3234,1536703362013398955,NED,15.7699995041,-406.505401611,-210.772262573,68
1536703362077262491,3235,1536703362072911692,NED,16.3299999237,-425.521484375,-209.445022583,70
1536703362128877274,3236,1536703362124398123,NED,16.3299999237,-425.521484375,-209.445022583,70
1536703362162675067,3237,1536703362160939330,NED,16.8699989319,-425.521484375,-208.109344482,71
1536703362206538999,3238,1536703362203545794,NED,16.8699989319,-425.521484375,-208.109344482,71
1536703362236581350,3239,1536703362232428566,NED,16.8699989319,-425.521484375,-208.109344482,71
1536703362333693594,3240,1536703362332441791,NED,17.3799991608,-448.471832275,-206.885543823,73
1536703362384270205,3241,1536703362376495866,NED,17.859998703,-449.47177124,-205.55305481,75
1536703362404517329,3242,1536703362403930483,NED,17.859998703,-449.47177124,-205.55305481,75
1536703362449977350,3243,1536703362449105130,NED,18.2999992371,-486.618530273,-204.315063477,77
1536703362505092600,3244,1536703362503675389,NED,18.2999992371,-486.618530273,-204.315063477,77
1536703362616070232,3245,1536703362615221403,NED,18.7099990845,-486.618530273,-202.977416992,78
1536703362658049627,3246,1536703362655262021,NED,19.0599994659,-520.621398926,-202.130050659,80
1536703362709752057,3247,1536703362707274434,NED,19.0599994659,-520.621398926,-202.130050659,80
1536703362764327724,3248,1536703362763426736,NED,19.3500003815,-519.621459961,-200.752716064,82
1536703362804523126,3249,1536703362804116599,NED,19.3500003815,-519.621459961,-200.752716064,82
1536703362868593350,3250,1536703362867969768,NED,19.5599994659,-551.401916504,-199.367263794,84
1536703362910292041,3251,1536703362909603532,NED,19.5599994659,-551.401916504,-199.367263794,84
1536703362963154083,3252,1536703362962606149,NED,19.7099990845,-551.401916504,-198.186950684,86
1536703363031950428,3253,1536703363031060704,NED,19.7099990845,-551.401916504,-198.186950684,86
1536703363089115772,3254,1536703363088417119,NED,19.7600002289,-572.504211426,-196.777084351,88
1536703363129797404,3255,1536703363128211202,NED,19.7600002289,-572.504211426,-196.777084351,88
1536703363202452511,3256,1536703363199706730,NED,19.7600002289,-572.504211426,-196.002426147,89
1536703363226954399,3257,1536703363226266241,NED,19.7600002289,-572.504211426,-196.002426147,89
1536703363255441103,3258,1536703363254864593,NED,19.6999988556,-577.349487305,-194.508666992,91
1536703363325258493,3259,1536703363322303976,NED,19.6999988556,-577.349487305,-194.508666992,91
1536703363368044341,3260,1536703363365720158,NED,19.6000003815,-557.123535156,-193.02432251,93
1536703363430222464,3261,1536703363429629603,NED,19.6000003815,-557.123535156,-193.02432251,93
1536703363440462488,3262,1536703363439938266,NED,19.4599990845,-557.123535156,-191.707595825,95
1536703363528683390,3263,1536703363527317603,NED,19.2899990082,-557.123535156,-190.174804688,97
1536703363570365338,3264,1536703363566129803,NED,19.2899990082,-557.123535156,-190.174804688,97
1536703363632460038,3265,1536703363631764297,NED,19.2899990082,-557.123535156,-190.174804688,97
1536703363652488952,3266,1536703363652046073,NED,19.0599994659,-530.228210449,-187.962524414,99
1536703363731406338,3267,1536703363729211210,NED,19.0599994659,-530.228210449,-187.962524414,99
1536703363746706502,3268,1536703363745792073,NED,18.8099994659,-530.228210449,-186.364700317,100
1536703363815964246,3269,1536703363812339876,NED,18.8099994659,-530.228210449,-186.364700317,100
1536703363846967740,3270,1536703363843585417,NED,18.5299987793,-501.76449585,-184.788391113,102
1536703363906674290,3271,1536703363906095988,NED,18.5299987793,-501.76449585,-184.788391113,102
1536703363951967296,3272,1536703363950622565,NED,18.2299995422,-501.76449585,-181.756347656,104
1536703364023210404,3273,1536703364020800526,NED,18.2299995422,-501.76449585,-181.756347656,104
1536703364070399779,3274,1536703364069903077,NED,17.9300003052,-459.866241455,-180.165023804,106
1536703364158430937,3275,1536703364157575389,NED,17.6399993896,-459.866241455,-177.535507202,107
1536703364215736046,3276,1536703364214283156,NED,17.6399993896,-459.866241455,-177.535507202,107
1536703364250468095,3277,1536703364247690667,NED,17.3400001526,-418.135437012,-175.962112427,109
1536703364306030555,3278,1536703364305389278,NED,17.3400001526,-418.135437012,-175.962112427,109
1536703364366772514,3279,1536703364365739078,NED,17.0499992371,-418.135437012,-174.412719727,111
1536703364402504047,3280,1536703364401532883,NED,17.0499992371,-418.135437012,-174.412719727,111
1536703364454202235,3281,1536703364453254975,NED,16.7700004578,-372.716339111,17.5356464386,112
1536703364519896973,3282,1536703364517982165,NED,16.7700004578,-372.716339111,17.5356464386,112
1536703364543390669,3283,1536703364540089722,NED,16.7700004578,-372.716339111,17.5356464386,112
1536703364617816571,3284,1536703364616044035,NED,16.5100002289,-372.716339111,18.0492115021,114
1536703364669427560,3285,1536703364668590539,NED,16.2600002289,-338.899810791,18.6040534973,116
1536703364716617606,3286,1536703364713185268,NED,16.2600002289,-338.899810791,18.6040534973,116
1536703364759012664,3287,1536703364758165275,NED,16.0100002289,-298.76651001,19.1723384857,117
1536703364826890081,3288,1536703364822034069,NED,16.0100002289,-298.76651001,19.1723384857,117
1536703364879332938,3289,1536703364878313326,NED,15.779999733,-298.76651001,19.7958259583,119
1536703364927182757,3290,1536703364925894123,NED,15.779999733,-298.76651001,19.7958259583,119
1536703364998769151,3291,1536703364997541957,NED,15.5499992371,-298.76651001,20.4417114258,120
1536703365029769467,3292,1536703365024819345,NED,15.5499992371,-298.76651001,20.4417114258,120
1536703365107760301,3293,1536703365107145776,NED,15.3299999237,-270.850189209,21.1427974701,122
1536703365122633134,3294,1536703365122032144,NED,15.3299999237,-270.850189209,21.1427974701,122
1536703365196006515,3295,1536703365195473685,NED,15.1399993896,-270.850189209,21.8667602539,123
1536703365241091602,3296,1536703365240475637,NED,14.9899997711,-240.868560791,22.6225700378,125
1536703365307516085,3297,1536703365306927672,NED,14.9899997711,-240.868560791,22.6225700378,125
1536703365333649190,3298,1536703365332480363,NED,14.9899997711,-240.868560791,22.6225700378,125
1536703365417402591,3299,1536703365416261444,NED,14.8699998856,-240.868560791,23.4012565613,126
1536703365454958846,3300,1536703365454493056,NED,14.7899999619,-219.069488525,24.2028236389,128
1536703365485526107,3301,1536703365484379488,NED,14.7899999619,-219.069488525,24.2028236389,128
1536703365529005473,3302,1536703365524767251,NED,14.7899999619,-219.069488525,24.2028236389,128
1536703365591883955,3303,1536703365588775425,NED,14.7399997711,-219.069488525,25.0367107391,129
1536703365640554499,3304,1536703365639642375,NED,14.7399997711,-202.345275879,25.9069194794,131
1536703365713195628,3305,1536703365709737178,NED,14.7399997711,-202.345275879,25.9069194794,131
1536703365724197468,3306,1536703365722129317,NED,14.7399997711,-202.345275879,25.9069194794,131
1536703365793275252,3307,1536703365789942243,NED,14.779999733,-202.345275879,26.8094463348,132
1536703365846457233,3308,1536703365844893015,NED,14.8499994278,-208.53843689,27.7622127533,134
1536703365879336676,3309,1536703365878393864,NED,14.8499994278,-208.53843689,27.7622127533,134
1536703365942158231,3310,1536703365938742469,NED,14.8499994278,-208.53843689,27.7622127533,134
1536703365973124626,3311,1536703365971589689,NED,14.9499998093,-208.53843689,28.7612228394,135
1536703366030300312,3312,1536703366029553563,NED,15.0799999237,-204.816619873,29.8194351196,136
1536703366072282493,3313,1536703366071574880,NED,15.0799999237,-204.816619873,29.8194351196,136
1536703366124174486,3314,1536703366122123999,NED,15.0799999237,-204.816619873,29.8194351196,136
1536703366163273319,3315,1536703366161478927,NED,15.2299995422,-204.816619873,30.9328422546,138
1536703366200983551,3316,1536703366199442150,NED,15.2299995422,-204.816619873,30.9328422546,138
1536703366248613227,3317,1536703366247828494,NED,15.3800001144,-192.647171021,32.1238517761,139
1536703366320408875,3318,1536703366319422159,NED,15.3800001144,-192.647171021,32.1238517761,139
1536703366373620509,3319,1536703366372704321,NED,15.5399999619,-192.647171021,33.3601455688,140
1536703366425821716,3320,1536703366425100312,NED,15.5399999619,-192.647171021,33.3601455688,140
1536703366457596135,3321,1536703366454864979,NED,15.6899995804,-208.917816162,34.7207565308,141
1536703366521528426,3322,1536703366518522839,NED,15.6899995804,-208.917816162,34.7207565308,141
1536703366565031048,3323,1536703366559757663,NED,15.8299999237,-208.917816162,36.1216926575,143
1536703366639851930,3324,1536703366638967774,NED,15.9600000381,-233.912277222,37.5947875977,144
1536703366657117197,3325,1536703366653928635,NED,15.9600000381,-233.912277222,37.5947875977,144
1536703366743752875,3326,1536703366735440816,NED,15.9600000381,-233.912277222,37.5947875977,144
1536703366758650632,3327,1536703366755654678,NED,16.0900001526,-233.912277222,39.1320419312,145
1536703366843806541,3328,1536703366840447132,NED,16.0900001526,-233.912277222,39.1320419312,145
1536703366849298452,3329,1536703366848676951,NED,16.2099990845,-253.022949219,40.7369804382,146
1536703366955265660,3330,1536703366944650091,NED,16.2099990845,-253.022949219,40.7369804382,146
1536703366962439612,3331,1536703366961902078,NED,16.3400001526,-253.022949219,42.3777580261,147
1536703367013306263,3332,1536703367011306592,NED,16.3400001526,-253.022949219,42.3777580261,147
1536703367044102440,3333,1536703367041017334,NED,16.4599990845,-275.233825684,44.0956573486,148
1536703367123535480,3334,1536703367117110486,NED,16.4599990845,-275.233825684,44.0956573486,148
1536703367163096161,3335,1536703367162165349,NED,16.5900001526,-275.233825684,45.8166046143,149
1536703367193698803,3336,1536703367193002486,NED,16.5900001526,-275.233825684,45.8166046143,149
1536703367313517352,3337,1536703367312231470,NED,16.7199993134,-284.455505371,47.5868225098,149
1536703367372956532,3338,1536703367371950137,NED,16.8500003815,-284.455505371,49.3879318237,150
1536703367411626657,3339,1536703367409692266,NED,16.8500003815,-284.455505371,49.3879318237,150
1536703367430457034,3340,1536703367428656146,NED,16.8500003815,-284.455505371,49.3879318237,150
1536703367509332732,3341,1536703367508629727,NED,16.9799995422,-316.815551758,51.2199134827,151
1536703367552829843,3342,1536703367551564216,NED,17.1299991608,-316.815551758,53.0782966614,152
1536703367620493401,3343,1536703367619972731,NED,17.1299991608,-316.815551758,53.0782966614,152
1536703367670980303,3344,1536703367669970068,NED,17.2899990082,-340.103149414,54.9626121521,152
1536703367707617861,3345,1536703367704474772,NED,17.2899990082,-340.103149414,54.9626121521,152
1536703367797212486,3346,1536703367793241048,NED,17.4499988556,-340.103149414,56.8733215332,153
1536703367833724957,3347,1536703367828120983,NED,17.5900001526,-356.920806885,58.8000297546,153
1536703367866929187,3348,1536703367865619113,NED,17.5900001526,-356.920806885,58.8000297546,153
1536703367941201003,3349,1536703367938548695,NED,17.5900001526,-356.920806885,58.8000297546,153
1536703367970341540,3350,1536703367967614256,NED,17.7199993134,-356.920806885,60.7526664734,154
1536703368008198387,3351,1536703368007200984,NED,17.7199993134,-356.920806885,60.7526664734,154
1536703368037004969,3352,1536703368034895251,NED,17.8199996948,-368.164825439,62.7024230957,154
1536703368127394230,3353,1536703368125598271,NED,17.8199996948,-368.164825439,62.7024230957,154
1536703368168000947,3354,1536703368166561818,NED,17.9099998474,-368.164825439,64.6736221313,154
1536703368200435639,3355,1536703368199161726,NED,17.9099998474,-368.164825439,64.6736221313,154
1536703368242157999,3356,1536703368241597522,NED,17.9599990845,-384.267028809,66.6280212402,155
1536703368299864890,3357,1536703368299244669,NED,17.9599990845,-384.267028809,66.6280212402,155
1536703368371490017,3358,1536703368370909796,NED,18.0,-384.267028809,68.5805053711,155
1536703368430545862,3359,1536703368429478507,NED,18.0,-384.267028809,68.5805053711,155
1536703368487222773,3360,1536703368486359193,NED,18.0,-397.849456787,70.5211486816,155
