%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1536703357992322227,2532,1536703357992094260,base_link,0,1,40.5915504,-79.8974049,381.244318864,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1536703358162495924,2533,1536703358162262293,base_link,0,1,40.5915488,-79.8974475,381.054275932,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1536703358361975004,2534,1536703358361597725,base_link,0,1,40.591547,-79.8974903,380.834232883,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1536703358589970190,2535,1536703358589616911,base_link,0,1,40.5915452,-79.8975331,380.554189836,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1536703358771230764,2536,1536703358770991885,base_link,0,1,40.591544,-79.8975759,380.294146541,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1536703358965028197,2537,1536703358964336775,base_link,0,1,40.5915438,-79.8976186,380.014102932,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1536703359145577483,2538,1536703359145341803,base_link,0,1,40.5915447,-79.8976611,379.724059071,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1536703359349273024,2539,1536703359348744129,base_link,0,1,40.5915467,-79.8977033,379.364015059,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1536703359578418179,2540,1536703359577833285,base_link,0,1,40.5915503,-79.8977452,378.933970688,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703359766733481,2541,1536703359766479274,base_link,0,1,40.5915553,-79.8977867,378.363926143,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703359964877872,2542,1536703359964632625,base_link,0,1,40.5915615,-79.8978275,377.623881816,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703360164756947,2543,1536703360164137909,base_link,0,1,40.5915691,-79.8978677,376.703837521,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703360371588599,2544,1536703360371291608,base_link,0,1,40.5915784,-79.8979072,375.633793234,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703360560133657,2545,1536703360559933338,base_link,0,1,40.5915894,-79.8979459,374.443749058,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703360758046236,2546,1536703360757440958,base_link,0,1,40.5916023,-79.8979837,373.193705013,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703360958669013,2547,1536703360958006615,base_link,0,1,40.5916171,-79.8980206,371.923661098,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703361136253572,2548,1536703361135913637,base_link,0,1,40.5916338,-79.8980566,370.663617314,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703361362748060,2549,1536703361362427966,base_link,0,1,40.5916521,-79.8980916,369.44357389,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703361575356710,2550,1536703361574727433,base_link,0,1,40.591672,-79.8981257,368.243530722,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703361760246611,2551,1536703361759792469,base_link,0,1,40.591693,-79.8981592,367.013487715,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703361943920580,2552,1536703361941115630,base_link,0,1,40.591715,-79.8981922,365.793444806,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703362160379236,2553,1536703362159723750,base_link,0,1,40.5917381,-79.8982245,364.603402161,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703362360825205,2554,1536703362360612981,base_link,0,1,40.5917622,-79.8982566,363.523359309,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1536703362588208096,2555,1536703362587914786,base_link,0,1,40.5917873,-79.8982885,362.583316251,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1536703362762969233,2556,1536703362762504499,base_link,0,1,40.5918132,-79.8983204,361.813272867,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1536703362960719052,2557,1536703362960313230,base_link,0,1,40.5918396,-79.8983525,361.293229077,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1536703363197376563,2558,1536703363196825621,base_link,0,1,40.5918662,-79.898385,361.063184803,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
