%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1532985276165504061,9839,1532985276164842009,base_link,16000.0,-269000.0,-380000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532985276235660775,9840,1532985276234563593,base_link,22000.0,-283000.0,-368000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532985276367164023,9841,1532985276366268556,base_link,25000.0,-299000.0,-355000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532985276481552538,9842,1532985276480612864,base_link,36000.0,-330000.0,-326000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532985276545269816,9843,1532985276543610096,base_link,36000.0,-330000.0,-326000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532985276643425759,9844,1532985276642781781,base_link,31000.0,-346000.0,-309000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532985276763769991,9845,1532985276760450135,base_link,22000.0,-366000.0,-289000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532985276880765770,9846,1532985276877507202,base_link,53000.0,-381000.0,-262000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532985276961534221,9847,1532985276960805314,base_link,53000.0,-381000.0,-262000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532985277046390494,9848,1532985277046020010,base_link,66000.0,-384000.0,-255000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532985277144948256,9849,1532985277143429852,base_link,78000.0,-383000.0,-250000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532985277284018491,9850,1532985277282727554,base_link,86000.0,-386000.0,-247000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532985277345712517,9851,1532985277345253873,base_link,94000.0,-388000.0,-242000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532985277447625878,9852,1532985277446998594,base_link,97000.0,-381000.0,-252000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532985277535682894,9853,1532985277535188744,base_link,97000.0,-372000.0,-264000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532985277642258466,9854,1532985277637995976,base_link,106000.0,-365000.0,-274000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532985277734504751,9855,1532985277732311401,base_link,116000.0,-357000.0,-281000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532985277859729741,9856,1532985277857269964,base_link,127000.0,-352000.0,-284000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532985277938516747,9857,1532985277938016008,base_link,138000.0,-349000.0,-281000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532985278035293348,9858,1532985278033770621,base_link,146000.0,-352000.0,-276000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532985278142134084,9859,1532985278137830666,base_link,148000.0,-354000.0,-271000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532985278243297322,9860,1532985278241370809,base_link,145000.0,-352000.0,-276000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532985278383710744,9861,1532985278383022777,base_link,129000.0,-333000.0,-306000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532985278445801044,9862,1532985278444845081,base_link,129000.0,-333000.0,-306000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532985278521218882,9863,1532985278518787726,base_link,121000.0,-312000.0,-329000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
