%time,field.header.seq,field.header.stamp,field.header.frame_id,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1532985276372283994,3211,1532985276371968114,,1500,1499,1492,1537,1575,1575,1500,2036
1532985276702421923,3212,1532985276702164389,,1500,1524,1660,1530,1560,1560,1500,2036
1532985277094768355,3213,1532985277092922618,,1500,1512,1484,1509,1519,1519,1500,2036
1532985277404621192,3214,1532985277404371846,,1500,1496,1300,1503,1507,1507,1500,2036
1532985277684711232,3215,1532985277684213659,,1500,1491,1124,1500,1501,1501,1500,2036
1532985277982841287,3216,1532985277982537914,,1500,1488,1100,1480,1460,1460,1500,2036
1532985278339221779,3217,1532985278338851197,,1500,1505,1100,1461,1421,1421,1500,2036
1532985278663171698,3218,1532985278660537929,,1500,1524,1100,1462,1424,1424,1500,2036
1532985278983489852,3219,1532985278982960610,,1500,1533,1100,1469,1437,1437,1500,2036
1532985279248954478,3220,1532985279248775184,,1500,1544,1100,1473,1446,1446,1500,2036
1532985279511071486,3221,1532985279510655703,,1500,1551,1100,1476,1451,1451,1500,2036
1532985279939166463,3222,1532985279938627239,,1500,1561,1100,1489,1477,1477,1500,2036
1532985280251689219,3223,1532985280250910623,,1500,1561,1100,1500,1500,1500,1500,2036
1532985280588455245,3224,1532985280584444936,,1500,1555,1100,1509,1518,1518,1500,2036
1532985280910905101,3225,1532985280910260153,,1500,1546,1100,1512,1524,1524,1500,2036
1532985281201308331,3226,1532985281201052904,,1500,1536,1100,1511,1522,1522,1500,2036
1532985281568389506,3227,1532985281567504098,,1500,1522,1100,1504,1508,1508,1500,2036
1532985281855723593,3228,1532985281855360972,,1500,1516,1100,1501,1502,1502,1500,2036
1532985282167616358,3229,1532985282165991468,,1500,1514,1100,1501,1502,1502,1500,2036
1532985282457880195,3230,1532985282454944192,,1500,1518,1100,1502,1504,1504,1500,2036
1532985282807118633,3231,1532985282801122735,,1500,1522,1100,1504,1508,1508,1500,2036
1532985283155554099,3232,1532985283155154593,,1500,1525,1100,1504,1508,1508,1500,2036
1532985283519498558,3233,1532985283519169874,,1500,1531,1100,1525,1551,1551,1500,2036
1532985283751142197,3234,1532985283748786010,,1500,1530,1100,1528,1558,1558,1500,2036
1532985284053030189,3235,1532985284050083096,,1500,1525,1100,1532,1565,1565,1500,2036
1532985284295004209,3236,1532985284291175538,,1500,1520,1100,1549,1599,1599,1500,2036
1532985284675850076,3237,1532985284675613519,,1500,1503,1100,1530,1561,1561,1500,2036
1532985285087414937,3238,1532985285086772185,,1500,1485,1100,1521,1543,1543,1500,2036
1532985285422196286,3239,1532985285421971021,,1500,1472,1100,1514,1528,1528,1500,2036
1532985285756840403,3240,1532985285755313702,,1500,1469,1140,1509,1519,1519,1500,2036
1532985286057046864,3241,1532985286056824445,,1500,1472,1188,1514,1529,1529,1500,2036
1532985286396170263,3242,1532985286395697978,,1500,1461,1220,1507,1515,1515,1500,2036
1532985286740396705,3243,1532985286737455382,,1500,1451,1292,1499,1497,1497,1500,2036
1532985287127342249,3244,1532985287124668856,,1500,1453,1340,1500,1499,1499,1500,2036
1532985287487868592,3245,1532985287487514728,,1500,1445,1380,1503,1507,1507,1500,2036
1532985287795397253,3246,1532985287794746147,,1500,1447,1396,1504,1508,1508,1500,2036
1532985288172740531,3247,1532985288171385532,,1500,1459,1388,1506,1512,1512,1500,2036
1532985288481375546,3248,1532985288481060036,,1500,1465,1412,1507,1514,1514,1500,2036
1532985288976267469,3249,1532985288976117567,,1500,1467,1476,1510,1520,1520,1500,2036
1532985289318483790,3250,1532985289318022728,,1500,1467,1508,1507,1514,1514,1500,2036
1532985289655763643,3251,1532985289655200727,,1500,1470,1524,1500,1499,1499,1500,2036
1532985289965076451,3252,1532985289964825271,,1500,1468,1516,1482,1464,1464,1500,2036
1532985290378405052,3253,1532985290378167082,,1500,1474,1460,1468,1436,1436,1500,2036
1532985290704915916,3254,1532985290704671229,,1500,1492,1420,1447,1393,1393,1500,2036
1532985291073340142,3255,1532985291071517250,,1500,1518,1404,1453,1405,1405,1500,2036
