%time,field.header.seq,field.header.stamp,field.header.frame_id,field.time_ref,field.source
1532985276658004753,2385,1532985276657617892,,1532985276477000000,fcu
1532985277163739125,2386,1532985277163368225,,1532985276978000000,fcu
1532985277493396977,2387,1532985277493156076,,1532985277318000000,fcu
1532985277944289163,2388,1532985277943341073,,1532985277759000000,fcu
1532985278481518850,2389,1532985278481107708,,1532985278298000000,fcu
1532985278827160642,2390,1532985278826912638,,1532985278621000000,fcu
1532985279289043538,2391,1532985279288620398,,1532985279099000000,fcu
1532985279651525478,2392,1532985279651003367,,1532985279477000000,fcu
1532985280190512493,2393,1532985280189651592,,1532985279998000000,fcu
1532985280626200638,2394,1532985280624880801,,1532985280437000000,fcu
1532985281156602185,2395,1532985281156155499,,1532985280977000000,fcu
1532985281595760489,2396,1532985281595299217,,1532985281403000000,fcu
1532985282000223454,2397,1532985281999999343,,1532985281779000000,fcu
1532985282322901356,2398,1532985282322646440,,1532985282137000000,fcu
1532985282860262140,2399,1532985282859528515,,1532985282659000000,fcu
1532985283292834879,2400,1532985283291379619,,1532985283117000000,fcu
1532985283728145655,2401,1532985283727827560,,1532985283537000000,fcu
1532985284054225449,2402,1532985284053882625,,1532985283859000000,fcu
1532985284338118820,2403,1532985284336995439,,1532985284139000000,fcu
1532985285039919553,2404,1532985285039652318,,1532985284840000000,fcu
1532985285540646255,2405,1532985285540401956,,1532985285338000000,fcu
1532985285954004626,2406,1532985285953492836,,1532985285777000000,fcu
1532985286294675416,2407,1532985286294343466,,1532985286100000000,fcu
1532985286964423605,2408,1532985286964198434,,1532985286777000000,fcu
1532985287284558843,2409,1532985287284238952,,1532985287100000000,fcu
1532985287907602404,2410,1532985287907332768,,1532985287717000000,fcu
1532985288392908815,2411,1532985288392727372,,1532985288219000000,fcu
1532985289120767477,2412,1532985289120355262,,1532985288937000000,fcu
1532985289507067601,2413,1532985289506796395,,1532985289320000000,fcu
1532985290111224977,2414,1532985290110985248,,1532985289920000000,fcu
1532985290473863836,2415,1532985290473567134,,1532985290280000000,fcu
1532985290961006312,2416,1532985290960705324,,1532985290780000000,fcu
1532985291585507180,2417,1532985291585160989,,1532985291402000000,fcu
1532985292051501263,2418,1532985292051103152,,1532985291877000000,fcu
1532985292536409468,2419,1532985292534799174,,1532985292358000000,fcu
1532985293048912058,2420,1532985293048724183,,1532985292842000000,fcu
1532985293595987395,2421,1532985293595655310,,1532985293402000000,fcu
1532985293992074159,2422,1532985293991492553,,1532985293801000000,fcu
1532985294546137847,2423,1532985294545748083,,1532985294377000000,fcu
1532985294996903839,2424,1532985294996413147,,1532985294817000000,fcu
1532985295456911745,2425,1532985295456675051,,1532985295259000000,fcu
1532985295864209560,2426,1532985295863798777,,1532985295677000000,fcu
1532985296343900562,2427,1532985296343661980,,1532985296178000000,fcu
1532985296747050396,2428,1532985296746822467,,1532985296560000000,fcu
1532985297109653190,2429,1532985297109394869,,1532985296917000000,fcu
1532985297685025555,2430,1532985297681424742,,1532985297499000000,fcu
1532985298068807238,2431,1532985298068552148,,1532985297898000000,fcu
1532985298709763249,2432,1532985298708371129,,1532985298518000000,fcu
1532985299081197345,2433,1532985299080958025,,1532985298917000000,fcu
1532985299745778900,2434,1532985299745492938,,1532985299579000000,fcu
1532985300088179448,2435,1532985300087931330,,1532985299917000000,fcu
1532985300525116001,2436,1532985300524682339,,1532985300339000000,fcu
1532985300785754292,2437,1532985300784468147,,1532985300620000000,fcu
1532985301255852606,2438,1532985301255617763,,1532985301059000000,fcu
1532985301740752673,2439,1532985301740028119,,1532985301558000000,fcu
1532985302162642243,2440,1532985302161953548,,1532985301977000000,fcu
1532985302670574758,2441,1532985302668455344,,1532985302477000000,fcu
1532985303017174217,2442,1532985303016913684,,1532985302821000000,fcu
1532985303387313950,2443,1532985303386961444,,1532985303220000000,fcu
1532985304015823477,2444,1532985304015072139,,1532985303821000000,fcu
1532985304481853149,2445,1532985304481363624,,1532985304317000000,fcu
1532985305093294340,2446,1532985305090839289,,1532985304899000000,fcu
1532985305401935426,2447,1532985305401198162,,1532985305221000000,fcu
1532985305792808830,2448,1532985305787407252,,1532985305601000000,fcu
