%time,field.header.seq,field.header.stamp,field.header.frame_id,field.connected,field.armed,field.guided,field.mode,field.system_status
1532985276200468925,1005,1532985276199685320,,1,1,1,GUIDED,4
1532985277185883162,1006,1532985277185404782,,1,1,1,GUIDED,4
1532985278205108630,1007,1532985278204644963,,1,1,1,GUIDED,4
1532985279206976676,1008,1532985279206680146,,1,1,1,GUIDED,4
1532985280193578699,1009,1532985280193327975,,1,1,1,GUIDED,4
1532985281199340980,1010,1532985281198894805,,1,1,1,GUIDED,4
1532985282198829583,1011,1532985282198100500,,1,1,1,GUIDED,4
1532985283193031166,1012,1532985283189719285,,1,1,1,GUIDED,4
1532985284194757000,1013,1532985284193908530,,1,1,1,GUIDED,4
1532985285173022825,1014,1532985285172789754,,1,1,1,GUIDED,4
1532985286172201808,1015,1532985286171964098,,1,1,1,GUIDED,4
1532985287199716943,1016,1532985287198483571,,1,1,1,GUIDED,4
1532985288180439118,1017,1532985288180229141,,1,1,1,GUIDED,4
1532985289176788002,1018,1532985289176341751,,1,1,1,GUIDED,4
1532985290191506986,1019,1532985290190980952,,1,1,1,GUIDED,4
1532985291209252094,1020,1532985291208817005,,1,1,1,GUIDED,4
1532985292190803806,1021,1532985292190140276,,1,1,1,GUIDED,4
1532985293192547212,1022,1532985293191495677,,1,1,1,GUIDED,4
1532985294213794648,1023,1532985294205682373,,1,1,1,GUIDED,4
1532985295184412769,1024,1532985295183744978,,1,1,1,GUIDED,4
1532985296207686972,1025,1532985296206639074,,1,1,1,GUIDED,4
1532985297170548453,1026,1532985297169969431,,1,1,1,GUIDED,4
1532985298182833956,1027,1532985298182493836,,1,1,1,GUIDED,4
1532985299228911979,1028,1532985299225172816,,1,1,1,GUIDED,4
1532985300167877433,1029,1532985300167455159,,1,1,1,GUIDED,4
1532985301183554206,1030,1532985301183312741,,1,1,1,GUIDED,4
1532985302186204874,1031,1532985302185936888,,1,1,1,GUIDED,4
1532985303171597041,1032,1532985303170641892,,1,1,1,GUIDED,4
1532985304183320286,1033,1532985304182947976,,1,1,1,GUIDED,4
1532985305179054909,1034,1532985305175440986,,1,1,1,GUIDED,4
1532985306174666548,1035,1532985306174140775,,1,1,1,GUIDED,4
1532985307213510804,1036,1532985307213227523,,1,1,1,GUIDED,4
1532985308201001467,1037,1532985308200123723,,1,1,1,GUIDED,4
1532985309163067477,1038,1532985309162060518,,1,1,1,GUIDED,4
1532985310214272105,1039,1532985310213879090,,1,1,1,GUIDED,4
1532985311185774357,1040,1532985311185378686,,1,1,1,GUIDED,4
1532985312201820725,1041,1532985312201296350,,1,1,1,GUIDED,4
1532985313195910323,1042,1532985313195501373,,1,1,1,GUIDED,4
1532985314186918427,1043,1532985314186544923,,1,1,1,GUIDED,4
1532985315235761866,1044,1532985315235295937,,1,1,1,GUIDED,4
1532985316176767510,1045,1532985316176511638,,1,1,1,GUIDED,4
1532985317177790888,1046,1532985317177361330,,1,1,1,GUIDED,4
1532985318198273401,1047,1532985318197996029,,1,1,1,GUIDED,4
1532985319169422884,1048,1532985319168996779,,1,1,1,GUIDED,4
1532985320184208707,1049,1532985320183811618,,1,1,1,GUIDED,4
1532985321160192164,1050,1532985321159490762,,1,1,1,GUIDED,4
1532985322164638619,1051,1532985322162949959,,1,1,1,GUIDED,4
1532985323188835420,1052,1532985323188465649,,1,1,1,GUIDED,4
1532985324183646221,1053,1532985324180290478,,1,1,1,GUIDED,4
1532985325182179511,1054,1532985325181499537,,1,1,1,GUIDED,4
1532985326207406321,1055,1532985326206311558,,1,1,1,GUIDED,4
1532985327196226804,1056,1532985327194167484,,1,1,1,GUIDED,4
1532985328214423497,1057,1532985328212607958,,1,1,1,GUIDED,4
1532985329195735731,1058,1532985329195361157,,1,1,1,GUIDED,4
1532985330207161881,1059,1532985330202574607,,1,1,1,GUIDED,4
1532985331205393234,1060,1532985331204774389,,1,1,1,GUIDED,4
1532985332159364269,1061,1532985332158030212,,1,1,1,GUIDED,4
1532985333157126136,1062,1532985333156836787,,1,1,1,GUIDED,4
1532985334184687081,1063,1532985334184348718,,1,1,1,GUIDED,4
1532985335190342926,1064,1532985335184402750,,1,1,1,GUIDED,4
1532985336175129895,1065,1532985336174223388,,1,1,1,GUIDED,4
1532985337209724504,1066,1532985337206882600,,1,1,1,GUIDED,4
1532985338181317905,1067,1532985338180797495,,1,1,1,GUIDED,4
1532985339181575412,1068,1532985339181033084,,1,1,1,GUIDED,4
1532985340187562529,1069,1532985340186866501,,1,1,1,GUIDED,4
1532985341162018473,1070,1532985341161695493,,1,1,1,GUIDED,4
1532985342165151221,1071,1532985342164725700,,1,1,1,GUIDED,4
1532985343214391385,1072,1532985343210534845,,1,1,1,GUIDED,4
1532985344171789858,1073,1532985344170623541,,1,1,1,GUIDED,4
1532985345177270261,1074,1532985345176956301,,1,1,1,GUIDED,4
1532985346214679601,1075,1532985346213174107,,1,1,1,GUIDED,4
1532985347197799819,1076,1532985347197319263,,1,1,1,GUIDED,4
1532985348188978123,1077,1532985348188726583,,1,1,1,GUIDED,4
1532985349168442151,1078,1532985349167635569,,1,1,1,GUIDED,4
1532985350171902467,1079,1532985350171532833,,1,1,1,GUIDED,4
1532985351190001206,1080,1532985351187137426,,1,1,1,GUIDED,4
1532985352193434742,1081,1532985352192924490,,1,1,1,GUIDED,4
1532985353182864107,1082,1532985353180461488,,1,1,1,GUIDED,4
1532985354161367457,1083,1532985354160877680,,1,1,1,GUIDED,4
1532985355173506315,1084,1532985355172827606,,1,1,1,GUIDED,4
1532985356195207629,1085,1532985356194759795,,1,1,1,GUIDED,4
1532985357181138576,1086,1532985357180817409,,1,1,1,GUIDED,4
1532985358149401709,1087,1532985358149128343,,1,1,1,GUIDED,4
1532985359199857817,1088,1532985359198980445,,1,1,1,GUIDED,4
1532985360171374785,1089,1532985360170419534,,1,1,1,GUIDED,4
1532985361169508922,1090,1532985361167399566,,1,1,1,GUIDED,4
