%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1532985276167016253,9839,1532985276166763453,base_link,61.58,0.0
1532985276238667087,9840,1532985276238280258,base_link,61.57,0.0
1532985276371233610,9841,1532985276371002689,base_link,61.57,0.0
1532985276492112134,9842,1532985276486989764,base_link,61.56,0.0
1532985276546120436,9843,1532985276545715151,base_link,61.56,0.0
1532985276645883224,9844,1532985276645589000,base_link,61.55,0.0
1532985276763770855,9845,1532985276762884312,base_link,61.54,0.0
1532985276883200811,9846,1532985276882827129,base_link,61.54,0.0
1532985276964134990,9847,1532985276963644553,base_link,61.53,0.0
1532985277054664879,9848,1532985277049869567,base_link,61.53,0.0
1532985277148739691,9849,1532985277148285718,base_link,61.52,0.0
1532985277284264926,9850,1532985277283537872,base_link,61.51,0.0
1532985277347632305,9851,1532985277347408197,base_link,61.51,0.0
1532985277449385534,9852,1532985277449157364,base_link,61.5,0.0
1532985277537312200,9853,1532985277537092314,base_link,61.5,0.0
1532985277644428560,9854,1532985277640547622,base_link,61.49,0.0
1532985277753463780,9855,1532985277753129538,base_link,61.48,0.0
1532985277862690321,9856,1532985277861523017,base_link,61.48,0.0
1532985277940931133,9857,1532985277940699476,base_link,61.47,0.0
1532985278036917638,9858,1532985278036445686,base_link,61.47,0.0
1532985278146102970,9859,1532985278144934383,base_link,61.46,0.0
1532985278278303010,9860,1532985278277999603,base_link,61.44,0.0
1532985278404758185,9861,1532985278404398639,base_link,61.44,0.0
1532985278448664903,9862,1532985278448085695,base_link,61.44,0.0
1532985278521267824,9863,1532985278520640762,base_link,61.43,0.0
1532985278660800583,9864,1532985278660191530,base_link,61.43,0.0
1532985278746333206,9865,1532985278744341278,base_link,61.42,0.0
1532985278857718869,9866,1532985278857386865,base_link,61.42,0.0
1532985278971503637,9867,1532985278971064729,base_link,61.4,0.0
1532985279059436438,9868,1532985279058409489,base_link,61.4,0.0
1532985279183718134,9869,1532985279182772051,base_link,61.4,0.0
1532985279248113445,9870,1532985279247888824,base_link,61.39,0.0
1532985279334972871,9871,1532985279334654973,base_link,61.39,0.0
1532985279499723647,9872,1532985279499152850,base_link,61.38,0.0
1532985279583715077,9873,1532985279583445321,base_link,61.37,0.0
1532985279636723907,9874,1532985279636482620,base_link,61.37,0.0
1532985279757591824,9875,1532985279756967927,base_link,61.36,0.0
1532985279843240243,9876,1532985279842944576,base_link,61.36,0.0
1532985280005002145,9877,1532985280003575563,base_link,61.35,0.0
1532985280089242178,9878,1532985280082128748,base_link,61.34,0.0
1532985280135427395,9879,1532985280135065640,base_link,61.34,0.0
1532985280258856581,9880,1532985280258520128,base_link,61.34,0.0
1532985280340032806,9881,1532985280339687237,base_link,61.33,0.0
1532985280496850994,9882,1532985280496426190,base_link,61.32,0.0
1532985280541176444,9883,1532985280540043418,base_link,61.32,0.0
1532985280640459102,9884,1532985280639946362,base_link,61.31,0.0
1532985280734862809,9885,1532985280732732581,base_link,61.31,0.0
1532985280840995026,9886,1532985280840699326,base_link,61.3,0.0
