%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.type_mask,field.latitude,field.longitude,field.altitude,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration_or_force.x,field.acceleration_or_force.y,field.acceleration_or_force.z,field.yaw,field.yaw_rate
1532985276144889829,1268,1532985276143786441,,5,65528,40.5915833,-79.8960687,430.91998291,15.9925374985,0.488612383604,1.89868322995e-15,-16.7705726624,2.41123270988,-0.928035199642,-15.0,-14.9096088409
1532985276198949344,1269,1532985276195930557,,5,65528,40.5915833,-79.8960687,430.91998291,15.9925374985,0.488612383604,1.89868322995e-15,-16.8350887299,2.49336194992,-0.956958115101,-15.0,-15.0733509064
1532985276228687142,1270,1532985276227666411,,5,65528,40.5915833,-79.8960687,430.91998291,15.9925374985,0.488612383604,1.89868322995e-15,-16.9157409668,2.61970925331,-0.998515725136,-15.0,-15.0733509064
1532985276328504597,1271,1532985276323896815,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-17.0720500946,2.90570402145,-1.14418673515,-15.0,-15.2962379456
1532985276390806798,1272,1532985276390554894,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-17.1766719818,3.09737443924,-1.21551322937,-16.0,-15.4725074768
1532985276429967281,1273,1532985276429646635,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-17.2279777527,3.23859214783,-1.22373402119,-16.0,-15.4725074768
1532985276506914403,1274,1532985276506570565,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-17.3685379028,3.57358264923,-1.23595285416,-16.0,-15.8654623032
1532985276542309823,1275,1532985276541727229,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-17.437538147,3.72183585167,-1.22758686543,-16.0,-15.8654623032
1532985276602378602,1276,1532985276601653982,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-17.5650405884,3.98066997528,-1.24369704723,-16.0,-16.2870101929
1532985276628153174,1277,1532985276627691014,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-17.6111469269,4.07882404327,-1.2351924181,-16.0,-16.2870101929
1532985276699715881,1278,1532985276698455465,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-17.7926902771,4.42185878754,-1.20786559582,-16.0,-16.7227172852
1532985276760357211,1279,1532985276745733626,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-17.9907798767,4.77510309219,-1.16274750233,-16.0,-16.7227172852
1532985276787735331,1280,1532985276787332573,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-18.1150493622,4.99954509735,-1.14774310589,-16.0,-17.2814617157
1532985276877749030,1281,1532985276874530032,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-18.3558750153,5.50081014633,-1.12484228611,-16.0,-17.2814617157
1532985276926079271,1282,1532985276924937881,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-18.4982051849,5.84991359711,-1.14048218727,-16.0,-17.7541790009
1532985276985346179,1283,1532985276985099425,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-18.6116828918,6.27486896515,-1.10218048096,-16.0,-18.2953262329
1532985277046047487,1284,1532985277045738324,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-18.6695690155,6.56310462952,-1.11694669724,-16.0,-18.2953262329
1532985277092000694,1285,1532985277090804569,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-18.7330532074,6.97308206558,-1.18718385696,-16.0,-18.7141990662
1532985277143214349,1286,1532985277142934039,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-18.7624797821,7.24333333969,-1.26446068287,-16.0,-18.7141990662
1532985277182567836,1287,1532985277181920208,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-18.7760829926,7.6564078331,-1.30419301987,-16.0,-18.9878234863
1532985277282936179,1288,1532985277282492666,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-18.7601318359,8.15011787415,-1.5062725544,-16.0,-18.9878234863
1532985277332138881,1289,1532985277331060823,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-18.7419528961,8.38648223877,-1.75308859348,-16.0,-19.0450744629
1532985277394869635,1290,1532985277394331886,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-18.7031269073,8.60500621796,-1.96694540977,-16.0,-19.0202312469
1532985277428552107,1291,1532985277425306835,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-18.6620769501,8.73311138153,-2.10505914688,-16.0,-19.0202312469
1532985277489809273,1292,1532985277487229989,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-18.5906906128,8.94979667664,-2.2612452507,-16.0,-19.065826416
1532985277522971749,1293,1532985277522144701,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-18.5315055847,9.13330554962,-2.3046195507,-16.0,-19.065826416
1532985277584406960,1294,1532985277583318570,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-18.4324569702,9.44105434418,-2.32078099251,-16.0,-19.3057937622
1532985277632122798,1295,1532985277628430238,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-18.3390102386,9.6840763092,-2.29875874519,-16.0,-19.3057937622
1532985277684767050,1296,1532985277684002091,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-18.1937942505,10.0553045273,-2.26094841957,-16.0,-19.6380462646
1532985277720230451,1297,1532985277719624951,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-18.0856704712,10.3214149475,-2.20562934875,-16.0,-19.6380462646
1532985277829370272,1298,1532985277826296711,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-17.7782287598,10.9903869629,-2.10972213745,-16.0,-19.8920211792
1532985277892394740,1299,1532985277886555949,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-17.5418682098,11.4961996078,-1.98967647552,-16.0,-20.3415641785
1532985277920311961,1300,1532985277919796987,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-17.3712520599,11.8529138565,-1.88923823833,-16.0,-20.3415641785
1532985277982576875,1301,1532985277981304395,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-17.105260849,12.3663139343,-1.77906703949,-16.0,-20.5200462341
1532985278029044097,1302,1532985278028583980,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-16.906375885,12.7028617859,-1.70887207985,-16.0,-20.5200462341
1532985278090332264,1303,1532985278089211114,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-16.6210689545,13.1526508331,-1.6440294981,-16.0,-20.6028022766
1532985278135878850,1304,1532985278135121853,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-16.4304256439,13.4282369614,-1.62590348721,-16.0,-20.6028022766
1532985278192205285,1305,1532985278191623198,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-16.15051651,13.8249893188,-1.56172251701,-16.0,-20.5436420441
1532985278240275154,1306,1532985278239869385,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-15.8551931381,14.1708307266,-1.49046468735,-16.0,-20.5436420441
1532985278320143875,1307,1532985278318372024,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-15.4634408951,14.623465538,-1.35225331783,-16.0,-20.4541664124
1532985278425571762,1308,1532985278414505555,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-15.103600502,14.9623155594,-1.3102864027,-16.0,-20.3662624359
1532985278459228065,1309,1532985278457932708,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-14.8291749954,15.1705875397,-1.25999832153,-16.0,-20.3662624359
1532985278492320579,1310,1532985278491952812,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-14.6740894318,15.2743682861,-1.22260868549,-16.0,-20.2125320435
1532985278551071709,1311,1532985278545469960,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-14.519405365,15.3833494186,-1.17943501472,-16.0,-20.2125320435
1532985278589247510,1312,1532985278588502508,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-14.3597326279,15.4929361343,-1.12111449242,-16.0,-20.0149841309
1532985278659834991,1313,1532985278654551171,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-14.1314163208,15.6121053696,-1.0762784481,-16.0,-20.0149841309
1532985278685393709,1314,1532985278684022924,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-13.996131897,15.6694135666,-1.0431137085,-16.0,-19.8972206116
1532985278740020074,1315,1532985278739605413,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-13.8572540283,15.7343435287,-1.02146017551,-16.0,-19.8972206116
1532985278820275755,1316,1532985278817463685,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-13.5989160538,15.8397865295,-1.01868546009,-16.0,-19.8016548157
1532985278850336089,1317,1532985278848749417,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-13.4722852707,15.8710079193,-1.01203525066,-16.0,-19.8016548157
1532985278951337403,1318,1532985278950424496,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-13.1879167557,15.9362449646,-1.05133652687,-16.0,-19.5921707153
1532985279017012369,1319,1532985279016297945,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-13.0347080231,15.9533395767,-1.08626139164,-16.0,-19.2870254517
1532985279058042361,1320,1532985279053863169,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-12.9353046417,15.9522438049,-1.12455105782,-16.0,-19.2870254517
1532985279098981091,1321,1532985279094659679,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-12.8497686386,15.9442710876,-1.14592456818,-16.0,-19.0343780518
1532985279179921552,1322,1532985279179492655,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-12.6748342514,15.9496994019,-1.19092094898,-16.0,-19.0343780518
1532985279206118273,1323,1532985279205396460,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-12.5978603363,15.9395751953,-1.20910871029,-16.0,-18.7257614136
1532985279219879045,1324,1532985279218372945,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-12.5551395416,15.9370546341,-1.2169367075,-16.0,-18.7257614136
1532985279285974751,1325,1532985279285119451,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-12.4490423203,15.9164018631,-1.26666736603,-16.0,-18.5176925659
1532985279326977650,1326,1532985279326171100,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-12.3803749084,15.9027700424,-1.29994750023,-16.0,-18.5176925659
1532985279449177427,1327,1532985279448769385,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-12.2018032074,15.8428506851,-1.42179238796,-16.0,-18.2258358002
1532985279506359915,1328,1532985279504714571,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-12.1571922302,15.8122425079,-1.45946013927,-16.0,-17.9485111237
1532985279569479153,1329,1532985279566454127,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-12.0736732483,15.7583770752,-1.53453290462,-16.0,-17.7288322449
1532985279606581668,1330,1532985279604438876,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-12.0446453094,15.7212762833,-1.56302881241,-16.0,-17.7288322449
1532985279625391742,1331,1532985279624639028,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-12.0282964706,15.7041006088,-1.57680881023,-16.0,-17.7288322449
1532985279701121265,1332,1532985279699960126,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-11.9926300049,15.6143445969,-1.62329113483,-16.0,-17.639421463
1532985279749864855,1333,1532985279748905082,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-11.9809627533,15.5722379684,-1.6493036747,-16.0,-17.639421463
1532985279789889811,1334,1532985279788257518,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-11.9795713425,15.5215034485,-1.67233324051,-16.0,-17.6157302856
1532985279836439683,1335,1532985279835871669,,5,65528,40.5915833,-79.8960687,430.91998291,3.94430452611e-31,16.0,-1.95943496414e-15,-11.9732074738,15.4717178345,-1.71243166924,-16.0,-17.6157302856
