%time,field.header.seq,field.header.stamp,field.header.frame_id,field.airspeed,field.groundspeed,field.heading,field.throttle,field.altitude,field.climb
1532985276349438771,2812,1532985276348781741,,15.2962379456,17.3479328156,264,0.490000009537,430.299987793,-3.12603807449
1532985276705869602,2813,1532985276705576434,,16.7227172852,18.3339214325,268,0.649999976158,429.799987793,-2.33150577545
1532985277101429748,2814,1532985277101036840,,18.7141990662,20.0489768982,274,0.40000000596,429.220001221,-5.44340801239
1532985277450267058,2815,1532985277449975488,,19.0202312469,20.6003875732,279,0.170000001788,428.489990234,3.92171645164
1532985277829388409,2816,1532985277828172676,,19.8920211792,20.901052475,289,0.00999999977648,427.619995117,0.72573941946
1532985278192262736,2817,1532985278191912594,,20.5436420441,21.2595748901,296,0.0,427.069976807,-1.57205843925
1532985278551185619,2818,1532985278548523924,,20.2125320435,21.153263092,301,0.0,426.769989014,-0.736844539642
1532985278955959230,2819,1532985278955069258,,19.5921707153,20.685382843,307,0.0,426.589996338,-1.25802505016
1532985279259203683,2820,1532985279257187308,,18.7257614136,20.2619514465,310,0.0,426.349975586,-0.0936579406261
1532985279517676565,2821,1532985279517460997,,17.9485111237,19.9196052551,310,0.0,426.109985352,-0.725185930729
1532985280005042130,2822,1532985280004141884,,17.292552948,19.4042987823,307,0.0,425.440002441,-1.4521150589
1532985280363766397,2823,1532985280363407616,,16.7367744446,19.2184104919,306,0.0,424.509979248,-1.69846856594
1532985280724883228,2824,1532985280724592774,,16.6291809082,19.1941108704,305,0.0,423.089996338,-3.63634586334
1532985281109749137,2825,1532985281109217330,,17.0415172577,19.2198886871,306,0.0,421.279998779,-4.61642932892
1532985281505512405,2826,1532985281496509425,,17.9199905396,19.5528888702,305,0.0,418.940002441,-5.4813709259
1532985281815060463,2827,1532985281814473411,,18.7827587128,20.0527267456,303,0.0,416.779998779,-6.84788179398
1532985282114066980,2828,1532985282113508653,,18.7071151733,20.2772483826,304,0.0,415.039978027,-5.08204984665
1532985282339814365,2829,1532985282339549691,,18.9389858246,20.5018177032,305,0.0,413.410003662,-5.95639371872
1532985282807161050,2830,1532985282803528976,,19.7513637543,21.0453567505,306,0.0,410.869995117,-5.93447256088
1532985283173256360,2831,1532985283170328120,,19.9120616913,21.30352211,306,0.0,409.25,-5.0460152626
1532985283547018806,2832,1532985283546139246,,19.561498642,21.3724117279,309,0.0,407.819976807,-4.06979322433
1532985283847742791,2833,1532985283847401440,,19.1728572845,21.3795795441,311,0.0,406.769989014,-3.00663924217
1532985284170109340,2834,1532985284168027288,,19.1904315948,21.3460903168,313,0.0,405.899993896,-3.38218569756
1532985284518219988,2835,1532985284505381843,,19.2338504791,21.3332939148,317,0.0,404.979980469,-2.73284864426
1532985284909344643,2836,1532985284909048235,,18.5436325073,21.3442897797,326,0.0,403.839996338,-1.77746009827
1532985285381804511,2837,1532985285381465141,,17.8687152863,21.2259998322,338,0.0,402.380004883,-3.08914041519
1532985285758910627,2838,1532985285758570458,,17.5502414703,21.0666599274,347,0.0500000007451,401.089996338,-3.3895881176
1532985286070574047,2839,1532985286070053554,,17.6480979919,20.8964061737,355,0.109999999404,400.089996338,-3.93746972084
1532985286401481747,2840,1532985286401255968,,17.5874481201,20.6249885559,5,0.180000007153,399.0,-3.15164041519
1532985286897223734,2841,1532985286896094842,,17.6202793121,20.1747970581,17,0.280000001192,397.389984131,-4.56656455994
1532985287203887457,2842,1532985287203317379,,17.1871376038,20.0159397125,26,0.310000002384,396.440002441,-3.7117254734
1532985287638476526,2843,1532985287638199820,,17.0394039154,19.6788635254,43,0.360000014305,395.069976807,-4.40824794769
1532985288076554708,2844,1532985288076175988,,17.4491825104,19.1114425659,57,0.360000014305,394.039978027,-3.2297270298
1532985288437266042,2845,1532985288436875326,,17.0792636871,18.5170001984,67,0.389999985695,393.5,-2.47000622749
1532985289000421080,2846,1532985289000161552,,15.917432785,17.5969600677,84,0.479999989271,392.949981689,-2.50375819206
1532985289407269854,2847,1532985289406703835,,15.6209363937,16.9691772461,95,0.519999980927,392.660003662,-2.61845159531
1532985289897680396,2848,1532985289896495192,,16.3654308319,16.2986736298,109,0.519999980927,392.440002441,-1.28393292427
1532985290311621525,2849,1532985290311303103,,16.8124732971,15.7225208282,122,0.449999988079,392.339996338,0.558077037334
1532985290625685496,2850,1532985290625134638,,17.0618839264,15.2156248093,130,0.40000000596,392.399993896,1.57468545437
1532985291126135190,2851,1532985291121511327,,16.1553916931,14.3521471024,138,0.389999985695,392.899993896,1.59462761879
1532985291560005059,2852,1532985291559330016,,14.3084230423,13.9205513,141,0.469999998808,393.569976807,2.90908336639
1532985291888609813,2853,1532985291888077411,,12.9871730804,13.9786462784,140,0.52999997139,394.049987793,0.53469824791
1532985292299325083,2854,1532985292298196424,,12.1242570877,14.4583940506,137,0.579999983311,394.449981689,-0.185862600803
1532985292674849186,2855,1532985292667195024,,12.1842660904,15.1501865387,135,0.589999973774,394.470001221,1.63269257545
1532985293135646663,2856,1532985293132029774,,13.1012802124,16.4388179779,133,0.589999973774,394.019989014,-1.24585092068
1532985293560324520,2857,1532985293559925416,,14.0014266968,17.6881160736,128,0.560000002384,393.470001221,-0.82856631279
1532985293820315633,2858,1532985293819663490,,14.4673595428,18.2792339325,124,0.540000021458,393.239990234,-1.07613945007
1532985294250143439,2859,1532985294249716950,,15.0084037781,18.7956504822,118,0.5,393.259979248,-0.511600553989
1532985294654698231,2860,1532985294654182235,,14.2402925491,18.6985492706,117,0.490000009537,393.720001221,1.63799393177
