%time,field.data
1536691595310130680,65.44
1536691595550705240,65.393
1536691595764939768,65.317
1536691596013663000,65.166
1536691596279537016,64.911
1536691596499642360,64.563
1536691596743999064,64.072
1536691597003637752,63.427
1536691597263500536,62.455
1536691597483835160,61.618
1536691597686705784,60.56
1536691597977112344,59.089
1536691598191592632,57.906
1536691598385371960,56.636
1536691598624753720,54.854
1536691598877016408,53.082
1536691599123329144,51.259
1536691599354177656,49.602
1536691599589675000,47.805
1536691599820811576,46.429
1536691600114055448,45.272
1536691600323867448,44.782
1536691600623291736,44.671
1536691600798778616,44.842
1536691601067098712,45.377
1536691601297412600,46.044
1536691601579675128,46.979
1536691601783450712,47.734
1536691602019464120,48.496
1536691602286423512,49.334
1536691602478580440,49.972
1536691602708017496,50.542
1536691603004215288,51.198
1536691603187662456,51.507
1536691603441187224,51.816
1536691603679119864,52.002
1536691603926639384,52.041
1536691604158705912,52.025
1536691604402123768,51.977
1536691604638627480,51.862
1536691604882679224,51.703
1536691605146559992,51.498
1536691605392141400,51.203
1536691605630125080,50.892
1536691605862575704,50.553
1536691606093984408,50.224
1536691606312212792,49.882
1536691606549948888,49.494
1536691606731744664,49.231
1536691606947535992,48.872
1536691607217137464,48.469
1536691607433622968,48.278
1536691607681552440,48.133
1536691607905009912,48.124
1536691608165077752,48.317
1536691608381760728,48.588
1536691608631186872,49.005
1536691608863910360,49.442
1536691609107889528,49.825
1536691609352132376,50.123
1536691609574489976,50.422
1536691609854595192,50.746
1536691610077174968,51.011
1536691610382448728,51.342
1536691610575323512,51.579
1536691610814273048,51.897
1536691611040171544,52.237
1536691611231722648,52.554
1536691611486377144,52.93
1536691611734203160,53.308
1536691611990533336,53.6
1536691612255338904,53.791
1536691612492987032,53.907
1536691612747781464,53.957
1536691613001233720,53.921
1536691613244218840,53.767
1536691613486136216,53.563
1536691613713560280,53.286
1536691613932430328,52.988
1536691614191663640,52.625
1536691614444692824,52.309
1536691614665066648,52.011
1536691614920791384,51.748
1536691615184847960,51.474
1536691615423380088,51.31
1536691615672164312,51.168
1536691615909943576,51.073
1536691616147850776,50.978
1536691616365867512,50.902
1536691616580075992,50.83
1536691616829699096,50.702
1536691617093083128,50.571
1536691617345443384,50.467
1536691617584553496,50.358
1536691617831731640,50.28
1536691618100342232,50.226
1536691618284791544,50.201
1536691618546603416,50.195
1536691618765033176,50.201
1536691618991594648,50.2
1536691619232795960,50.179
1536691619496387352,50.059
1536691619752875544,49.968
1536691619999971096,49.904
1536691620232446296,49.8
1536691620465145080,49.666
1536691620685135896,49.528
1536691620897045336,49.379
1536691621125953720,49.187
1536691621369592664,48.996
1536691621651177112,48.806
1536691621884680248,48.736
1536691622124340184,48.693
1536691622340530136,48.651
1536691622578222104,48.664
1536691622792654296,48.798
1536691623026959960,48.975
1536691623262645496,49.163
1536691623500089880,49.314
1536691623705592696,49.464
1536691623961938936,49.771
1536691624214165912,50.049
1536691624464123928,50.404
1536691624732489912,50.876
1536691624934634136,51.3
1536691625186375352,51.91
1536691625436949688,52.469
1536691625720230520,53.089
1536691625953518200,53.489
1536691626224641496,53.78
1536691626444977368,53.844
1536691626737450904,53.72
1536691626953659096,53.557
1536691627279104440,53.134
1536691627438199192,52.823
1536691627681724376,52.358
1536691627935556408,51.878
1536691628184565272,51.412
