%time,field.header.seq,field.header.stamp,field.header.frame_id,field.fluid_pressure,field.variance
1536691595320415224,3396,1536691595316828024,base_link,97443.3166504,0.0
1536691595433374840,3397,1536691595432922904,base_link,97441.6564941,0.0
1536691595535723448,3398,1536691595534764152,base_link,97437.1704102,0.0
1536691595639778264,3399,1536691595639420184,base_link,97443.0236816,0.0
1536691595735907576,3400,1536691595735551384,base_link,97442.8283691,0.0
1536691595822969144,3401,1536691595822597400,base_link,97445.4101562,0.0
1536691595909243224,3402,1536691595908691704,base_link,97441.9372559,0.0
1536691596041070040,3403,1536691596040661112,base_link,97449.3041992,0.0
1536691596123502264,3404,1536691596122973208,base_link,97442.6879883,0.0
1536691596239248952,3405,1536691596238832632,base_link,97440.7165527,0.0
1536691596361534168,3406,1536691596360707416,base_link,97449.5239258,0.0
1536691596408512920,3407,1536691596408129016,base_link,97443.9880371,0.0
1536691596529115032,3408,1536691596528748728,base_link,97444.2504883,0.0
1536691596606639640,3409,1536691596606192056,base_link,97446.5026855,0.0
1536691596727328472,3410,1536691596727047640,base_link,97447.7478027,0.0
1536691596837840856,3411,1536691596837519928,base_link,97446.9299316,0.0
1536691596943271800,3412,1536691596943049816,base_link,97452.4108887,0.0
1536691597034108568,3413,1536691597031367288,base_link,97454.9926758,0.0
1536691597122951480,3414,1536691597122477336,base_link,97456.9885254,0.0
1536691597242590008,3415,1536691597241919288,base_link,97459.9365234,0.0
1536691597327893144,3416,1536691597327051128,base_link,97464.2089844,0.0
1536691597419603960,3417,1536691597419088120,base_link,97467.3095703,0.0
1536691597522460632,3418,1536691597521472472,base_link,97470.7641602,0.0
1536691597629940376,3419,1536691597629567544,base_link,97476.4099121,0.0
1536691597732115512,3420,1536691597729434040,base_link,97482.7819824,0.0
1536691597830429048,3421,1536691597830077144,base_link,97488.9038086,0.0
1536691597927179736,3422,1536691597926318200,base_link,97493.1762695,0.0
1536691598018260280,3423,1536691598017806552,base_link,97499.8168945,0.0
