%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1536691595312229176,1434,1536691595307818104,map,59.8056793213,26.0995998383,65.4405288696,-0.00662990329946,-0.0542192634045,-0.962023911145,-0.267444031982
1536691595555310904,1435,1536691595554404824,map,56.1219291687,28.0456161499,65.3937835693,-0.0363409916173,-0.177389255158,-0.94295672906,-0.279365337156
1536691595767506840,1436,1536691595767075704,map,52.8409729004,29.9976654053,65.3081817627,-0.0363409916173,-0.177389255158,-0.94295672906,-0.279365337156
1536691596021306008,1437,1536691596019968664,map,49.0905838013,32.5196075439,65.1499710083,-0.0558112875974,-0.239630868488,-0.92342820164,-0.294520803103
1536691596280891672,1438,1536691596280225080,map,45.7603874207,34.9993133545,64.9112243652,-0.0558112875974,-0.239630868488,-0.92342820164,-0.294520803103
1536691596500959800,1439,1536691596500631768,map,42.5474891663,37.5748519897,64.5636978149,-0.0295702887072,-0.211533137109,-0.913687447437,-0.345766653
1536691596745915192,1440,1536691596745159384,map,39.4339523315,40.2266159058,64.0726394653,0.00562540409773,-0.179835210327,-0.907513325772,-0.379535526007
1536691597004932632,1441,1536691597004361944,map,36.3903007507,42.9239196777,63.4272613525,0.00562540409773,-0.179835210327,-0.907513325772,-0.379535526007
1536691597266979672,1442,1536691597266090776,map,32.8941955566,46.1354446411,62.4554977417,0.0531628293844,-0.153993546427,-0.898171253209,-0.408348014737
1536691597491898328,1443,1536691597491146264,map,30.4580421448,48.4301986694,61.6187591553,0.0868434396318,-0.139716476139,-0.895639156987,-0.413240878617
1536691597689472728,1444,1536691597688996120,map,27.7827548981,51.0017089844,60.5604019165,0.0868434396318,-0.139716476139,-0.895639156987,-0.413240878617
1536691597979561592,1445,1536691597978808760,map,24.4017715454,54.2827987671,59.0892791748,0.128952013775,-0.113206318517,-0.89577323749,-0.41005611151
1536691598192208472,1446,1536691598191377016,map,21.9450836182,56.6535949707,57.9060745239,0.166327064082,-0.0880508426435,-0.891934937184,-0.411137963091
1536691598386681336,1447,1536691598386246968,map,19.2216777802,59.2618865967,56.5049781799,0.166327064082,-0.0880508426435,-0.891934937184,-0.411137963091
1536691598635521752,1448,1536691598635111992,map,15.9582891464,62.3732833862,54.7028656006,0.183352624051,-0.0862583930902,-0.886448440988,-0.416113525789
1536691598882440408,1449,1536691598882075256,map,12.9200839996,65.2783432007,52.9324645996,0.183352624051,-0.0862583930902,-0.886448440988,-0.416113525789
1536691599125829144,1450,1536691599125489432,map,9.82042980194,68.2543334961,51.1070823669,0.174220460476,-0.101124652115,-0.890801406814,-0.40730073595
1536691599366579032,1451,1536691599366079640,map,7.18186998367,70.7854995728,49.6020126343,0.174220460476,-0.101124652115,-0.890801406814,-0.40730073595
1536691599592677336,1452,1536691599591687960,map,3.62909460068,74.1711654663,47.8055801392,0.159533025313,-0.0786778430196,-0.895365834769,-0.408263435517
1536691599822072696,1453,1536691599821558872,map,0.232593134046,77.3979034424,46.4295654297,0.113821271628,-0.0588100474474,-0.898116202501,-0.420682045314
1536691600117578296,1454,1536691600116830360,map,-3.86501216888,81.3081283569,45.2721672058,0.113821271628,-0.0588100474474,-0.898116202501,-0.420682045314
1536691600326414168,1455,1536691600325403576,map,-7.17831134796,84.4491424561,44.7821960449,0.0577034260431,-0.0365362526603,-0.908091661838,-0.413164556279
1536691600626131480,1456,1536691600625374584,map,-11.7693557739,88.684715271,44.671421051,0.0577034260431,-0.0365362526603,-0.908091661838,-0.413164556279
1536691600804026232,1457,1536691600801970520,map,-14.2593727112,90.921585083,44.8423652649,-0.00649772469933,0.0139175672535,-0.912162859318,-0.409539984587
1536691601072522776,1458,1536691601071820632,map,-18.2704544067,94.4616394043,45.377910614,-0.0377054156646,0.016945481547,-0.912143021589,-0.407782123752
1536691601300319448,1459,1536691601299623000,map,-21.8959903717,97.6375350952,46.0441055298,-0.0377054156646,0.016945481547,-0.912143021589,-0.407782123752
1536691601580736952,1460,1536691601580291576,map,-26.0120639801,101.247123718,46.9792251587,-0.0768241370346,-0.000673933454977,-0.914064524252,-0.398225618571
1536691601785323128,1461,1536691601784836056,map,-29.1204204559,104.008399963,47.734046936,-0.0768241370346,-0.000673933454977,-0.914064524252,-0.398225618571
1536691602021940696,1462,1536691602021323288,map,-32.1763153076,106.777435303,48.4967079163,-0.0937496206737,-0.0191995588538,-0.91073269786,-0.401756566357
1536691602287416120,1463,1536691602287002968,map,-35.6465339661,109.990737915,49.3342781067,-0.094488867468,-0.0358773120159,-0.907952596019,-0.40670229381
1536691602480109400,1464,1536691602479749176,map,-38.5218734741,112.705635071,49.9729919434,-0.094488867468,-0.0358773120159,-0.907952596019,-0.40670229381
1536691602710938744,1465,1536691602709818264,map,-41.2986793518,115.377861023,50.5420150757,-0.0776538323266,-0.0342760263509,-0.904559739816,-0.417811815829
1536691603009267864,1466,1536691603005628312,map,-45.0212097168,119.015914917,51.1985626221,-0.0776538323266,-0.0342760263509,-0.904559739816,-0.417811815829
1536691603202067928,1467,1536691603201505144,map,-47.4433860779,121.407836914,51.5402069092,-0.0554107244754,-0.0394547825862,-0.901845346714,-0.426670765761
1536691603442821112,1468,1536691603442325944,map,-50.0743713379,124.036392212,51.8163986206,-0.0554107244754,-0.0394547825862,-0.901845346714,-0.426670765761
1536691603681804856,1469,1536691603680605368,map,-53.128944397,127.131187439,52.0020179749,-0.0356009706957,-0.0482617379519,-0.898563437118,-0.434726494489
1536691603927627416,1470,1536691603927268376,map,-55.9365730286,130.017471313,52.0407028198,-0.0175398830744,-0.0550010190197,-0.895683190659,-0.440929543554
1536691604159829720,1471,1536691604159172728,map,-58.4709701538,132.653152466,52.0250511169,-0.0175398830744,-0.0550010190197,-0.895683190659,-0.440929543554
1536691604405449208,1472,1536691604405076408,map,-61.4396591187,135.804153442,51.9716835022,-0.00409437535557,-0.0628016674894,-0.890415013296,-0.45077742928
1536691604640273592,1473,1536691604639776760,map,-64.1502761841,138.768188477,51.8627929687,-0.0111712853519,-0.0881549122027,-0.887407123407,-0.452341144674
1536691604884854424,1474,1536691604884311448,map,-66.8214187622,141.784057617,51.7036857605,-0.0111712853519,-0.0881549122027,-0.887407123407,-0.452341144674
1536691605151445368,1475,1536691605150593784,map,-69.6695022583,145.136901855,51.4777526855,-0.0172673486697,-0.109432548792,-0.88105872947,-0.459849835445
1536691605393554488,1476,1536691605393095320,map,-72.2085342407,148.312133789,51.203754425,-0.0351888031346,-0.14677418085,-0.865688668706,-0.477286304899
1536691605638380696,1477,1536691605637763416,map,-74.625869751,151.58366394,50.8922996521,-0.0351888031346,-0.14677418085,-0.865688668706,-0.477286304899
