%time,field.data
1536691595310150872,302.42
1536691595550725176,303.15
1536691595764954424,304.31
1536691596013681848,306.82
1536691596280317752,309.89
1536691596499639544,312.65
1536691596744034520,315.12
1536691597003651608,316.96
1536691597263511320,317.98
1536691597483904984,318.15
1536691597686736280,318.24
1536691597977398264,318.56
1536691598191606136,319.33
1536691598385391416,320.05
1536691598624826744,320.19
1536691598877066232,319.3
1536691599123531512,318.53
1536691599354191128,318.84
1536691599589708568,319.82
1536691599820912728,320.03
1536691600114102136,318.95
1536691600323882488,318.31
1536691600623417272,318.36
1536691600799102552,318.32
1536691601067112632,317.98
1536691601297412824,317.44
1536691601579675608,317.51
1536691601783642552,318.02
1536691602019525368,318.39
1536691602286428152,318.96
1536691602478592504,319.6
1536691602708236152,320.06
1536691603004232760,320.61
1536691603187718264,321.05
1536691603441207448,321.57
1536691603679131672,322.09
1536691603926860344,322.52
1536691604158716120,323.23
1536691604402176856,323.74
1536691604638639544,323.75
1536691604882706776,324.39
1536691605146827256,325.79
1536691605392154072,327.47
1536691605630151416,329.43
1536691605862596824,332.2
1536691606094012280,335.53
1536691606312225368,339.61
1536691606549954904,345.02
1536691606731756888,349.06
1536691606947474520,354.87
1536691607217157720,2.73
1536691607433638456,8.03
1536691607681627544,15.15
1536691607905022680,21.16
1536691608165089816,28.22
1536691608381788664,33.93
1536691608631176344,40.14
1536691608864107288,46.32
1536691609108263896,52.22
1536691609352155768,57.61
1536691609574506232,63.57
1536691609854629592,70.68
1536691610077204600,76.48
1536691610382802680,83.54
1536691610575351224,88.45
1536691610814854072,93.35
1536691611040170840,97.24
1536691611232817368,100.18
1536691611486437880,103.1
1536691611734492344,105.24
1536691611990546456,106.6
1536691612255933368,106.99
1536691612493002008,106.51
1536691612747805048,105.64
1536691613001263608,104.51
1536691613244270744,103.26
1536691613486152504,102.15
1536691613713591384,100.47
1536691613932533944,98.74
1536691614191679032,96.43
1536691614444700984,94.57
1536691614665111448,93.18
1536691614920862584,92.1
1536691615185323416,89.97
1536691615423407192,88.17
1536691615673835384,86.99
1536691615909956408,86.62
1536691616147874968,86.67
1536691616367544824,87.01
1536691616580209560,87.19
1536691616829714520,86.92
1536691617093101048,86.69
1536691617345951096,86.62
1536691617584578648,86.31
1536691617831733784,86.0
1536691618100389400,86.12
1536691618285796696,86.02
1536691618546623480,85.7
1536691618765112248,85.7
1536691618991692600,86.38
1536691619232810040,87.74
1536691619496403448,89.83
1536691619752887000,92.09
1536691619999978744,95.06
1536691620232487736,98.71
1536691620465487416,100.89
1536691620685149656,102.69
1536691620897209592,106.61
1536691621125978520,112.78
1536691621369659448,119.21
1536691621651189464,126.32
1536691621884697336,131.83
1536691622124378424,137.68
1536691622340569880,144.37
1536691622578331544,149.57
1536691622792753336,155.39
1536691623026994648,160.7
1536691623262780344,167.13
1536691623500106424,173.1
1536691623705609976,177.53
1536691623961949848,183.67
1536691624214206200,187.0
1536691624464175160,189.99
1536691624732538072,193.28
1536691624934656056,195.35
1536691625186416312,196.91
1536691625437066680,197.44
1536691625720270552,197.1
1536691625953681080,196.76
1536691626224651672,196.22
1536691626444977240,195.62
1536691626737597976,194.31
1536691626953676952,193.12
1536691627279135992,191.56
1536691627438208504,190.87
1536691627681736568,189.47
1536691627935573688,188.46
1536691628184582008,187.34
1536691628448932312,185.09
1536691628700908120,181.69
1536691628927593912,179.47
1536691629192874680,178.52
1536691629407480536,178.29
1536691629665447032,178.59
1536691629872836024,178.99
1536691630143610456,179.04
1536691630398109656,179.58
1536691630662654680,181.02
1536691630918843448,182.23
1536691631136067000,183.06
1536691631384670040,185.13
1536691631604259960,187.09
1536691631895170584,190.04
1536691632084292184,192.65
1536691632343872152,197.26
1536691632576131832,200.43
1536691632815138424,205.14
1536691633037902424,210.08
1536691633292816536,216.87
1536691633521846328,222.72
1536691633746631576,228.77
1536691633986707224,235.05
1536691634231802040,241.75
1536691634500647864,249.09
1536691634747923960,256.2
1536691635043352440,263.64
1536691635204648344,268.06
1536691635506345976,274.9
1536691635698696120,278.87
1536691635949314232,282.64
1536691636180297048,285.71
1536691636444346168,288.06
1536691636680427640,289.88
1536691636955853848,291.55
1536691637161235224,292.3
1536691637380389016,292.23
1536691637643360696,291.7
1536691637893690008,290.29
1536691638164391928,288.72
1536691638383542008,288.66
1536691638632321624,288.52
1536691638886303416,287.72
1536691639144930808,285.22
1536691639417635224,283.08
1536691639639635768,281.87
1536691639900431800,281.07
1536691640137454232,279.85
1536691640366055736,278.25
1536691640592153240,276.54
1536691640830249112,275.46
1536691641119187032,274.93
1536691641340551832,274.44
1536691641602563160,274.12
1536691641867657208,274.37
1536691642103884184,274.98
1536691642353612216,275.44
1536691642577560152,275.56
1536691642836037912,275.59
1536691643116123064,276.51
1536691643344168248,277.37
1536691643576791704,277.62
1536691643813550552,277.56
1536691644075779608,277.6
1536691644283144376,278.09
1536691644547702680,278.34
1536691644812196472,277.21
1536691645015782488,276.39
1536691645241809336,276.48
1536691645447613432,277.09
1536691645708095672,277.64
1536691645913943992,277.9
1536691646136178456,278.63
1536691646373995736,279.33
1536691646604369912,279.5
1536691646851606296,278.95
1536691647080367800,278.51
1536691647401991128,277.82
1536691647556513816,277.79
1536691647813092888,278.1
1536691648052187224,278.06
1536691648288124984,277.52
1536691648594850200,275.98
1536691648784113432,275.25
1536691649042481752,275.16
1536691649262761432,275.72
1536691649484520696,276.21
1536691649699274520,276.46
1536691649957106616,276.75
1536691650216090168,276.99
1536691650450014616,277.22
1536691650678412888,277.56
1536691651000876696,277.84
1536691651189968856,278.06
1536691651422055256,278.51
1536691651682050552,278.76
1536691651890177240,279.28
1536691652156824344,280.28
1536691652397527768,281.17
1536691652660392152,282.42
1536691652905742200,285.05
1536691653151652056,288.45
1536691653440070360,292.91
1536691653645281624,297.06
1536691653893751736,301.41
1536691654110956824,305.63
1536691654377385976,311.61
1536691654644135416,317.14
1536691654859189784,322.81
