%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1536691595320373112,3396,1536691595316828024,base_link,41.73,0.0
1536691595433349400,3397,1536691595432922904,base_link,41.73,0.0
1536691595535120952,3398,1536691595534764152,base_link,41.72,0.0
1536691595639704728,3399,1536691595639420184,base_link,41.72,0.0
1536691595735858584,3400,1536691595735551384,base_link,41.71,0.0
1536691595822848600,3401,1536691595822597400,base_link,41.71,0.0
1536691595909200216,3402,1536691595908691704,base_link,41.7,0.0
1536691596040990104,3403,1536691596040661112,base_link,41.7,0.0
1536691596123444792,3404,1536691596122973208,base_link,41.7,0.0
1536691596239232600,3405,1536691596238832632,base_link,41.69,0.0
1536691596361448344,3406,1536691596360707416,base_link,41.69,0.0
1536691596408494360,3407,1536691596408129016,base_link,41.68,0.0
1536691596529111544,3408,1536691596528748728,base_link,41.68,0.0
1536691596606620536,3409,1536691596606192056,base_link,41.68,0.0
1536691596727287256,3410,1536691596727047640,base_link,41.67,0.0
1536691596837782104,3411,1536691596837519928,base_link,41.67,0.0
1536691596943238072,3412,1536691596943049816,base_link,41.66,0.0
1536691597034062648,3413,1536691597031367288,base_link,41.66,0.0
1536691597122950424,3414,1536691597122477336,base_link,41.65,0.0
1536691597242553528,3415,1536691597241919288,base_link,41.65,0.0
1536691597327853208,3416,1536691597327051128,base_link,41.64,0.0
1536691597419488824,3417,1536691597419088120,base_link,41.64,0.0
1536691597522412248,3418,1536691597521472472,base_link,41.64,0.0
1536691597629926040,3419,1536691597629567544,base_link,41.63,0.0
1536691597732103768,3420,1536691597729434040,base_link,41.63,0.0
1536691597830349400,3421,1536691597830077144,base_link,41.63,0.0
1536691597927159032,3422,1536691597926318200,base_link,41.62,0.0
1536691598018202104,3423,1536691598017806552,base_link,41.62,0.0
1536691598183752024,3424,1536691598182334040,base_link,41.62,0.0
1536691598217757880,3425,1536691598217185336,base_link,41.61,0.0
1536691598323134232,3426,1536691598322965080,base_link,41.61,0.0
1536691598453695352,3427,1536691598453316120,base_link,41.61,0.0
1536691598533420440,3428,1536691598533154040,base_link,41.6,0.0
1536691598623167544,3429,1536691598622979256,base_link,41.6,0.0
1536691598746388376,3430,1536691598746169688,base_link,41.59,0.0
1536691598838437528,3431,1536691598838195704,base_link,41.59,0.0
1536691598936262808,3432,1536691598936026808,base_link,41.59,0.0
1536691599054708824,3433,1536691599054380888,base_link,41.59,0.0
1536691599122086296,3434,1536691599121857336,base_link,41.58,0.0
1536691599239807192,3435,1536691599239507640,base_link,41.58,0.0
1536691599334954360,3436,1536691599333394712,base_link,41.58,0.0
1536691599419246616,3437,1536691599418785112,base_link,41.57,0.0
1536691599535273144,3438,1536691599534662392,base_link,41.57,0.0
1536691599614935032,3439,1536691599614607288,base_link,41.57,0.0
1536691599718245400,3440,1536691599717864120,base_link,41.57,0.0
1536691599818728504,3441,1536691599818307256,base_link,41.56,0.0
1536691599944234680,3442,1536691599944011288,base_link,41.56,0.0
1536691600043506392,3443,1536691600043211128,base_link,41.55,0.0
1536691600149978104,3444,1536691600149321688,base_link,41.55,0.0
1536691600235922200,3445,1536691600235493048,base_link,41.55,0.0
1536691600319885624,3446,1536691600319666232,base_link,41.55,0.0
1536691600438339128,3447,1536691600438035992,base_link,41.54,0.0
1536691600560434744,3448,1536691600559984568,base_link,41.54,0.0
1536691600678818936,3449,1536691600675423480,base_link,41.54,0.0
1536691600726276152,3450,1536691600726090040,base_link,41.53,0.0
1536691600819273848,3451,1536691600819058648,base_link,41.53,0.0
1536691600917062968,3452,1536691600916862744,base_link,41.53,0.0
1536691601065326840,3453,1536691601064729848,base_link,41.52,0.0
1536691601181516824,3454,1536691601181221560,base_link,41.52,0.0
1536691601240415160,3455,1536691601239952376,base_link,41.52,0.0
1536691601319774712,3456,1536691601319542232,base_link,41.51,0.0
1536691601422112184,3457,1536691601421555480,base_link,41.51,0.0
1536691601578680344,3458,1536691601577999032,base_link,41.51,0.0
1536691601632577048,3459,1536691601631495768,base_link,41.5,0.0
1536691601738504696,3460,1536691601738163352,base_link,41.5,0.0
1536691601824350296,3461,1536691601823993240,base_link,41.49,0.0
1536691601914982072,3462,1536691601914680504,base_link,41.49,0.0
1536691602026572408,3463,1536691602024218520,base_link,41.49,0.0
1536691602123473752,3464,1536691602123162648,base_link,41.49,0.0
1536691602259758264,3465,1536691602259248760,base_link,41.48,0.0
1536691602322140856,3466,1536691602320887032,base_link,41.48,0.0
1536691602440060888,3467,1536691602435303672,base_link,41.48,0.0
1536691602524121016,3468,1536691602523827000,base_link,41.47,0.0
1536691602625405464,3469,1536691602625169528,base_link,41.47,0.0
1536691602730011480,3470,1536691602729292664,base_link,41.47,0.0
1536691602819274168,3471,1536691602819079704,base_link,41.47,0.0
1536691602942313944,3472,1536691602942062104,base_link,41.46,0.0
1536691603027396696,3473,1536691603027076280,base_link,41.46,0.0
1536691603139369496,3474,1536691603139139704,base_link,41.46,0.0
1536691603237194328,3475,1536691603236591384,base_link,41.45,0.0
1536691603333596216,3476,1536691603333349752,base_link,41.45,0.0
1536691603438161336,3477,1536691603437898680,base_link,41.45,0.0
1536691603536160664,3478,1536691603535937720,base_link,41.44,0.0
1536691603647970424,3479,1536691603647505400,base_link,41.44,0.0
1536691603733743192,3480,1536691603733375608,base_link,41.44,0.0
1536691603835483640,3481,1536691603834780664,base_link,41.44,0.0
1536691603922820504,3482,1536691603921578168,base_link,41.43,0.0
1536691604024848728,3483,1536691604023918520,base_link,41.43,0.0
1536691604157311896,3484,1536691604157105208,base_link,41.43,0.0
1536691604235943832,3485,1536691604235755416,base_link,41.42,0.0
1536691604342714968,3486,1536691604342288888,base_link,41.42,0.0
1536691604440078136,3487,1536691604439632376,base_link,41.41,0.0
1536691604551949272,3488,1536691604551412728,base_link,41.41,0.0
1536691604635270264,3489,1536691604634080184,base_link,41.41,0.0
1536691604734909048,3490,1536691604734437400,base_link,41.41,0.0
1536691604823260024,3491,1536691604822448696,base_link,41.4,0.0
1536691604943450552,3492,1536691604943132408,base_link,41.4,0.0
1536691605020271896,3493,1536691605019820632,base_link,41.4,0.0
1536691605143776440,3494,1536691605143567192,base_link,41.4,0.0
1536691605213029944,3495,1536691605211672312,base_link,41.39,0.0
1536691605340859128,3496,1536691605340676024,base_link,41.39,0.0
1536691605428837752,3497,1536691605428502392,base_link,41.39,0.0
1536691605531153464,3498,1536691605530743896,base_link,41.38,0.0
1536691605628439384,3499,1536691605627828184,base_link,41.38,0.0
1536691605729917976,3500,1536691605728882264,base_link,41.38,0.0
1536691605817539352,3501,1536691605817330040,base_link,41.37,0.0
1536691605951558008,3502,1536691605951304024,base_link,41.37,0.0
1536691606021853816,3503,1536691606021505496,base_link,41.37,0.0
1536691606109741208,3504,1536691606109525848,base_link,41.37,0.0
1536691606229178840,3505,1536691606228830456,base_link,41.36,0.0
1536691606317464632,3506,1536691606316982328,base_link,41.36,0.0
1536691606415267224,3507,1536691606415045720,base_link,41.36,0.0
1536691606558942392,3508,1536691606558762584,base_link,41.35,0.0
1536691606628646616,3509,1536691606627819160,base_link,41.35,0.0
1536691606728242680,3510,1536691606727757656,base_link,41.35,0.0
1536691606802438680,3511,1536691606802156920,base_link,41.35,0.0
1536691606906709816,3512,1536691606906352920,base_link,41.34,0.0
1536691607021488504,3513,1536691607020842840,base_link,41.34,0.0
1536691607194406264,3514,1536691607188418104,base_link,41.33,0.0
1536691607270455608,3515,1536691607270003352,base_link,41.33,0.0
1536691607314954328,3516,1536691607314452024,base_link,41.33,0.0
1536691607428188024,3517,1536691607427958616,base_link,41.33,0.0
1536691607515944312,3518,1536691607515432216,base_link,41.32,0.0
1536691607620152088,3519,1536691607619938200,base_link,41.32,0.0
1536691607758149432,3520,1536691607756480216,base_link,41.31,0.0
1536691607820014456,3521,1536691607819734040,base_link,41.31,0.0
1536691607944185976,3522,1536691607943834104,base_link,41.3,0.0
1536691608049022744,3523,1536691608045889400,base_link,41.3,0.0
1536691608131033016,3524,1536691608130649592,base_link,41.3,0.0
1536691608229038264,3525,1536691608228744440,base_link,41.3,0.0
1536691608325052568,3526,1536691608324824216,base_link,41.29,0.0
1536691608424577720,3527,1536691608424318904,base_link,41.29,0.0
1536691608520915704,3528,1536691608518915704,base_link,41.29,0.0
1536691608624300184,3529,1536691608623762168,base_link,41.28,0.0
1536691608760775928,3530,1536691608759912824,base_link,41.28,0.0
1536691608834711256,3531,1536691608831001912,base_link,41.27,0.0
1536691608922440056,3532,1536691608922036376,base_link,41.27,0.0
1536691609029479736,3533,1536691609027986360,base_link,41.27,0.0
1536691609117536152,3534,1536691609116694584,base_link,41.26,0.0
1536691609222681272,3535,1536691609222447608,base_link,41.26,0.0
1536691609314687832,3536,1536691609314445464,base_link,41.26,0.0
1536691609430601976,3537,1536691609430098008,base_link,41.25,0.0
1536691609547510328,3538,1536691609543981112,base_link,41.25,0.0
1536691609640257400,3539,1536691609639782968,base_link,41.25,0.0
1536691609730841752,3540,1536691609729605432,base_link,41.24,0.0
1536691609852608792,3541,1536691609850187832,base_link,41.24,0.0
1536691609933017656,3542,1536691609932733784,base_link,41.23,0.0
1536691610050935672,3543,1536691610050643288,base_link,41.23,0.0
1536691610118890072,3544,1536691610118638808,base_link,41.23,0.0
1536691610320320504,3545,1536691610319820056,base_link,41.22,0.0
1536691610371795000,3546,1536691610369946392,base_link,41.22,0.0
1536691610427603896,3547,1536691610427303992,base_link,41.21,0.0
1536691610524155864,3548,1536691610523893240,base_link,41.21,0.0
1536691610627168056,3549,1536691610626910776,base_link,41.2,0.0
1536691610713519800,3550,1536691610712885240,base_link,41.2,0.0
1536691610833245912,3551,1536691610832699256,base_link,41.2,0.0
1536691610943551768,3552,1536691610943271640,base_link,41.19,0.0
1536691611027195608,3553,1536691611026830008,base_link,41.19,0.0
1536691611128063832,3554,1536691611127829624,base_link,41.18,0.0
1536691611219024824,3555,1536691611218857720,base_link,41.18,0.0
1536691611349416312,3556,1536691611348994264,base_link,41.17,0.0
1536691611439647576,3557,1536691611439423896,base_link,41.17,0.0
1536691611532045048,3558,1536691611531668216,base_link,41.17,0.0
1536691611630837144,3559,1536691611630307544,base_link,41.16,0.0
1536691611731831736,3560,1536691611731049400,base_link,41.16,0.0
1536691611871304600,3561,1536691611870703416,base_link,41.16,0.0
1536691611931320696,3562,1536691611931017752,base_link,41.15,0.0
1536691612061875928,3563,1536691612061309400,base_link,41.15,0.0
1536691612144674968,3564,1536691612144036376,base_link,41.14,0.0
1536691612252928504,3565,1536691612252003480,base_link,41.14,0.0
1536691612366953656,3566,1536691612366442200,base_link,41.13,0.0
1536691612423500792,3567,1536691612423278840,base_link,41.13,0.0
1536691612541916536,3568,1536691612541597048,base_link,41.13,0.0
1536691612619758328,3569,1536691612619528568,base_link,41.13,0.0
1536691612719074200,3570,1536691612718623256,base_link,41.12,0.0
1536691612882938104,3571,1536691612882493816,base_link,41.12,0.0
1536691612942782488,3572,1536691612942421880,base_link,41.12,0.0
1536691613035349784,3573,1536691613035120600,base_link,41.11,0.0
1536691613125781336,3574,1536691613124179032,base_link,41.11,0.0
1536691613223756440,3575,1536691613223494072,base_link,41.1,0.0
1536691613397390104,3576,1536691613397108664,base_link,41.1,0.0
1536691613434581912,3577,1536691613433331640,base_link,41.1,0.0
1536691613521663128,3578,1536691613521406392,base_link,41.09,0.0
1536691613618890136,3579,1536691613618441848,base_link,41.09,0.0
1536691613717628056,3580,1536691613717118264,base_link,41.09,0.0
1536691613821502744,3581,1536691613820138328,base_link,41.09,0.0
1536691613931299032,3582,1536691613930582680,base_link,41.08,0.0
1536691614021838776,3583,1536691614020965880,base_link,41.08,0.0
1536691614140705752,3584,1536691614140437496,base_link,41.08,0.0
1536691614215465336,3585,1536691614215205400,base_link,41.07,0.0
1536691614350889656,3586,1536691614350175736,base_link,41.07,0.0
1536691614439656120,3587,1536691614439201016,base_link,41.07,0.0
1536691614530438840,3588,1536691614530184088,base_link,41.06,0.0
1536691614624627960,3589,1536691614624360312,base_link,41.06,0.0
1536691614729814264,3590,1536691614728885016,base_link,41.06,0.0
1536691614820510104,3591,1536691614820215672,base_link,41.05,0.0
1536691614929936248,3592,1536691614928172408,base_link,41.05,0.0
1536691615046095224,3593,1536691615043679608,base_link,41.05,0.0
1536691615138449112,3594,1536691615137918104,base_link,41.04,0.0
1536691615220115064,3595,1536691615219897976,base_link,41.04,0.0
1536691615379898264,3596,1536691615379534328,base_link,41.04,0.0
1536691615428803960,3597,1536691615428078936,base_link,41.04,0.0
1536691615515166648,3598,1536691615514914360,base_link,41.03,0.0
1536691615643531000,3599,1536691615643208504,base_link,41.03,0.0
1536691615721148920,3600,1536691615720306360,base_link,41.03,0.0
1536691615821771448,3601,1536691615821555384,base_link,41.02,0.0
1536691615932959832,3602,1536691615932052664,base_link,41.02,0.0
1536691616024800344,3603,1536691616024556792,base_link,41.02,0.0
1536691616118815864,3604,1536691616116212248,base_link,41.02,0.0
1536691616242043640,3605,1536691616241737528,base_link,41.01,0.0
1536691616318535384,3606,1536691616318133656,base_link,41.01,0.0
1536691616423530552,3607,1536691616423153592,base_link,41.0,0.0
1536691616518262584,3608,1536691616517960120,base_link,41.01,0.0
1536691616626486424,3609,1536691616626026232,base_link,41.0,0.0
1536691616741494008,3610,1536691616741187896,base_link,41.0,0.0
1536691616821934616,3611,1536691616821732344,base_link,40.99,0.0
1536691616942977368,3612,1536691616942716920,base_link,40.99,0.0
1536691617085781688,3613,1536691617085034552,base_link,40.99,0.0
1536691617132730008,3614,1536691617132407352,base_link,40.99,0.0
1536691617225393624,3615,1536691617224248376,base_link,40.98,0.0
1536691617343441368,3616,1536691617343161656,base_link,40.98,0.0
1536691617451575576,3617,1536691617450909784,base_link,40.98,0.0
1536691617542873752,3618,1536691617542570872,base_link,40.97,0.0
1536691617622840856,3619,1536691617622600920,base_link,40.97,0.0
1536691617724058968,3620,1536691617722839992,base_link,40.97,0.0
1536691617825710968,3621,1536691617825211320,base_link,40.96,0.0
