%time,field.header.seq,field.header.stamp,field.header.frame_id,field.airspeed,field.groundspeed,field.heading,field.throttle,field.altitude,field.climb
1536691595407058264,945,1536691595404135704,,0.0,17.4100246429,302,0.449999988079,414.199981689,1.38296854496
1536691595806441368,946,1536691595804841528,,0.0,17.2896537781,304,0.449999988079,414.059997559,0.464661180973
1536691596303903576,947,1536691596303433752,,0.0,17.1967945099,310,0.300000011921,413.649993896,-0.479248791933
1536691596651721976,948,1536691596651164440,,0.0,17.0747375488,313,0.189999997616,413.099975586,-0.568543314934
1536691597042366488,949,1536691597041966328,,0.0,16.9111042023,317,0.109999999404,412.069976807,-1.31742715836
1536691597380751448,950,1536691597380299640,,0.0,16.8093528748,318,0.0799999982119,410.819976807,-2.62777090073
1536691597751007544,951,1536691597750833528,,0.0,16.857219696,318,0.0500000007451,409.029998779,-3.57845187187
1536691598156761528,952,1536691598155502808,,0.0,17.0131969452,319,0.0500000007451,406.91998291,-5.24109268188
1536691598573461048,953,1536691598573210968,,0.0,17.3387908936,320,0.070000000298,404.049987793,-7.2672700882
1536691599063900728,954,1536691599057615384,,0.0,17.8902359009,318,0.239999994636,400.630004883,-7.37062454224
1536691599367604024,955,1536691599367151224,,0.0,18.4863872528,318,0.370000004768,398.369995117,-9.67125511169
1536691599749402776,956,1536691599748163352,,0.0,19.5707511902,320,0.5,395.619995117,-9.22098350525
1536691600151132600,957,1536691600150463064,,0.0,20.4939079285,318,0.579999983311,393.979980469,-8.02142333984
1536691600699048760,958,1536691600698607832,,0.0,20.8257408142,318,0.610000014305,393.459991455,-3.28737258911
1536691600983642904,959,1536691600981600760,,0.0,20.573299408,318,0.600000023842,393.949981689,-0.462329059839
1536691601424522808,960,1536691601423855256,,0.0,19.7532558441,317,0.560000002384,395.259979248,2.85691809654
1536691601825220216,961,1536691601824974552,,0.0,18.9806575775,318,0.52999997139,396.569976807,5.29708766937
1536691602228136184,962,1536691602227348920,,0.0,18.187461853,318,0.490000009537,397.979980469,6.03039216995
1536691602670530968,963,1536691602667924248,,0.0,17.5244636536,320,0.460000008345,399.160003662,4.28521776199
1536691603119798040,964,1536691603119504056,,0.0,17.0073986053,320,0.439999997616,400.109985352,3.53968238831
1536691603490082328,965,1536691603486267512,,0.0,16.7063865662,321,0.430000007153,400.619995117,3.15858721733
1536691603836268056,966,1536691603835919512,,0.0,16.5611171722,322,0.430000007153,400.799987793,1.41700005531
1536691604244511896,967,1536691604244126712,,0.0,16.5205669403,323,0.430000007153,400.779998779,0.766132235527
1536691604552638040,968,1536691604552271256,,0.0,16.5387001038,323,0.439999997616,400.690002441,0.259441137314
1536691604965568824,969,1536691604962437208,,0.0,16.6337966919,324,0.460000008345,400.440002441,-0.767759084702
1536691605342166488,970,1536691605341603000,,0.0,16.7448635101,327,0.479999989271,400.049987793,-2.04998493195
1536691605732435608,971,1536691605731216696,,0.0,16.8851070404,330,0.509999990463,399.519989014,-1.85155010223
1536691606195543608,972,1536691606194826584,,0.0,17.1099967957,337,0.569999992847,398.859985352,-1.13795936108
1536691606589616984,973,1536691606589373464,,0.0,17.4734992981,345,0.610000014305,398.190002441,-2.28701138496
1536691607043962328,974,1536691607042960216,,0.0,18.056388855,357,0.660000026226,397.489990234,-2.3799123764
1536691607391890456,975,1536691607391507960,,0.0,18.5485916138,6,0.670000016689,397.100006104,-2.91096663475
1536691607854979192,976,1536691607854686296,,0.0,19.2305603027,19,0.689999997616,396.880004883,-0.247727528214
1536691608295547032,977,1536691608295126904,,0.0,19.7115745544,31,0.670000016689,397.190002441,-1.76553285122
1536691608589573816,978,1536691608588618552,,0.0,19.9447517395,39,0.660000026226,397.660003662,4.076816082
1536691609159487160,979,1536691609158836344,,0.0,20.2926864624,53,0.639999985695,398.649993896,2.37825226784
1536691609482543064,980,1536691609481519160,,0.0,20.4406661987,61,0.629999995232,399.069976807,2.51961445808
1536691609884282264,981,1536691609883450456,,0.0,20.6085510254,71,0.610000014305,399.539978027,1.91454780102
1536691610321704888,982,1536691610321201752,,0.0,20.7020702362,82,0.579999983311,400.039978027,2.59608411789
1536691610617815352,983,1536691610617348088,,0.0,20.6968212128,89,0.540000021458,400.369995117,2.30626916885
1536691611042257208,984,1536691611041939800,,0.0,20.5323486328,97,0.460000008345,401.0,-1.06648182869
1536691611318349400,985,1536691611317962552,,0.0,20.346660614,101,0.430000007153,401.410003662,3.1369805336
1536691611680243800,986,1536691611679850744,,0.0,20.0389175415,104,0.379999995232,401.989990234,1.96116089821
1536691612126846424,987,1536691612124126840,,0.0,19.623752594,106,0.34999999404,402.459991455,1.31125569344
1536691612597461976,988,1536691612597177752,,0.0,19.2262210846,106,0.340000003576,402.690002441,1.41359496117
1536691613036365656,989,1536691613036001528,,0.0,18.990655899,104,0.340000003576,402.66998291,0.0422114767134
1536691613399306328,990,1536691613398924824,,0.0,18.8839035034,102,0.34999999404,402.429992676,-0.20332942903
1536691613673361944,991,1536691613671087128,,0.0,18.8670806885,100,0.360000014305,402.130004883,-0.881743967533
1536691614086182648,992,1536691614085675064,,0.0,18.8975543976,97,0.379999995232,401.559997559,-1.49657785892
1536691614574156728,993,1536691614573883576,,0.0,18.9425735474,93,0.40000000596,400.91998291,-1.97861337662
1536691614983526392,994,1536691614982853784,,0.0,18.9446983337,91,0.419999986887,400.470001221,-2.16813635826
1536691615471302328,995,1536691615470851768,,0.0,18.8483314514,87,0.430000007153,400.049987793,-1.35665357113
1536691615888129784,996,1536691615883425592,,0.0,18.722946167,86,0.430000007153,399.850006104,-1.45991814137
1536691616283774296,997,1536691616283234648,,0.0,18.5906448364,86,0.430000007153,399.699981689,0.700037479401
1536691616520096184,998,1536691616519540280,,0.0,18.5212497711,87,0.439999997616,399.609985352,-0.987905800343
1536691616926366392,999,1536691616925963576,,0.0,18.4801578522,86,0.439999997616,399.429992676,-0.0510575547814
1536691617243235384,1000,1536691617242835288,,0.0,18.4766693115,86,0.449999988079,399.269989014,-0.943645238876
1536691617623418424,1001,1536691617623078072,,0.0,18.4698581696,86,0.449999988079,399.109985352,-0.950863718987
1536691617931956120,1002,1536691617931475480,,0.0,18.4601345062,86,0.449999988079,399.019989014,-0.211129754782
1536691618246552920,1003,1536691618246251864,,0.0,18.445930481,86,0.460000008345,398.970001221,-0.268982499838
1536691618645543736,1004,1536691618641106648,,0.0,18.4522609711,85,0.449999988079,398.959991455,-0.0271754395217
1536691618958586296,1005,1536691618951122232,,0.0,18.4469661713,86,0.449999988079,398.970001221,0.254458755255
1536691619288530456,1006,1536691619288027320,,0.0,18.4795417786,88,0.460000008345,398.929992676,0.261901050806
1536691619650799256,1007,1536691619650079480,,0.0,18.6355838776,91,0.479999989271,398.759979248,-0.116367809474
1536691620050114360,1008,1536691620047506296,,0.0,18.8568305969,95,0.490000009537,398.660003662,-0.883496701717
1536691620326172792,1009,1536691620324393272,,0.0,19.0284957886,99,0.509999990463,398.519989014,-1.0001013279
1536691620795603896,1010,1536691620795160632,,0.0,19.4445590973,104,0.550000011921,398.239990234,-1.94043302536
1536691621148596376,1011,1536691621147680344,,0.0,19.8647060394,113,0.569999992847,397.949981689,-0.523706376553
1536691621477569880,1012,1536691621476922008,,0.0,20.3403148651,121,0.600000023842,397.679992676,-1.83320057392
1536691621846933784,1013,1536691621845938136,,0.0,20.9754371643,130,0.610000014305,397.519989014,-3.44738388062
1536691622240994168,1014,1536691622240410840,,0.0,21.4756565094,140,0.610000014305,397.440002441,-0.614528000355
1536691622581803992,1015,1536691622581235288,,0.0,21.7527503967,150,0.610000014305,397.429992676,0.969152450562
1536691622975574936,1016,1536691622975156184,,0.0,21.9402770996,159,0.610000014305,397.709991455,0.124880082905
1536691623406588344,1017,1536691623406033592,,0.0,22.0402584076,170,0.610000014305,398.0,0.0958538129926
1536691623803326808,1018,1536691623802928664,,0.0,22.0133628845,179,0.569999992847,398.329986572,0.52295923233
1536691624188779704,1019,1536691624188244024,,0.0,21.7539920807,186,0.519999980927,398.769989014,4.54721927643
1536691624511021304,1020,1536691624510661560,,0.0,21.3993625641,190,0.479999989271,399.199981689,2.1445775032
1536691625003564760,1021,1536691625003102072,,0.0,20.8346996307,195,0.419999986887,400.160003662,2.89456009865
1536691625387884824,1022,1536691625387411480,,0.0,20.3615341187,197,0.370000004768,401.100006104,2.7887237072
1536691625888212792,1023,1536691625882288312,,0.0,19.8896007538,196,0.319999992847,402.130004883,2.32835197449
1536691626325406520,1024,1536691626325211800,,0.0,19.5901927948,195,0.300000011921,402.600006104,1.25749659538
1536691626620121112,1025,1536691626619308856,,0.0,19.498670578,194,0.300000011921,402.559997559,0.555361151695
1536691626996324312,1026,1536691626995712888,,0.0,19.5139541626,192,0.319999992847,402.279998779,-0.555076539516
1536691627301325272,1027,1536691627301024856,,0.0,19.5876483917,191,0.330000013113,401.899993896,-1.44525122643
1536691627801786360,1028,1536691627801546296,,0.0,19.8739929199,189,0.370000004768,400.970001221,-2.20037198067
1536691628149282456,1029,1536691628148090232,,0.0,20.1285266876,187,0.40000000596,400.259979248,-3.23020339012
1536691628498458200,1030,1536691628497756568,,0.0,20.3876895905,184,0.409999996424,399.649993896,-2.38681101799
1536691628932506904,1031,1536691628932019352,,0.0,20.6321144104,179,0.419999986887,399.229980469,-1.90179407597
1536691629277334168,1032,1536691629276982136,,0.0,20.5911998749,178,0.419999986887,399.239990234,-1.70524358749
1536691629716692920,1033,1536691629716164344,,0.0,20.3777713776,178,0.409999996424,399.309997559,0.532945394516
1536691630085521656,1034,1536691630085076856,,0.0,20.1280651093,179,0.40000000596,399.449981689,-0.0499262847006
1536691630578140728,1035,1536691630577197176,,0.0,19.8795261383,180,0.40000000596,399.559997559,0.954957723618
1536691631023447448,1036,1536691631022986648,,0.0,19.7185459137,182,0.409999996424,399.5,0.129490986466
1536691631495277016,1037,1536691631493618360,,0.0,19.6317043304,186,0.430000007153,399.190002441,-0.666514754295
1536691631808054840,1038,1536691631802887672,,0.0,19.6801128387,188,0.460000008345,398.880004883,-0.546825826168
1536691632279997400,1039,1536691632278203576,,0.0,19.9457263947,196,0.469999998808,398.679992676,-1.27959370613
1536691632711150200,1040,1536691632710851672,,0.0,20.1223068237,203,0.509999990463,398.41998291,-0.497733354568
1536691633071408280,1041,1536691633071001336,,0.0,20.3269309998,211,0.569999992847,397.66998291,-1.72286164761
1536691633451024024,1042,1536691633450632376,,0.0,20.6584453583,220,0.620000004768,396.759979248,-0.922677457333
1536691633844766072,1043,1536691633844427512,,0.0,21.1773471832,231,0.649999976158,395.959991455,-5.30481004715
1536691634285683160,1044,1536691634285286072,,0.0,21.5695152283,242,0.670000016689,395.440002441,-2.65708875656
1536691634683220920,1045,1536691634682522872,,0.0,21.7713184357,254,0.670000016689,395.329986572,-0.663072943687
1536691635088130488,1046,1536691635087787192,,0.0,21.7321338654,265,0.660000026226,395.569976807,0.411662220955
1536691635362867160,1047,1536691635362493592,,0.0,21.5568084717,271,0.629999995232,395.940002441,0.471384525299
1536691635847370008,1048,1536691635844953112,,0.0,20.9401111603,280,0.550000011921,396.869995117,3.74635195732
1536691636276947320,1049,1536691636276360216,,0.0,20.0387611389,286,0.479999989271,398.109985352,5.05593395233
1536691636690450232,1050,1536691636690191960,,0.0,19.2312908173,290,0.419999986887,399.399993896,4.58542203903
1536691637062224728,1051,1536691637061747896,,0.0,18.6330032349,292,0.370000004768,400.459991455,4.54042577744
1536691637314696472,1052,1536691637314304856,,0.0,18.269575119,292,0.34999999404,401.119995117,2.80880212784
1536691637599014008,1053,1536691637598609464,,0.0,17.9621925354,291,0.319999992847,401.66998291,2.78579998016
1536691638076164504,1054,1536691638075744600,,0.0,17.5334911346,289,0.300000011921,402.190002441,1.45548462868
1536691638421880120,1055,1536691638420697176,,0.0,17.3769454956,288,0.310000002384,402.160003662,0.462384790182
1536691638783211224,1056,1536691638782840760,,0.0,17.3250999451,288,0.319999992847,401.819976807,-0.360501825809
1536691639186771640,1057,1536691639186321432,,0.0,17.4095401764,284,0.34999999404,401.190002441,-1.42335391045
1536691639600807000,1058,1536691639600258776,,0.0,17.6416378021,282,0.379999995232,400.459991455,-2.74122929573
1536691639942501848,1059,1536691639942166392,,0.0,17.9022598267,280,0.40000000596,399.789978027,-1.68607437611
1536691640338021496,1060,1536691640337756312,,0.0,18.1748332977,278,0.439999997616,399.059997559,-3.39975261688
1536691640653326200,1061,1536691640652928504,,0.0,18.4257202148,276,0.460000008345,398.410003662,-3.16517758369
1536691641032241720,1062,1536691641031812792,,0.0,18.6708526611,275,0.479999989271,397.66998291,-1.88655400276
1536691641487698968,1063,1536691641486282296,,0.0,18.8618068695,274,0.5,397.069976807,-2.72531962395
1536691641918401048,1064,1536691641918006584,,0.0,18.8362560272,274,0.5,396.910003662,-1.25585079193
1536691642198251160,1065,1536691642197939960,,0.0,18.7104129791,275,0.5,396.940002441,-0.160481885076
1536691642639413144,1066,1536691642639166072,,0.0,18.4595165253,275,0.490000009537,397.179992676,0.393114089966
1536691643042802104,1067,1536691643042537912,,0.0,18.2271518707,276,0.479999989271,397.459991455,1.40404129028
1536691643542167096,1068,1536691643541699224,,0.0,17.958694458,277,0.479999989271,397.690002441,1.74646472931
1536691643909409784,1069,1536691643905726040,,0.0,17.7984218597,277,0.469999998808,397.889984131,-0.160938471556
1536691644417375544,1070,1536691644416887384,,0.0,17.7085075378,278,0.469999998808,398.109985352,0.663172662258
1536691644762893336,1071,1536691644762194872,,0.0,17.6605472565,277,0.469999998808,398.119995117,-0.19512206316
1536691645295596760,1072,1536691645295266200,,0.0,17.6352806091,276,0.469999998808,398.059997559,-0.434747993946
1536691645637163000,1073,1536691645636668824,,0.0,17.6368427277,277,0.479999989271,398.069976807,0.0769859328866
1536691646041963096,1074,1536691646041623352,,0.0,17.6917896271,278,0.479999989271,397.959991455,0.121669381857
1536691646377000280,1075,1536691646376620376,,0.0,17.7493495941,279,0.479999989271,397.949981689,-1.14311873913
1536691646805177176,1076,1536691646804280120,,0.0,17.8050365448,279,0.479999989271,397.970001221,0.140711069107
1536691647267957336,1077,1536691647260955960,,0.0,17.8354225159,278,0.479999989271,398.089996338,-0.954197704792
1536691647527027384,1078,1536691647526811672,,0.0,17.8451557159,277,0.479999989271,398.149993896,1.03509795666
1536691647942014616,1079,1536691647941359672,,0.0,17.8594665527,278,0.469999998808,398.279998779,1.13055276871
1536691648328419064,1080,1536691648327590360,,0.0,17.823135376,277,0.469999998808,398.449981689,1.72811031342
1536691648678001496,1081,1536691648676624024,,0.0,17.7541713715,275,0.460000008345,398.589996338,-0.20227073133
1536691649077491576,1082,1536691649077300568,,0.0,17.7014312744,275,0.460000008345,398.66998291,0.30406832695
1536691649443968632,1083,1536691649443298136,,0.0,17.7047519684,276,0.460000008345,398.639984131,0.634520351887
1536691649917419512,1084,1536691649915211288,,0.0,17.774187088,276,0.469999998808,398.489990234,-0.748220801353
1536691650316910712,1085,1536691650316244184,,0.0,17.8677692413,277,0.479999989271,398.329986572,-0.180108502507
1536691650726294616,1086,1536691650725912152,,0.0,17.996679306,277,0.479999989271,398.149993896,-1.67064702511
1536691651072013464,1087,1536691651071531224,,0.0,18.0682907104,277,0.490000009537,398.039978027,-0.033418443054
