%time,field.header.seq,field.header.stamp,field.header.frame_id,field.airspeed,field.groundspeed,field.heading,field.throttle,field.altitude,field.climb
1536693419593199960,5888,1536693419592766232,,0.0,18.0187587738,288,0.469999998808,420.639984131,-0.829057693481
1536693419963854584,5889,1536693419961071480,,0.0,18.0167884827,292,0.469999998808,420.440002441,-0.919413566589
1536693420399395448,5890,1536693420399097496,,0.0,18.0711746216,298,0.34999999404,419.929992676,-0.425496071577
1536693420794733272,5891,1536693420794524728,,0.0,17.995218277,303,0.270000010729,419.239990234,-0.875800192356
1536693421206864504,5892,1536693421206106584,,0.0,17.8763275146,307,0.180000007153,418.269989014,-0.381860822439
1536693421591074040,5893,1536693421590855640,,0.0,17.7407112122,311,0.109999999404,416.929992676,-3.15029740334
1536693421890504280,5894,1536693421890089720,,0.0,17.6614570618,313,0.0799999982119,415.619995117,-3.08563280106
1536693422344992152,5895,1536693422331925560,,0.0,17.7130661011,314,0.070000000298,413.269989014,-5.12811088562
1536693422747491320,5896,1536693422747237336,,0.0,17.9980812073,316,0.0799999982119,410.809997559,-6.31646728516
1536693423148029208,5897,1536693423147810328,,0.0,18.3916492462,316,0.10000000149,408.130004883,-7.41182661057
1536693423492736600,5898,1536693423491906680,,0.0,18.7480392456,316,0.109999999404,405.929992676,-6.67541027069
1536693423790070168,5899,1536693423788521752,,0.0,19.0268783569,316,0.129999995232,404.009979248,-6.94780874252
1536693424385431192,5900,1536693424385152280,,0.0,19.617773056,316,0.170000001788,400.179992676,-8.12452220917
1536693424819228152,5901,1536693424818748984,,0.0,20.2228851318,316,0.370000004768,397.269989014,-7.70046186447
1536693425189933304,5902,1536693425189597720,,0.0,20.8351573944,316,0.460000008345,395.529998779,-7.76172637939
1536693425614737688,5903,1536693425614113720,,0.0,21.3893280029,315,0.540000021458,394.079986572,-6.41874599457
1536693426104406328,5904,1536693426104009720,,0.0,21.4304161072,315,0.589999973774,393.660003662,-2.73080134392
1536693426493905816,5905,1536693426493392792,,0.0,20.9669132233,315,0.579999983311,394.269989014,1.29400467873
1536693426896762616,5906,1536693426896230936,,0.0,20.4112968445,316,0.569999992847,395.369995117,3.7743332386
1536693427291209272,5907,1536693427290144536,,0.0,19.7690353394,316,0.540000021458,396.579986572,2.22999787331
1536693427773683864,5908,1536693427772000344,,0.0,18.9509944916,316,0.490000009537,398.160003662,6.06002092361
1536693428211010072,5909,1536693428210441400,,0.0,18.4122524261,316,0.460000008345,399.399993896,3.11479210854
1536693428605183448,5910,1536693428604743960,,0.0,18.0847454071,317,0.449999988079,400.079986572,3.9327275753
1536693428960617560,5911,1536693428958349752,,0.0,17.8402366638,318,0.449999988079,400.449981689,2.0842769146
1536693429279297112,5912,1536693429278917464,,0.0,17.7371425629,320,0.460000008345,400.529998779,1.34505105019
1536693429742343352,5913,1536693429742062392,,0.0,17.754032135,324,0.490000009537,400.269989014,-0.219326019287
1536693430153406040,5914,1536693430152699608,,0.0,17.9420375824,328,0.519999980927,399.809997559,-1.96143615246
1536693430579453176,5915,1536693430578743320,,0.0,18.2346763611,335,0.569999992847,399.179992676,-1.57677972317
1536693430997622584,5916,1536693430996996024,,0.0,18.6849689484,344,0.610000014305,398.539978027,-2.81546092033
1536693431360439608,5917,1536693431359530264,,0.0,19.1978054047,354,0.639999985695,398.049987793,-3.5029258728
1536693431770652760,5918,1536693431770171640,,0.0,19.6793937683,4,0.660000026226,397.739990234,-0.972802877426
1536693432245946712,5919,1536693432236367384,,0.0,20.0215873718,17,0.660000026226,397.850006104,-0.392938047647
1536693432731254360,5920,1536693432728225368,,0.0,20.1443138123,31,0.639999985695,398.429992676,1.32298004627
1536693433123414712,5921,1536693433123178712,,0.0,20.1500301361,41,0.620000004768,399.139984131,2.89655327797
1536693433456199448,5922,1536693433454981432,,0.0,20.1450920105,48,0.589999973774,399.729980469,3.07384037971
