%time,field.header.seq,field.header.stamp,field.header.frame_id,field.fluid_pressure,field.variance
1536693419592544696,21722,1536693419591518840,base_link,97429.8278809,0.0
1536693419688056504,21723,1536693419687253848,base_link,97425.213623,0.0
1536693419790013080,21724,1536693419789556920,base_link,97429.8095703,0.0
1536693419884719448,21725,1536693419884216376,base_link,97429.8034668,0.0
1536693419975019672,21726,1536693419974506392,base_link,97427.7954102,0.0
1536693420077686200,21727,1536693420077053880,base_link,97431.0302734,0.0
1536693420183708888,21728,1536693420183133624,base_link,97431.1218262,0.0
1536693420305211512,21729,1536693420304883832,base_link,97428.2165527,0.0
1536693420381925560,21730,1536693420381654328,base_link,97428.2165527,0.0
1536693420508310456,21731,1536693420507451416,base_link,97433.5449219,0.0
1536693420594778584,21732,1536693420594129496,base_link,97433.0932617,0.0
1536693420688296984,21733,1536693420687079992,base_link,97433.0932617,0.0
1536693420794083352,21734,1536693420793904440,base_link,97436.2487793,0.0
1536693420901387032,21735,1536693420894742520,base_link,97433.4533691,0.0
1536693421000262872,21736,1536693420999979384,base_link,97436.1755371,0.0
1536693421091217720,21737,1536693421090838936,base_link,97436.1755371,0.0
1536693421194617048,21738,1536693421193971128,base_link,97434.6801758,0.0
1536693421287793112,21739,1536693421287369976,base_link,97438.9770508,0.0
1536693421384732056,21740,1536693421383857624,base_link,97439.831543,0.0
1536693421498599800,21741,1536693421498192472,base_link,97449.1699219,0.0
1536693421589549752,21742,1536693421588957528,base_link,97449.1699219,0.0
1536693421686142296,21743,1536693421685870072,base_link,97450.6713867,0.0
1536693421809481656,21744,1536693421809172952,base_link,97461.2854004,0.0
1536693421888928120,21745,1536693421888531896,base_link,97461.2854004,0.0
1536693421997354392,21746,1536693421997001112,base_link,97468.6279297,0.0
1536693422086184568,21747,1536693422085890552,base_link,97468.6279297,0.0
1536693422179916216,21748,1536693422179437560,base_link,97477.2460938,0.0
1536693422298381208,21749,1536693422297649016,base_link,97490.3442383,0.0
1536693422379781656,21750,1536693422379443320,base_link,97490.3442383,0.0
1536693422506835800,21751,1536693422506400248,base_link,97502.8259277,0.0
1536693422578044504,21752,1536693422577524728,base_link,97502.8259277,0.0
1536693422735125976,21753,1536693422733176952,base_link,97517.0654297,0.0
1536693422831438808,21754,1536693422830842680,base_link,97525.5371094,0.0
1536693422873789592,21755,1536693422872793816,base_link,97525.5371094,0.0
1536693422988150936,21756,1536693422986726424,base_link,97534.1796875,0.0
1536693423081317272,21757,1536693423080453656,base_link,97542.2302246,0.0
1536693423184270616,21758,1536693423183649592,base_link,97546.9482422,0.0
1536693423311899544,21759,1536693423311327064,base_link,97562.2375488,0.0
1536693423390522168,21760,1536693423389604248,base_link,97570.2941895,0.0
1536693423488559800,21761,1536693423488119000,base_link,97570.2941895,0.0
1536693423601553112,21762,1536693423601222488,base_link,97578.527832,0.0
1536693423702161656,21763,1536693423701673144,base_link,97591.7480469,0.0
1536693423790031896,21764,1536693423787745400,base_link,97598.2421875,0.0
