%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1536693419538672920,9158,1536693419538124280,map,-23.948009491,28.1397285461,72.4070053101,0.00140438655,-0.0850494549907,-0.983968632375,-0.156749317085
1536693419787172280,9159,1536693419786716344,map,-27.6976737976,29.3419513702,72.3140945435,-0.0205278198474,-0.206202629507,-0.965167140525,-0.159723119954
1536693420015866488,9160,1536693420015164024,map,-32.0510940552,30.996339798,72.1254348755,-0.0282388279814,-0.265039137406,-0.94476456752,-0.190726862808
1536693420272758680,9161,1536693420272225656,map,-35.97032547,32.7639770508,71.8568115234,-0.0282388279814,-0.265039137406,-0.94476456752,-0.190726862808
1536693420515484888,9162,1536693420514417144,map,-39.4709625244,34.6052017212,71.5327453613,-0.0311334091874,-0.281852496481,-0.925800946928,-0.249964972999
1536693420748352152,9163,1536693420747239192,map,-43.4513397217,37.0308151245,71.0784988403,-0.0311334091874,-0.281852496481,-0.925800946928,-0.249964972999
1536693421019556440,9164,1536693421018840792,map,-47.5938339233,39.8846359253,70.4554367065,-0.0169841859911,-0.265934870567,-0.918962180573,-0.290686588476
1536693421269830872,9165,1536693421268798552,map,-50.9915733337,42.4505233765,69.792388916,0.0171986198191,-0.234596560471,-0.91275723255,-0.333980382236
1536693421509368216,9166,1536693421508128760,map,-54.2992401123,45.108795166,68.9893035889,0.0171986198191,-0.234596560471,-0.91275723255,-0.333980382236
1536693421762674328,9167,1536693421760105624,map,-57.7488250732,47.998008728,67.9300003052,0.0618367865102,-0.198059359274,-0.908501043291,-0.362732072441
1536693422006430104,9168,1536693422005989752,map,-60.8979148865,50.713886261,66.7720336914,0.0943089674094,-0.169974941984,-0.905380747057,-0.37749177557
1536693422270924696,9169,1536693422270394424,map,-64.2707977295,53.7091789246,65.3636779785,0.0943089674094,-0.169974941984,-0.905380747057,-0.37749177557
1536693422526566232,9170,1536693422525209240,map,-67.6103134155,56.744644165,63.820526123,0.128950178877,-0.145778523259,-0.900487680051,-0.388898973513
1536693422803037560,9171,1536693422802644888,map,-71.2385025024,60.1092567444,62.0600738525,0.141143635904,-0.123591943874,-0.899712534739,-0.394107676007
1536693422990514616,9172,1536693422990060312,map,-73.6013412476,62.3325538635,60.9038925171,0.141143635904,-0.123591943874,-0.899712534739,-0.394107676007
1536693423250467384,9173,1536693423250009272,map,-77.0361938477,65.5839538574,59.2285346985,0.151160598524,-0.10164457852,-0.899896400506,-0.396238970153
1536693423491653528,9174,1536693423491133592,map,-80.2542877197,68.6357116699,57.6853752136,0.151160598524,-0.10164457852,-0.899896400506,-0.396238970153
1536693423745736024,9175,1536693423745316792,map,-83.7658233643,71.9462203979,56.023891449,0.156998656063,-0.0846892537403,-0.901620690687,-0.39402954511
1536693423992617528,9176,1536693423990861304,map,-87.3815078735,75.3155212402,54.3212203979,0.160403220349,-0.0736367206278,-0.90348094944,-0.390602885648
1536693424244086264,9177,1536693424243608120,map,-90.7974014282,78.4697723389,52.7202644348,0.160403220349,-0.0736367206278,-0.90348094944,-0.390602885648
1536693424519588696,9178,1536693424517369432,map,-94.8658599854,82.1981506348,50.8762931824,0.152286578434,-0.0758009173281,-0.904733769629,-0.390537866351
1536693424735405912,9179,1536693424734871832,map,-98.1245880127,85.175491333,49.5042076111,0.152286578434,-0.0758009173281,-0.904733769629,-0.390537866351
1536693424982242424,9180,1536693424978395384,map,-101.726043701,88.4711456299,48.1543273926,0.12597910202,-0.071927840006,-0.907650246452,-0.393861246891
1536693425247859480,9181,1536693425247416440,map,-105.70124054,92.1262741089,46.9343986511,0.0885137883284,-0.0633402858265,-0.912932285882,-0.393329326216
1536693425465336280,9182,1536693425463035736,map,-109.106262207,95.2702331543,46.1443786621,0.0885137883284,-0.0633402858265,-0.912932285882,-0.393329326216
1536693425701227160,9183,1536693425700613304,map,-112.844650269,98.716293335,45.5882492065,0.0435006278881,-0.0417588129712,-0.919116174499,-0.389344776113
1536693425943562360,9184,1536693425942346296,map,-116.639770508,102.1927948,45.3808250427,0.0435006278881,-0.0417588129712,-0.919116174499,-0.389344776113
1536693426187823992,9185,1536693426184625016,map,-120.414871216,105.62538147,45.5084075928,-0.0196329009365,-0.0145826532315,-0.921012549575,-0.388764426035
1536693426481805336,9186,1536693426481332472,map,-124.76096344,109.547332764,45.9786224365,-0.0196329009365,-0.0145826532315,-0.921012549575,-0.388764426035
1536693426691423192,9187,1536693426690924504,map,-128.15788269,112.592147827,46.5380821228,-0.0526557787672,-0.00654588244938,-0.919736733463,-0.388932978165
1536693426986578104,9188,1536693426985582808,map,-132.682006836,116.634414673,47.4321212769,-0.0666838679922,-0.00787337595476,-0.918255926988,-0.390252897813
1536693427188428184,9189,1536693427182873528,map,-135.676864624,119.309631348,48.0800247192,-0.0666838679922,-0.00787337595476,-0.918255926988,-0.390252897813
1536693427471158008,9190,1536693427469753880,map,-139.454818726,122.71156311,48.9324760437,-0.0790071928517,-0.0098749503841,-0.916226651115,-0.392669164334
1536693427665139992,9191,1536693427662715128,map,-142.588088989,125.559036255,49.6557426453,-0.0790071928517,-0.0098749503841,-0.916226651115,-0.392669164334
1536693427950832792,9192,1536693427950244344,map,-146.4662323,129.12890625,50.5017051697,-0.0825716629553,-0.0266951789496,-0.917750082973,-0.387561702315
1536693428181123736,9193,1536693428179849368,map,-149.465408325,131.921432495,51.0583763123,-0.0825716629553,-0.0266951789496,-0.917750082973,-0.387561702315
1536693428392844824,9194,1536693428389628600,map,-152.414138794,134.695800781,51.5085334778,-0.0694531858828,-0.0446727830171,-0.916752202663,-0.390827322921
1536693428638675352,9195,1536693428637531480,map,-155.830200195,137.970550537,51.9190177917,-0.0655556882109,-0.0764349191672,-0.91229720936,-0.396955862368
1536693428889235224,9196,1536693428888661656,map,-158.88873291,140.996551514,52.1658706665,-0.0655556882109,-0.0764349191672,-0.91229720936,-0.396955862368
1536693429127226776,9197,1536693429126478072,map,-161.851654053,144.058258057,52.2696914673,-0.0689103299655,-0.136056824281,-0.901332852331,-0.405387464408
1536693429341242552,9198,1536693429340822744,map,-164.475540161,146.927352905,52.2706184387,-0.0721552144129,-0.172626754542,-0.888312386668,-0.419398059534
1536693429601043896,9199,1536693429599455576,map,-167.224914551,150.154571533,52.1569290161,-0.0721552144129,-0.172626754542,-0.888312386668,-0.419398059534
1536693429807910648,9200,1536693429806517656,map,-169.624740601,153.228973389,51.963634491,-0.0842136679572,-0.22140497275,-0.860520478087,-0.450990468817
1536693430044949432,9201,1536693430044403416,map,-172.083023071,156.75378418,51.672000885,-0.0842136679572,-0.22140497275,-0.860520478087,-0.450990468817
1536693430308957240,9202,1536693430307492312,map,-174.317642212,160.448989868,51.3448181152,-0.111765398617,-0.254469970174,-0.834664270295,-0.475488260469
1536693430573664120,9203,1536693430572987032,map,-176.571060181,164.972671509,50.9353752136,-0.111765398617,-0.254469970174,-0.834664270295,-0.475488260469
